T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00053	0.8729798		-0.0006840192	
20.05464	0.8729441		-0.0006825778	
20.10875	0.8729088		-0.0006811339	
20.16286	0.8728737		-0.0006796874	
20.21696	0.872839		-0.0006782383	
20.27107	0.8728045		-0.0006767868	
20.32518	0.8727702		-0.0006753326	
20.37929	0.8727363		-0.0006738759	
20.43339	0.8727025		-0.0006724166	
20.4875	0.872669		-0.0006709549	
20.54161	0.8726355		-0.0006694907	
20.59572	0.8726023		-0.000668024	
20.64982	0.8725691		-0.000666555	
20.70393	0.8725359		-0.0006650836	
20.75804	0.8725029		-0.0006636099	
20.81215	0.8724699		-0.000662134	
20.86625	0.8724369		-0.000660656	
20.92036	0.872404		-0.0006591759	
20.97447	0.872371		-0.0006576938	
21.02858	0.8723381		-0.0006562097	
21.08268	0.8723052		-0.0006547236	
21.13679	0.8722723		-0.0006532357	
21.1909	0.8722394		-0.0006517461	
21.24501	0.8722064		-0.0006502547	
21.29911	0.8721736		-0.0006487616	
21.35322	0.8721408		-0.000647267	
21.40733	0.872108		-0.0006457707	
21.46144	0.8720753		-0.000644273	
21.51554	0.8720427		-0.0006427738	
21.56965	0.8720103		-0.000641273	
21.62376	0.871978		-0.0006397709	
21.67787	0.871946		-0.0006382673	
21.73198	0.8719142		-0.0006367622	
21.78608	0.8718827		-0.0006352557	
21.84019	0.8718517		-0.0006337477	
21.8943	0.8718212		-0.0006322382	
21.94841	0.8717915		-0.000630727	
22.00251	0.8717627		-0.0006292143	
22.05662	0.8717351		-0.0006276997	
22.11073	0.8717092		-0.0006261832	
22.16484	0.8716856		-0.0006246648	
22.21894	0.8716648		-0.000623144	
22.27305	0.8716471		-0.0006216209	
22.32716	0.8716264		-0.0006200951	
22.38127	0.871605		-0.0006185664	
22.43538	0.8715823		-0.0006170343	
22.48948	0.8715583		-0.0006154987	
22.54359	0.8715326		-0.0006139591	
22.5977	0.8715052		-0.0006124151	
22.6518	0.8714761		-0.0006108664	
22.70591	0.8714451		-0.0006093124	
22.76002	0.8714125		-0.0006077527	
22.81413	0.8713784		-0.000606187	
22.86823	0.8713431		-0.000604615	
22.92234	0.8713068		-0.0006030361	
22.97645	0.8712696		-0.0006014501	
23.03056	0.8712319		-0.0005998565	
23.08467	0.8711937		-0.0005982549	
23.13877	0.8711554		-0.0005966448	
23.19288	0.8711171		-0.0005950256	
23.24699	0.8710788		-0.0005933964	
23.3011	0.8710407		-0.0005917562	
23.3552	0.8710027		-0.0005901034	
23.40931	0.870965		-0.0005884363	
23.46342	0.8709276		-0.0005867521	
23.51753	0.8708906		-0.0005850481	
23.57163	0.8708539		-0.0005833205	
23.62574	0.8708175		-0.0005815657	
23.67985	0.8707814		-0.0005797805	
23.73396	0.8707454		-0.0005777435	
23.78806	0.8707097		-0.0005757092	
23.84217	0.8706743		-0.0005736827	
23.89628	0.870639		-0.0005716684	
23.95039	0.870604		-0.0005696705	
24.0045	0.8705692		-0.0005676932	
24.0586	0.8705347		-0.0005657405	
24.11271	0.8705003		-0.0005638163	
24.16682	0.870466		-0.000561924	
24.22093	0.8704317		-0.0005600668	
24.27503	0.8703973		-0.0005582478	
24.32914	0.870363		-0.0005564698	
24.38325	0.8703287		-0.0005547358	
24.43736	0.8702947		-0.0005530484	
24.49146	0.8702613		-0.0005514103	
24.54557	0.8702285		-0.000549824	
24.59968	0.8701966		-0.0005482918	
24.65379	0.8701657		-0.0005468159	
24.70789	0.8701356		-0.000545398	
24.762	0.8701062		-0.0005440393	
24.81611	0.8700774		-0.0005427405	
24.87022	0.8700491		-0.0005415019	
24.92432	0.870021		-0.0005403238	
24.97843	0.8699933		-0.0005392071	
25.03254	0.8699659		-0.0005381528	
25.08665	0.8699389		-0.0005371623	
25.14075	0.8699124		-0.0005362377	
25.19486	0.8698865		-0.0005353814	
25.24897	0.8698611		-0.0005345962	
25.30308	0.8698364		-0.0005338846	
25.35719	0.8698121		-0.0005332492	
25.41129	0.8697882		-0.000532692	
25.4654	0.8697647		-0.0005322146	
25.51951	0.8697416		-0.0005318181	
25.57362	0.8697187		-0.0005315029	
25.62772	0.8696962		-0.0005312696	
25.68183	0.869674		-0.0005311182	
25.73594	0.8696522		-0.000531049	
25.79005	0.8696305		-0.0005310622	
25.84415	0.8696091		-0.000531158	
25.89826	0.8695876		-0.0005313372	
25.95237	0.8695661		-0.0005316008	
26.00648	0.8695447		-0.0005319507	
26.06059	0.8695233		-0.0005323892	
26.11469	0.8695018		-0.0005329188	
26.1688	0.8694803		-0.0005335431	
26.22291	0.8694585		-0.0005342654	
26.27701	0.8694365		-0.0005350895	
26.33112	0.8694142		-0.0005360194	
26.38523	0.8693912		-0.0005370594	
26.43934	0.8693677		-0.0005382136	
26.49344	0.8693434		-0.0005394865	
26.54755	0.8693185		-0.0005408818	
26.60166	0.8692929		-0.0005424024	
26.65577	0.8692666		-0.0005440505	
26.70988	0.8692399		-0.0005458274	
26.76398	0.8692128		-0.0005477338	
26.81809	0.8691853		-0.0005497696	
26.8722	0.8691575		-0.0005519339	
26.92631	0.8691292		-0.0005542252	
26.98041	0.8691003		-0.0005566413	
27.03452	0.8690708		-0.0005591797	
27.08863	0.8690405		-0.0005618373	
27.14274	0.8690095		-0.000564611	
27.19684	0.8689775		-0.0005674973	
27.25095	0.8689448		-0.0005704926	
27.30506	0.8689113		-0.0005735938	
27.35917	0.8688773		-0.0005767973	
27.41327	0.8688428		-0.0005801002	
27.46738	0.8688078		-0.0005834994	
27.52149	0.8687726		-0.0005869923	
27.5756	0.8687373		-0.0005905764	
27.62971	0.8687021		-0.0005942495	
27.68381	0.8686672		-0.0005980092	
27.73792	0.8686329		-0.0006018534	
27.79203	0.8685991		-0.0006057799	
27.84614	0.868566		-0.0006097869	
27.90024	0.8685338		-0.0006138726	
27.95435	0.8685026		-0.0006180365	
28.00846	0.8684724		-0.0006222776	
28.06256	0.8684431		-0.0006265955	
28.11667	0.8684148		-0.0006309896	
28.17078	0.8683872		-0.0006354588	
28.22489	0.8683602		-0.0006400014	
28.279	0.8683339		-0.0006446147	
28.3331	0.8683079		-0.0006492952	
28.38721	0.8682821		-0.0006540389	
28.44132	0.8682566		-0.0006588413	
28.49543	0.8682312		-0.0006636978	
28.54953	0.868206		-0.0006686038	
28.60364	0.8681806		-0.0006735541	
28.65775	0.868155		-0.0006785438	
28.71186	0.8681288		-0.000683567	
28.76596	0.8681014		-0.0006886176	
28.82007	0.8680726		-0.0006936886	
28.87418	0.8680419		-0.0006987727	
28.92829	0.868009		-0.0007038619	
28.9824	0.8679736		-0.0007089484	
29.0365	0.8679358		-0.0007140238	
29.09061	0.8678954		-0.0007190801	
29.14472	0.8678527		-0.0007241094	
29.19883	0.8678082		-0.0007291041	
29.25293	0.8677619		-0.0007340573	
29.30704	0.8677143		-0.0007389624	
29.36115	0.8676658		-0.0007438138	
29.41526	0.8676167		-0.0007486065	
29.46936	0.8675672		-0.0007533365	
29.52347	0.8675174		-0.0007580011	
29.57758	0.8674675		-0.0007625996	
29.63169	0.8674176		-0.0007671323	
29.68579	0.8673676		-0.000771601	
29.7399	0.8673176		-0.0007760084	
29.79401	0.8672676		-0.0007803576	
29.84812	0.8672178		-0.0007846525	
29.90222	0.8671682		-0.0007888976	
29.95633	0.867119		-0.0007930979	
30.01044	0.8670701		-0.0007972586	
30.06455	0.8670219		-0.0008013851	
30.11865	0.866974		-0.0008054824	
30.17276	0.8669263		-0.0008095553	
30.22687	0.8668787		-0.0008136082	
30.28098	0.8668312		-0.0008176448	
30.33508	0.8667838		-0.0008216685	
30.38919	0.8667365		-0.0008256825	
30.4433	0.8666892		-0.0008296887	
30.49741	0.8666419		-0.0008336888	
30.55152	0.8665946		-0.0008376834	
30.60562	0.8665472		-0.0008416731	
