T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00053	4744.643		-63.15719	
20.05464	4741.354		-63.18521	
20.10875	4738.052		-63.21302	
20.16286	4734.738		-63.24059	
20.21696	4731.411		-63.26792	
20.27107	4728.07		-63.29502	
20.32518	4724.715		-63.32187	
20.37929	4721.349		-63.34848	
20.43339	4717.972		-63.37485	
20.4875	4714.587		-63.40097	
20.54161	4711.197		-63.42685	
20.59572	4707.806		-63.45249	
20.64982	4704.416		-63.47789	
20.70393	4701.03		-63.50307	
20.75804	4697.652		-63.52802	
20.81215	4694.285		-63.55276	
20.86625	4690.928		-63.5773	
20.92036	4687.562		-63.60164	
20.97447	4684.124		-63.62581	
21.02858	4680.675		-63.64983	
21.08268	4677.195		-63.67371	
21.13679	4673.677		-63.69746	
21.1909	4670.123		-63.72113	
21.24501	4666.544		-63.74472	
21.29911	4662.955		-63.76826	
21.35322	4659.365		-63.79178	
21.40733	4655.783		-63.8153	
21.46144	4652.218		-63.83883	
21.51554	4648.674		-63.86238	
21.56965	4645.149		-63.88597	
21.62376	4641.648		-63.9096	
21.67787	4638.176		-63.93327	
21.73198	4634.734		-63.95697	
21.78608	4631.318		-63.98071	
21.84019	4627.917		-64.00445	
21.8943	4624.524		-64.02818	
21.94841	4621.14		-64.0519	
22.00251	4617.762		-64.07557	
22.05662	4614.387		-64.09917	
22.11073	4611.007		-64.1227	
22.16484	4607.602		-64.14609	
22.21894	4604.149		-64.16933	
22.27305	4600.637		-64.19232	
22.32716	4597.072		-64.21497	
22.38127	4593.48		-64.23707	
22.43538	4589.889		-64.25835	
22.48948	4586.326		-64.27837	
22.54359	4582.804		-64.29659	
22.5977	4579.33		-64.31232	
22.6518	4575.899		-64.31337	
22.70591	4572.499		-64.31122	
22.76002	4569.108		-64.30579	
22.81413	4565.709		-64.29707	
22.86823	4562.292		-64.28507	
22.92234	4558.852		-64.26984	
22.97645	4555.388		-64.25146	
23.03056	4551.904		-64.23003	
23.08467	4548.403		-64.2057	
23.13877	4544.88		-64.17863	
23.19288	4541.332		-64.149	
23.24699	4537.763		-64.11705	
23.3011	4534.188		-64.08299	
23.3552	4530.617		-64.04704	
23.40931	4527.05		-64.00941	
23.46342	4523.494		-63.97029	
23.51753	4519.955		-63.92984	
23.57163	4516.44		-63.88822	
23.62574	4512.952		-63.84559	
23.67985	4509.488		-63.80209	
23.73396	4506.044		-63.75787	
23.78806	4502.615		-63.71308	
23.84217	4499.188		-63.66782	
23.89628	4495.758		-63.62218	
23.95039	4492.324		-63.57619	
24.0045	4488.886		-63.52989	
24.0586	4485.448		-63.48335	
24.11271	4482.007		-63.4366	
24.16682	4478.557		-63.38974	
24.22093	4475.092		-63.34285	
24.27503	4471.602		-63.29598	
24.32914	4468.081		-63.24919	
24.38325	4464.534		-63.20251	
24.43736	4460.977		-63.15601	
24.49146	4457.43		-63.10978	
24.54557	4453.909		-63.06391	
24.59968	4450.419		-63.0185	
24.65379	4446.965		-62.97366	
24.70789	4443.552		-62.92953	
24.762	4440.176		-62.8862	
24.81611	4436.835		-62.8438	
24.87022	4433.523		-62.80239	
24.92432	4430.228		-62.76209	
24.97843	4426.938		-62.723	
25.03254	4423.652		-62.68524	
25.08665	4420.369		-62.64893	
25.14075	4417.082		-62.61422	
25.19486	4413.786		-62.58127	
25.24897	4410.479		-62.5503	
25.30308	4407.164		-62.52156	
25.35719	4403.852		-62.4953	
25.41129	4400.56		-62.47175	
25.4654	4397.299		-62.45111	
25.51951	4394.073		-62.43354	
25.57362	4390.873		-62.41918	
25.62772	4387.688		-62.40813	
25.68183	4384.499		-62.40049	
25.73594	4381.286		-62.39632	
25.79005	4378.022		-62.39562	
25.84415	4374.692		-62.39835	
25.89826	4371.292		-62.40442	
25.95237	4367.834		-62.41368	
26.00648	4364.346		-62.42595	
26.06059	4360.852		-62.44101	
26.11469	4357.367		-62.45862	
26.1688	4353.903		-62.4785	
26.22291	4350.462		-62.5003	
26.27701	4347.042		-62.52365	
26.33112	4343.637		-62.54816	
26.38523	4340.243		-62.57339	
26.43934	4336.856		-62.59893	
26.49344	4333.48		-62.62434	
26.54755	4330.117		-62.64912	
26.60166	4326.772		-62.67275	
26.65577	4323.447		-62.69465	
26.70988	4320.14		-62.71422	
26.76398	4316.839		-62.73086	
26.81809	4313.542		-62.74401	
26.8722	4310.243		-62.75319	
26.92631	4306.937		-62.75801	
26.98041	4303.609		-62.75819	
27.03452	4300.258		-62.75351	
27.08863	4296.886		-62.74382	
27.14274	4293.5		-62.72898	
27.19684	4290.098		-62.70892	
27.25095	4286.667		-62.68356	
27.30506	4283.197		-62.65287	
27.35917	4279.683		-62.61686	
27.41327	4276.132		-62.57557	
27.46738	4272.555		-62.52913	
27.52149	4268.963		-62.4777	
27.5756	4265.371		-62.42147	
27.62971	4261.795		-62.36068	
27.68381	4258.248		-62.29552	
27.73792	4254.731		-62.22623	
27.79203	4251.238		-62.15301	
27.84614	4247.755		-62.07608	
27.90024	4244.274		-61.99569	
27.95435	4240.788		-61.91214	
28.00846	4237.292		-61.82579	
28.06256	4233.786		-61.73706	
28.11667	4230.275		-61.64638	
28.17078	4226.76		-61.55416	
28.22489	4223.24		-61.4608	
28.279	4219.724		-61.36665	
28.3331	4216.231		-61.27202	
28.38721	4212.781		-61.17719	
28.44132	4209.384		-61.08238	
28.49543	4206.04		-60.98777	
28.54953	4202.742		-60.89347	
28.60364	4199.472		-60.7996	
28.65775	4196.224		-60.70623	
28.71186	4192.999		-60.61344	
28.76596	4189.8		-60.5213	
28.82007	4186.631		-60.42994	
28.87418	4183.489		-60.33951	
28.92829	4180.368		-60.25022	
28.9824	4177.261		-60.16233	
29.0365	4174.166		-60.07609	
29.09061	4171.088		-59.99181	
29.14472	4168.029		-59.90977	
29.19883	4164.984		-59.83029	
29.25293	4161.939		-59.75367	
29.30704	4158.889		-59.68021	
29.36115	4155.833		-59.61023	
29.41526	4152.771		-59.54397	
29.46936	4149.691		-59.48166	
29.52347	4146.593		-59.42336	
29.57758	4143.487		-59.36908	
29.63169	4140.384		-59.31869	
29.68579	4137.29		-59.272	
29.7399	4134.201		-59.22872	
29.79401	4131.114		-59.18855	
29.84812	4128.021		-59.15115	
29.90222	4124.912		-59.11628	
29.95633	4121.786		-59.08371	
30.01044	4118.651		-59.05332	
30.06455	4115.514		-59.02496	
30.11865	4112.384		-58.99854	
30.17276	4109.262		-58.9739	
30.22687	4106.147		-58.9509	
30.28098	4103.033		-58.92936	
30.33508	4099.914		-58.90905	
30.38919	4096.784		-58.88976	
30.4433	4093.649		-58.87123	
30.49741	4090.51		-58.85329	
30.55152	4087.359		-58.83569	
30.60562	4084.183		-58.81821	
30.65973	4080.98		-58.80058	
