T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00093	0.9134148		0.0002853065	
20.05488	0.9134181		0.00027782	
20.10883	0.9134215		0.0002703368	
20.16278	0.9134248		0.0002628567	
20.21673	0.9134282		0.0002553806	
20.27068	0.9134316		0.0002479086	
20.32463	0.9134351		0.0002404414	
20.37858	0.9134386		0.0002329799	
20.43253	0.9134423		0.0002255241	
20.48648	0.9134459		0.0002180753	
20.54043	0.9134496		0.0002106337	
20.59438	0.9134535		0.0002032002	
20.64833	0.9134574		0.0001957759	
20.70228	0.9134614		0.000188361	
20.75623	0.9134655		0.0001809569	
20.81018	0.9134697		0.0001735637	
20.86413	0.913474		0.0001661827	
20.91808	0.9134785		0.0001588149	
20.97203	0.9134831		0.0001514605	
21.02598	0.9134879		0.000144121	
21.07994	0.9134929		0.0001367966	
21.13389	0.913498		0.0001294884	
21.18784	0.9135034		0.0001221975	
21.24179	0.9135089		0.0001149241	
21.29574	0.9135145		0.0001076694	
21.34969	0.9135202		0.0001004337	
21.40364	0.9135261		9.32179E-05	
21.45759	0.913532		8.602288E-05	
21.51154	0.9135379		7.884871E-05	
21.56549	0.9135438		7.169646E-05	
21.61944	0.9135497		6.456609E-05	
21.67339	0.9135554		5.745852E-05	
21.72734	0.9135607		5.03736E-05	
21.78129	0.9135655		4.331182E-05	
21.83524	0.9135691		3.62736E-05	
21.88919	0.9135719		2.92585E-05	
21.94314	0.9135752		2.226697E-05	
21.99709	0.9135792		1.529829E-05	
22.05104	0.9135843		8.352362E-06	
22.10499	0.9135903		1.428932E-06	
22.15895	0.9135969		-5.473098E-06	
22.21289	0.9136038		-1.235397E-05	
22.26685	0.9136108		-1.921503E-05	
22.3208	0.9136179		-2.605707E-05	
22.37475	0.913625		-3.288106E-05	
22.4287	0.9136321		-3.968892E-05	
22.48265	0.913639		-4.64818E-05	
22.5366	0.9136456		-5.326207E-05	
22.59055	0.9136516		-6.003158E-05	
22.6445	0.9136567		-6.679246E-05	
22.69845	0.9136603		-7.354777E-05	
22.7524	0.913662		-8.029992E-05	
22.80635	0.9136613		-8.705253E-05	
22.8603	0.9136577		-9.380881E-05	
22.91425	0.913651		-0.0001005724	
22.9682	0.9136409		-0.0001073479	
23.02215	0.9136273		-0.0001141398	
23.0761	0.9136104		-0.0001209537	
23.13005	0.9135902		-0.0001277952	
23.184	0.9135668		-0.0001346706	
23.23796	0.9135405		-0.0001415876	
23.2919	0.9135117		-0.0001485533	
23.34586	0.9134808		-0.0001555766	
23.39981	0.9134482		-0.0001626658	
23.45376	0.913415		-0.0001698293	
23.50771	0.9133819		-0.0001770754	
23.56166	0.9133493		-0.0001844098	
23.61561	0.9133176		-0.0001918355	
23.66956	0.913287		-0.0001993497	
23.72351	0.9132579		-0.0002069427	
23.77746	0.9132305		-0.0002135144	
23.83141	0.9132052		-0.0002200384	
23.88536	0.913182		-0.0002265002	
23.93931	0.9131607		-0.000232884	
23.99326	0.9131413		-0.0002391733	
24.04721	0.9131235		-0.0002453519	
24.10116	0.9131073		-0.0002514026	
24.15511	0.9130923		-0.0002573094	
24.20906	0.9130782		-0.0002630559	
24.26301	0.9130647		-0.0002686272	
