T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00093	3622.49		-49.68826	
20.05488	3619.742		-49.72028	
20.10883	3617.004		-49.75176	
20.16278	3614.274		-49.78266	
20.21673	3611.553		-49.81295	
20.27068	3608.839		-49.84261	
20.32463	3606.131		-49.87161	
20.37858	3603.428		-49.89993	
20.43253	3600.727		-49.92752	
20.48648	3598.029		-49.95438	
20.54043	3595.332		-49.98047	
20.59438	3592.638		-50.00576	
20.64833	3589.948		-50.03022	
20.70228	3587.261		-50.05383	
20.75623	3584.582		-50.07657	
20.81018	3581.915		-50.09842	
20.86413	3579.266		-50.11934	
20.91808	3576.653		-50.13931	
20.97203	3574.116		-50.15832	
21.02598	3571.667		-50.17635	
21.07994	3569.195		-50.19338	
21.13389	3566.685		-50.2094	
21.18784	3564.132		-50.22441	
21.24179	3561.533		-50.23839	
21.29574	3558.885		-50.25134	
21.34969	3556.195		-50.26329	
21.40364	3553.476		-50.27424	
21.45759	3550.74		-50.28421	
21.51154	3547.999		-50.29324	
21.56549	3545.265		-50.30135	
21.61944	3542.546		-50.30861	
21.67339	3539.835		-50.31504	
21.72734	3537.108		-50.32071	
21.78129	3534.338		-50.3257	
21.83524	3531.508		-50.33006	
21.88919	3528.616		-50.33389	
21.94314	3525.672		-50.33728	
21.99709	3522.692		-50.34035	
22.05104	3519.703		-50.34324	
22.10499	3516.733		-50.34608	
22.15895	3513.8		-50.34904	
22.21289	3510.915		-50.35229	
22.26685	3508.076		-50.356	
22.3208	3505.28		-50.36029	
22.37475	3502.518		-50.36522	
22.4287	3499.782		-50.37064	
22.48265	3497.063		-50.37617	
22.5366	3494.35		-50.3811	
22.59055	3491.627		-50.38442	
22.6445	3488.873		-50.35425	
22.69845	3486.079		-50.32455	
22.7524	3483.242		-50.29547	
22.80635	3480.366		-50.26714	
22.8603	3477.464		-50.23964	
22.91425	3474.557		-50.21298	
22.9682	3471.665		-50.18714	
23.02215	3468.8		-50.16206	
23.0761	3465.969		-50.13763	
23.13005	3463.177		-50.11373	
23.184	3460.429		-50.09026	
23.23796	3457.713		-50.0671	
23.2919	3455.015		-50.04415	
23.34586	3452.325		-50.02128	
23.39981	3449.636		-49.99835	
23.45376	3446.946		-49.97518	
23.50771	3444.253		-49.95161	
23.56166	3441.573		-49.9275	
23.61561	3438.921		-49.90277	
23.66956	3436.306		-49.87738	
23.72351	3433.73		-49.85136	
23.77746	3431.197		-49.82471	
23.83141	3428.715		-49.79747	
23.88536	3426.288		-49.76966	
23.93931	3423.912		-49.74132	
23.99326	3421.582		-49.71244	
24.04721	3419.282		-49.68303	
24.10116	3416.995		-49.65309	
24.15511	3414.696		-49.62259	
24.20906	3412.365		-49.59151	
24.26301	3409.979		-49.5598	
24.31697	3407.521		-49.52747	
24.37091	3404.991		-49.49459	
24.42487	3402.39		-49.46127	
24.47882	3399.716		-49.42761	
24.53277	3396.977		-49.39376	
24.58672	3394.188		-49.35981	
24.64067	3391.373		-49.32582	
24.69462	3388.552		-49.29184	
24.74857	3385.741		-49.25787	
24.80252	3382.942		-49.22391	
24.85647	3380.147		-49.18995	
24.91042	3377.343		-49.15594	
24.96437	3374.523		-49.12185	
25.01832	3371.685		-49.08762	
25.07227	3368.835		-49.05319	
25.12622	3365.987		-49.01857	
25.18017	3363.148		-48.98378	
25.23412	3360.324		-48.94891	
25.28807	3357.519		-48.91409	
25.34202	3354.734		-48.87949	
25.39598	3351.969		-48.84531	
25.44992	3349.22		-48.81175	
25.50388	3346.491		-48.77903	
25.55783	3343.786		-48.74742	
25.61178	3341.113		-48.71716	
25.66573	3338.475		-48.68852	
25.71968	3335.866		-48.66174	
25.77363	3333.266		-48.63698	
25.82758	3330.655		-48.61441	
25.88153	3328.011		-48.5941	
25.93548	3325.334		-48.57612	
25.98943	3322.633		-48.56049	
26.04338	3319.921		-48.54719	
26.09733	3317.208		-48.53616	
26.15128	3314.499		-48.52728	
26.20523	3311.799		-48.52035	
