T[°C]	Scattering [mAU]	S.D.
20.00093	93.12229	
20.00187	93.19695	
20.00672	92.86391	
20.00977	93.0228	
20.01855	93.48395	
20.026	93.03949	
20.04504	93.23128	
20.0546	93.30036	
20.07905	92.84329	
20.09251	93.09058	
20.12168	93.00747	
20.13748	93.17024	
20.17162	93.38409	
20.18915	93.28089	
20.2295	93.4651	
20.24992	93.04566	
20.29666	93.05727	
20.31931	93.33237	
20.36973	93.48827	
20.39486	93.23474	
20.44744	92.67316	
20.47563	93.15845	
20.53227	92.8618	
20.5616	92.7585	
20.62272	93.16533	
20.65306	92.79314	
20.71774	92.60608	
20.75074	92.68223	
20.81887	92.47632	
20.85177	92.70213	
20.92355	92.4374	
20.95752	92.96504	
21.02728	92.74809	
21.06196	92.87607	
21.13568	92.32906	
21.17049	92.53635	
21.24578	92.85419	
21.28131	92.84422	
21.35469	93.16972	
21.3914	92.89231	
21.4651	93.23562	
21.50153	93.01262	
21.57566	92.83547	
21.61225	92.70991	
21.6853	92.94312	
21.72003	92.46841	
21.79241	93.28245	
21.82894	93.35614	
21.9018	93.11697	
21.93828	93.32266	
22.01299	93.04572	
22.04858	92.89175	
22.12185	93.09023	
22.15728	93.38521	
22.23144	93.09148	
22.26719	93.19017	
22.34232	93.14969	
22.37863	93.10303	
22.45246	92.99629	
22.48829	92.98763	
22.56046	93.7508	
22.59632	93.41851	
22.6697	93.32199	
22.70498	93.3788	
22.77836	92.81161	
22.81517	92.921	
22.8884	92.72746	
22.92472	92.5237	
22.99953	93.18809	
23.035	92.85626	
23.10931	93.16512	
23.14517	93.05441	
23.21781	92.80887	
23.25463	93.09556	
23.3262	92.99268	
23.36176	92.95128	
23.43669	93.57062	
23.47325	92.86994	
23.54623	93.01743	
23.58139	93.02084	
23.65428	92.67927	
23.6899	92.82504	
23.76556	92.52038	
23.8014	92.55373	
23.87402	92.74562	
23.90947	92.49699	
23.98357	92.16467	
24.0206	92.53645	
24.09456	92.61213	
24.13063	92.48643	
24.20306	92.64603	
24.23929	92.65908	
24.31323	92.07453	
24.34786	92.51349	
24.42157	92.26762	
24.45873	92.54589	
24.53071	93.13367	
24.56743	92.68987	
24.64202	93.44022	
24.67761	92.9902	
24.75165	92.65004	
24.78753	92.816	
24.86138	92.97379	
24.89664	93.00199	
24.97135	92.96735	
25.00683	93.11643	
25.07892	92.83006	
25.11496	92.73293	
25.18809	92.93661	
25.22426	92.41035	
25.29893	92.98544	
25.3346	92.9867	
25.40909	93.04015	
25.44464	93.25787	
25.51829	92.50694	
25.55393	92.87351	
25.62765	93.25119	
25.66353	92.93049	
25.73714	93.37733	
25.77231	93.20957	
25.84474	92.9456	
25.88078	93.02766	
25.95686	93.07859	
25.99292	92.71703	
26.06514	93.16949	
26.10036	93.22737	
26.173	93.00893	
26.20964	93.1953	
26.28478	92.87268	
26.32139	92.70619	
26.39324	92.47247	
26.42824	92.61304	
26.50233	92.71657	
26.53948	92.7168	
26.61146	92.86331	
26.64741	92.677	
26.72281	92.34286	
26.75853	92.6768	
26.83004	92.3709	
26.86552	92.71122	
26.94015	92.47707	
26.97717	92.54275	
27.05078	92.68616	
27.08714	92.31927	
27.15888	92.39851	
27.19388	92.8131	
27.27033	92.67469	
27.30693	92.49696	
27.37904	91.81867	
27.41627	92.22504	
27.48845	92.08604	
27.52462	92.08707	
27.59771	92.10088	
27.63399	92.28965	
27.70782	92.22049	
27.74434	92.71189	
27.81647	92.37507	
27.8513	93.01208	
27.92633	92.18112	
27.96164	92.90534	
28.0348	92.66682	
28.07125	92.42393	
28.14455	92.92225	
28.18131	93.27415	
28.25542	92.77717	
28.29054	92.79078	
28.36191	92.62222	
28.39797	92.44097	
28.47346	92.60996	
28.50944	92.36849	
28.58245	93.07492	
28.61816	93.07099	
28.69127	92.4448	
28.72703	92.85341	
28.80184	92.5471	
28.83789	92.73078	
28.91134	92.67855	
28.94648	92.8047	
29.02107	93.10124	
29.05783	92.82991	
29.13132	92.6778	
29.16607	92.84006	
29.23843	92.39432	
29.2742	92.69888	
29.34798	92.83637	
29.38529	92.54752	
29.45883	93.19068	
29.4954	93.02677	
29.56744	93.11021	
29.60274	92.64834	
