T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00093	93.31147		-0.07090933	
20.05488	93.27469		-0.06866167	
20.10883	93.23795		-0.06653503	
20.16278	93.20135		-0.06453187	
20.21673	93.16507		-0.06265453	
20.27068	93.12923		-0.06090463	
20.32463	93.09395		-0.05928352	
20.37858	93.05934		-0.05779205	
20.43253	93.02549		-0.05643035	
20.48648	92.99236		-0.05519826	
20.54043	92.9599		-0.05409482	
20.59438	92.92793		-0.05311864	
20.64833	92.89608		-0.05226766	
20.70228	92.8636		-0.05153909	
20.75623	92.82925		-0.05092958	
20.81018	92.80997		-0.05043498	
20.86413	92.79534		-0.05005043	
20.91808	92.78525		-0.04977032	
20.97203	92.77951		-0.04958818	
21.02598	92.7775		-0.0494968	
21.07994	92.7791		-0.0494881	
21.13389	92.78479		-0.0495533	
21.18784	92.79462		-0.04968299	
21.24179	92.80861		-0.04986725	
21.29574	92.8267		-0.05009579	
21.34969	92.84799		-0.0503581	
21.40364	92.87148		-0.0506434	
21.45759	92.89625		-0.05094074	
21.51154	92.92148		-0.05123913	
21.56549	92.94645		-0.05152754	
21.61944	92.97047		-0.05179512	
21.67339	92.99298		-0.05203108	
21.72734	93.01332		-0.05222489	
21.78129	93.03108		-0.05236622	
21.83524	93.0465		-0.05244497	
21.88919	93.06049		-0.05245157	
21.94314	93.07424		-0.05237726	
21.99709	93.08907		-0.05221464	
22.05104	93.10509		-0.05195849	
22.10499	93.12135		-0.05160677	
22.15895	93.1362		-0.05116228	
22.21289	93.14763		-0.05063561	
22.26685	93.15421		-0.0500495	
22.3208	93.15517		-0.04944612	
22.37475	93.15082		-0.04889751	
22.4287	93.14229		-0.048519	
22.48265	93.13109		-0.04848266	
22.5366	93.11879		-0.04901929	
22.59055	93.107		-0.05038404	
22.6445	93.09624		-0.05138284	
22.69845	93.08662		-0.05227296	
22.7524	93.07811		-0.05306097	
22.80635	93.07011		-0.05375714	
22.8603	93.06219		-0.05437357	
22.91425	93.05392		-0.0549223	
22.9682	93.04456		-0.0554134	
23.02215	93.03316		-0.05585292	
23.0761	93.0192		-0.05624289	
23.13005	93.00276		-0.05658237	
23.184	92.98445		-0.05686801	
23.23796	92.9649		-0.05709408	
23.2919	92.94476		-0.05725201	
23.34586	92.92461		-0.05733021	
23.39981	92.9044		-0.05731424	
23.45376	92.88371		-0.05718847	
23.50771	92.86199		-0.05693812	
23.56166	92.83836		-0.05655145	
23.61561	92.81199		-0.05602165	
23.66956	92.78264		-0.05534867	
23.72351	92.75072		-0.05453896	
23.77746	92.71768		-0.05360362	
23.83141	92.68548		-0.05255783	
23.88536	92.65607		-0.05142012	
23.93931	92.63158		-0.0502113	
23.99326	92.61322		-0.04895382	
24.04721	92.60155		-0.04767108	
24.10116	92.59676		-0.04638695	
24.15511	92.59882		-0.04512503	
24.20906	92.60736		-0.04390872	
24.26301	92.62136		-0.04276117	
24.31697	92.63967		-0.04170549	
24.37091	92.66104		-0.04076626	
24.42487	92.68418		-0.03996927	
24.47882	92.70807		-0.03934009	
24.53277	92.73171		-0.03890112	
24.58672	92.75474		-0.03866871	
24.64067	92.77715		-0.03865172	
24.69462	92.79905		-0.03885276	
24.74857	92.82045		-0.03926971	
24.80252	92.841		-0.03989743	
24.85647	92.86034		-0.04072912	
24.91042	92.87792		-0.0417558	
24.96437	92.89307		-0.0429655	
25.01832	92.90546		-0.04434273	
25.07227	92.91508		-0.0458696	
25.12622	92.92236		-0.04752716	
25.18017	92.92831		-0.04929758	
25.23412	92.93394		-0.05116545	
25.28807	92.93986		-0.05311853	
25.34202	92.94642		-0.05514679	
25.39598	92.95372		-0.05723983	
25.44992	92.96173		-0.05938685	
25.50388	92.97007		-0.06157636	
25.55783	92.97864		-0.06379514	
25.61178	92.98726		-0.06602884	
25.66573	92.99505		-0.06826131	
25.71968	93.00078		-0.07047467	
25.77363	93.00339		-0.07264964	
25.82758	93.00213		-0.07476539	
25.88153	92.99663		-0.07680155	
25.93548	92.987		-0.07873959	
25.98943	92.97343		-0.08056481	
26.04338	92.95628		-0.082267	
26.09733	92.93637		-0.0838388	
26.15128	92.91428		-0.08527418	
26.20523	92.89025		-0.08656578	
26.25918	92.86446		-0.08770373	
26.31313	92.83724		-0.08867602	
26.36708	92.80936		-0.0894696	
26.42103	92.78118		-0.09007228	
26.47499	92.75313		-0.09047345	
26.52893	92.72598		-0.09066437	
26.58289	92.69999		-0.09063732	
26.63684	92.67477		-0.09038547	
26.69079	92.64963		-0.08990392	
26.74474	92.6241		-0.08919095	
26.79869	92.59812		-0.08824895	
26.85264	92.57202		-0.08708446	
26.90659	92.54597		-0.08570797	
26.96054	92.51997		-0.08413132	
27.01449	92.49429		-0.08236667	
27.06844	92.46945		-0.08042714	
27.12239	92.44633		-0.07832685	
27.17634	92.42615		-0.07608192	
27.23029	92.40978		-0.0737097	
27.28424	92.39797		-0.07122784	
27.33819	92.39067		-0.06865244	
27.39214	92.38722		-0.06599666	
27.44609	92.38728		-0.06327214	
27.50004	92.39111		-0.06049009	
27.55399	92.39895		-0.05766377	
27.60794	92.4107		-0.05480908	
27.6619	92.4259		-0.05194489	
27.71585	92.44385		-0.04909155	
27.7698	92.46395		-0.04626929	
27.82375	92.48592		-0.0434975	
27.8777	92.51007		-0.04079336	
27.93165	92.53665		-0.03817283	
27.9856	92.56506		-0.03565188	
28.03955	92.59394		-0.03324656	
28.0935	92.62134		-0.0309726	
28.14745	92.64574		-0.02884442	
28.2014	92.66663		-0.02687461	
28.25535	92.68419		-0.02507324	
28.3093	92.69883		-0.02344896	
28.36325	92.71093		-0.02201103	
28.4172	92.72072		-0.02076943	
28.47115	92.72837		-0.01973481	
28.5251	92.73376		-0.01891658	
28.57905	92.73696		-0.01832129	
28.633	92.7382		-0.01795228	
28.68695	92.73785		-0.01781014	
28.74091	92.73685		-0.01789387	
28.79486	92.73686		-0.01820168	
28.84881	92.73901		-0.01873149	
28.90276	92.74361		-0.01947984	
28.95671	92.75005		-0.02044051	
29.01066	92.75683		-0.02160325	
29.06461	92.76199		-0.02295419	
29.11856	92.76392		-0.02447644	
29.17251	92.76186		-0.0261495	
29.22646	92.75578		-0.02795031	
29.28041	92.74604		-0.02985423	
29.33436	92.73334		-0.03183592	
29.38831	92.71834		-0.03386921	
29.44226	92.70137		-0.0359271	
29.49621	92.6831		-0.03798158	
29.55016	92.66435		-0.04000554	
29.60411	92.64522		-0.04197269	
29.65806	92.62552		-0.04385873	
29.71201	92.60528		-0.04564041	
29.76596	92.58463		-0.04729493	
29.81992	92.56393		-0.04880069	
29.87387	92.54362		-0.05013704	
29.92782	92.52386		-0.05128653	
29.98177	92.50461		-0.05223627	
30.03572	92.48579		-0.052979	
30.08967	92.46756		-0.05351361	
30.14362	92.4501		-0.05384124	
30.19757	92.43352		-0.05396487	
30.25152	92.41814		-0.05388892	
30.30547	92.40387		-0.05361966	
30.35942	92.39044		-0.0531676	
30.41337	92.37791		-0.05254718	
30.46732	92.36707		-0.05177788	
30.52127	92.35868		-0.05088342	
30.57522	92.35328		-0.04989045	
30.62917	92.35139		-0.04882893	
30.68312	92.353		-0.04773076	
30.73707	92.35774		-0.04662949	
30.79102	92.36536		-0.04555859	
30.84497	92.37547		-0.04455067	
30.89892	92.38711		-0.04363735	
30.95288	92.39919		-0.04284855	
31.00683	92.41088		-0.04221042	
31.06078	92.42223		-0.04174426	
31.11473	92.43381		-0.0414666	
31.16868	92.44689		-0.04138849	
31.22263	92.46246		-0.04151678	
31.27658	92.48035		-0.04185389	
31.33053	92.49964		-0.04239781	
31.38448	92.51851		-0.04314229	
31.43843	92.53495		-0.04407423	
31.49238	92.54787		-0.04517664	
31.54633	92.55708		-0.04642835	
31.60028	92.56322		-0.04780559	
31.65423	92.56715		-0.04928466	
31.70818	92.56981		-0.05083968	
31.76213	92.57174		-0.05244406	
31.81608	92.57279		-0.0540689	
31.87003	92.5728		-0.05568331	
31.92398	92.57227		-0.05725703	
31.97793	92.57172		-0.05876061	
32.03188	92.57195		-0.06016864	
32.08583	92.5737		-0.0614595	
32.13979	92.57717		-0.06261463	
32.19374	92.58187		-0.06361786	
32.24769	92.58714		-0.06445625	
32.30164	92.59203		-0.06512097	
32.35559	92.59552		-0.06560836	
32.40954	92.59655		-0.06591996	
32.46349	92.59459		-0.06606112	
32.51744	92.58938		-0.06604107	
32.57139	92.58057		-0.06586979	
32.62534	92.5683		-0.06555774	
32.67929	92.55324		-0.06511475	
32.73324	92.53578		-0.06454924	
32.78719	92.51627		-0.06387175	
32.84114	92.49474		-0.06309339	
32.89509	92.47139		-0.06222811	
32.94904	92.44661		-0.06129279	
33.00299	92.42115		-0.06030568	
33.05695	92.39581		-0.05928781	
33.11089	92.37064		-0.0582583	
33.16484	92.34497		-0.05723525	
33.2188	92.31832		-0.05623492	
33.27275	92.29056		-0.05527126	
33.3267	92.26231		-0.05435703	
33.38065	92.23489		-0.05350268	
33.4346	92.20914		-0.05271544	
33.48855	92.18539		-0.0519978	
33.5425	92.16427		-0.05134813	
33.59645	92.14597		-0.05076272	
33.6504	92.13057		-0.0502369	
33.70435	92.11816		-0.04976585	
33.7583	92.10931		-0.04934408	
33.81225	92.10442		-0.04896533	
33.8662	92.10372		-0.04862232	
33.92015	92.1076		-0.04830789	
33.9741	92.11639		-0.04801629	
34.02805	92.12996		-0.04774423	
34.082	92.1479		-0.04749117	
34.13596	92.16962		-0.04725845	
34.1899	92.19389		-0.04704877	
34.24385	92.21973		-0.04686448	
34.29781	92.24667		-0.04670735	
34.35176	92.27462		-0.04657796	
34.40571	92.3038		-0.04647544	
34.45966	92.33382		-0.04639959	
34.51361	92.36392		-0.0463512	
34.56756	92.39259		-0.04633364	
34.62151	92.41811		-0.04635384	
34.67546	92.43941		-0.04641993	
34.72941	92.45575		-0.04654115	
34.78336	92.46692		-0.0467261	
34.83731	92.47321		-0.04698211	
34.89126	92.47514		-0.04731688	
34.94521	92.47349		-0.04773572	
34.99916	92.46931		-0.04824445	
35.05311	92.46337		-0.04884727	
35.10706	92.45615		-0.04954594	
35.16101	92.44816		-0.05034123	
35.21497	92.44017		-0.05123203	
35.26891	92.43301		-0.05221812	
35.32286	92.42701		-0.05329949	
35.37682	92.42213		-0.05447547	
35.43077	92.41783		-0.05574384	
35.48472	92.41305		-0.0570991	
35.53867	92.40701		-0.05853147	
35.59262	92.39954		-0.06002794	
35.64657	92.39104		-0.06157131	
35.70052	92.38182		-0.06314191	
35.75447	92.37202		-0.06471938	
35.80842	92.36115		-0.06628142	
35.86237	92.34824		-0.06780503	
35.91632	92.33271		-0.06926377	
35.97027	92.31436		-0.0706294	
36.02422	92.29367		-0.07187293	
36.07817	92.27113		-0.07296441	
36.13212	92.24718		-0.07387734	
36.18607	92.22205		-0.07458794	
36.24002	92.19579		-0.07507873	
36.29398	92.16911		-0.075339	
36.34792	92.14285		-0.07536227	
36.40187	92.11824		-0.07514664	
36.45583	92.09624		-0.07469313	
36.50978	92.07697		-0.07400768	
36.56373	92.06037		-0.07310004	
36.61768	92.04608		-0.07198159	
36.67163	92.03355		-0.07066644	
36.72558	92.02253		-0.06917054	
36.77953	92.01256		-0.06751227	
36.83348	92.00315		-0.06571211	
36.88743	91.99409		-0.06379203	
36.94138	91.98557		-0.06177538	
36.99533	91.97845		-0.05968705	
37.04928	91.97385		-0.05755179	
37.10323	91.9724		-0.05539366	
37.15718	91.97401		-0.05323628	
37.21113	91.97802		-0.05110268	
37.26508	91.98444		-0.04901723	
37.31903	91.99348		-0.04700365	
37.37299	92.00555		-0.0450845	
37.42693	92.0209		-0.04328169	
37.48088	92.03911		-0.04161409	
37.53484	92.05933		-0.04009918	
37.58879	92.08068		-0.03875062	
37.64274	92.10277		-0.03757777	
37.69669	92.12545		-0.03658812	
37.75064	92.14868		-0.03578583	
37.80459	92.17211		-0.03517467	
37.85854	92.19438		-0.03475657	
37.91249	92.21406		-0.0345316	
37.96644	92.2299		-0.03449938	
38.02039	92.24167		-0.03465622	
38.07434	92.25004		-0.0349974	
