T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00051	89.59215		0.1742413	
20.05462	89.57247		0.170256	
20.10873	89.5532		0.1662281	
20.16283	89.53428		0.162157	
20.21694	89.51569		0.1580423	
20.27105	89.49742		0.1538835	
20.32516	89.47948		0.1496807	
20.37926	89.46187		0.1454342	
20.43337	89.44465		0.1411443	
20.48748	89.42788		0.1368116	
20.54159	89.41164		0.132437	
20.59569	89.39602		0.1280214	
20.6498	89.38116		0.1235664	
20.70391	89.36721		0.1190731	
20.75801	89.35437		0.1145431	
20.81212	89.34306		0.1099784	
20.86623	89.33434		0.105381	
20.92034	89.33953		0.1007532	
20.97445	89.34785		0.09609736	
21.02855	89.35845		0.09141623	
21.08266	89.3706		0.08671205	
21.13677	89.38358		0.08198762	
21.19087	89.39658		0.07724554	
21.24498	89.40926		0.07248851	
21.29909	89.42173		0.06771927	
21.3532	89.43404		0.06294058	
21.4073	89.44643		0.05815544	
21.46141	89.45913		0.05336638	
21.51552	89.47215		0.04857644	
21.56963	89.48505		0.04378847	
21.62373	89.49735		0.03900526	
21.67784	89.50879		0.03422955	
21.73195	89.51934		0.02946388	
21.78606	89.52885		0.02471054	
21.84016	89.53699		0.01997161	
21.89427	89.54313		0.01524818	
21.94838	89.54701		0.01054114	
22.00249	89.54877		0.005850288	
22.05659	89.54876		0.001174099	
22.1107	89.54749		-0.003490749	
22.16481	89.5451		-0.008150061	
22.21891	89.54179		-0.01281292	
22.27302	89.53768		-0.01749398	
22.32713	89.53249		-0.02221493	
22.38124	89.52594		-0.02700854	
22.43534	89.5182		-0.03192258	
22.48945	89.50987		-0.03702291	
22.54356	89.50197		-0.04239106	
22.59767	89.49548		-0.04810676	
22.65177	89.49102		-0.05310237	
22.70588	89.4887		-0.05783644	
22.75999	89.48827		-0.06228486	
22.8141	89.48941		-0.06643048	
22.8682	89.49174		-0.07026292	
22.92231	89.49467		-0.07377818	
22.97642	89.49743		-0.07697775	
23.03053	89.49894		-0.07986744	
23.08463	89.49818		-0.08245654	
23.13874	89.49437		-0.08475621	
23.19285	89.48711		-0.08677877	
23.24696	89.47652		-0.08853611	
23.30106	89.46321		-0.0900403	
23.35517	89.44808		-0.09130178	
23.40928	89.43195		-0.09232997	
23.46338	89.4155		-0.09313333	
23.51749	89.39935		-0.09371988	
23.5716	89.38374		-0.09409846	
23.62571	89.36874		-0.09427863	
23.67982	89.35411		-0.09427056	
23.73392	89.33942		-0.09408502	
23.78803	89.32405		-0.09373353	
23.84214	89.30749		-0.09322935	
23.89624	89.28941		-0.09258771	
23.95035	89.26965		-0.09182547	
24.00446	89.24828		-0.09096097	
24.05857	89.22585		-0.09001286	
24.11267	89.20335		-0.08899896	
24.16678	89.18201		-0.08793565	
24.22089	89.16312		-0.08683775	
24.275	89.14755		-0.08571787	
24.3291	89.13573		-0.08458604	
24.38321	89.12783		-0.08344959	
24.43732	89.12363		-0.0823136	
24.49143	89.12314		-0.08118096	
24.54553	89.12607		-0.08005337	
24.59964	89.13192		-0.07893218	
24.65375	89.13994		-0.07781916	
24.70786	89.14935		-0.07671729	
24.76196	89.15979		-0.07563129	
24.81607	89.17136		-0.07456911	
24.87018	89.18423		-0.07354211	
24.92429	89.19835		-0.07256463	
24.97839	89.2133		-0.07165392	
25.0325	89.22841		-0.07082973	
25.08661	89.24305		-0.07011333	
25.14071	89.25657		-0.06952745	
25.19482	89.26839		-0.06909528	
25.24893	89.27786		-0.06883945	
25.30304	89.28448		-0.06878058	
25.35715	89.28787		-0.06893578	
25.41125	89.28807		-0.06931742	
25.46536	89.28536		-0.06993223	
25.51947	89.28021		-0.0707809	
25.57357	89.27333		-0.07185778	
25.62768	89.26547		-0.07315195	
25.68179	89.25734		-0.07464848	
25.7359	89.24964		-0.07632969	
25.79	89.24276		-0.07817598	
25.84411	89.2368		-0.08016621	
25.89822	89.23176		-0.08227669	
25.95233	89.22748		-0.08448146	
26.00643	89.22382		-0.08675221	
26.06054	89.2206		-0.08905917	
26.11465	89.21743		-0.09137136	
26.16876	89.21393		-0.09365635	
26.22286	89.20974		-0.0958809	
26.27697	89.20473		-0.09801124	
26.33108	89.19904		-0.1000124	
26.38519	89.19299		-0.1018484	
26.43929	89.18699		-0.1034827	
26.4934	89.18157		-0.1048792	
26.54751	89.17715		-0.1060025	
26.60161	89.17387		-0.1068198	
26.65572	89.17147		-0.1073024	
26.70983	89.1693		-0.1074264	
26.76394	89.16655		-0.1071723	
26.81804	89.16238		-0.106525	
26.87215	89.15611		-0.1054753	
26.92626	89.14697		-0.1040221	
26.98037	89.13448		-0.1021735	
27.03447	89.11875		-0.09994712	
27.08858	89.09998		-0.09736938	
27.14269	89.07827		-0.09447373	
27.1968	89.05354		-0.09129834	
27.2509	89.02602		-0.0878843	
27.30501	88.9963		-0.08427452	
27.35912	88.96542		-0.080513	
27.41323	88.93481		-0.07664322	
27.46733	88.90613		-0.07270636	
27.52144	88.88059		-0.06874072	
27.57555	88.85884		-0.0647805	
27.62966	88.84115		-0.06085572	
27.68376	88.82746		-0.05699249	
27.73787	88.81741		-0.05321211	
27.79198	88.81061		-0.04953215	
27.84608	88.80672		-0.04596635	
27.90019	88.80557		-0.04252706	
27.9543	88.8068		-0.03922577	
28.00841	88.80984		-0.03607388	
28.06252	88.81422		-0.03308355	
28.11662	88.81986		-0.03026788	
28.17073	88.8267		-0.02764094	
28.22484	88.83475		-0.02521738	
28.27894	88.84395		-0.02301137	
28.33305	88.85398		-0.02103677	
28.38716	88.86478		-0.01930584	
28.44127	88.8765		-0.01782871	
28.49537	88.88952		-0.01661349	
28.54948	88.90418		-0.01566658	
28.60359	88.92051		-0.01499222	
28.6577	88.93845		-0.01459146	
28.7118	88.95779		-0.01446213	
28.76591	88.97762		-0.01459994	
28.82002	88.99674		-0.01499957	
28.87413	89.01431		-0.01565631	
28.92823	89.03017		-0.01656716	
28.98234	89.04449		-0.01773069	
29.03645	89.05758		-0.01914754	
29.09056	89.06976		-0.02082052	
29.14466	89.08099		-0.02275487	
29.19877	89.09089		-0.02495804	
29.25288	89.09903		-0.02743803	
29.30699	89.10545		-0.0302016	
29.36109	89.11077		-0.03325181	
29.4152	89.1155		-0.03658538	
29.46931	89.11967		-0.0401911	
29.52341	89.12309		-0.04404763	
29.57752	89.12523		-0.04812361	
29.63163	89.1255		-0.05237851	
29.68574	89.12355		-0.05676305	
29.73985	89.11919		-0.06122066	
29.79395	89.11253		-0.0656895	
29.84806	89.10364		-0.0701056	
29.90217	89.09244		-0.07440494	
29.95627	89.07928		-0.07852694	
30.01038	89.06456		-0.08241688	
30.06449	89.04906		-0.08602798	
30.1186	89.03376		-0.08932161	
30.1727	89.01913		-0.09226861	
30.22681	89.00545		-0.09484957	
30.28092	88.99257		-0.09705367	
30.33503	88.97991		-0.09887834	
30.38913	88.96696		-0.1003287	
30.44324	88.95309		-0.1014154	
30.49735	88.93767		-0.102152	
30.55146	88.92069		-0.1025519	
30.60556	88.90211		-0.1026264	
30.65967	88.88206		-0.1023834	
30.71378	88.86066		-0.1018285	
30.76789	88.83794		-0.1009645	
30.82199	88.81417		-0.09979267	
30.8761	88.78963		-0.09831533	
30.93021	88.7649		-0.09653597	
30.98431	88.74088		-0.09446228	
31.03842	88.71794		-0.09210651	
31.09253	88.6958		-0.08948666	
31.14664	88.67421		-0.08662674	
31.20074	88.65337		-0.08355688	
31.25485	88.63394		-0.08031246	
31.30896	88.61656		-0.07693197	
31.36307	88.60165		-0.07345486	
31.41717	88.58925		-0.06992072	
31.47128	88.57919		-0.06636738	
31.52539	88.57159		-0.06283016	
31.5795	88.56673		-0.05933955	
31.6336	88.56488		-0.0559206	
31.68771	88.56642		-0.05259229	
31.74182	88.57132		-0.04936757	
31.79593	88.57941		-0.04625453	
31.85003	88.59018		-0.0432575	
31.90414	88.60327		-0.04037906	
31.95825	88.61866		-0.03762103	
32.01236	88.6363		-0.03498585	
32.06646	88.65601		-0.03247824	
32.12057	88.67741		-0.03010711	
32.17468	88.69977		-0.02788656	
32.22879	88.72226		-0.02583635	
32.28289	88.74432		-0.02398139	
32.337	88.76568		-0.02234995	
32.39111	88.78634		-0.02097174	
32.44521	88.80612		-0.01987512	
32.49932	88.82461		-0.01908543	
32.55343	88.84136		-0.01862372	
32.60754	88.85615		-0.01850516	
32.66164	88.86897		-0.01873848	
32.71575	88.87957		-0.01932571	
32.76986	88.88783		-0.02026134	
32.82397	88.89382		-0.02153247	
32.87807	88.89783		-0.02311885	
32.93218	88.89976		-0.02499356	
32.98629	88.89942		-0.02712432	
33.0404	88.89683		-0.02947545	
33.09451	88.89236		-0.03201017	
33.14861	88.88659		-0.03469246	
33.20272	88.88033		-0.03748833	
33.25682	88.87383		-0.04036819	
33.31093	88.86702		-0.04330637	
33.36504	88.85968		-0.04628208	
33.41915	88.85174		-0.04927893	
33.47326	88.84341		-0.05228433	
33.52736	88.83503		-0.05528839	
33.58147	88.82689		-0.05828211	
33.63558	88.81895		-0.06125534	
