T[°C]	Ratio 350nm / 330nm	S.D.
20.00051	0.8744236	
20.00066	0.871947	
20.00414	0.874392	
20.0069	0.8764412	
20.01836	0.8743224	
20.02393	0.8755766	
20.04511	0.8762689	
20.05277	0.8762195	
20.07811	0.8742482	
20.08843	0.8717803	
20.12187	0.8745955	
20.13341	0.8732688	
20.17112	0.8728821	
20.1853	0.8765383	
20.23018	0.8727837	
20.24587	0.8747374	
20.29628	0.8742319	
20.31389	0.8743739	
20.36883	0.8752571	
20.38831	0.8742256	
20.4477	0.8747141	
20.46818	0.8765099	
20.53493	0.8759248	
20.55723	0.8735342	
20.6246	0.871645	
20.64831	0.8747406	
20.71965	0.87598	
20.74398	0.8757453	
20.82099	0.8745726	
20.84706	0.8747278	
20.92507	0.87442	
20.9509	0.8742742	
21.02971	0.8745218	
21.05586	0.8717045	
21.13825	0.8740145	
21.16566	0.8734228	
21.24764	0.8736735	
21.27469	0.8752421	
21.35553	0.8744206	
21.38307	0.8717448	
21.4677	0.8734589	
21.49578	0.8746997	
21.57611	0.8745137	
21.60317	0.8771717	
21.68484	0.8742052	
21.71436	0.8719422	
21.7954	0.8740165	
21.8229	0.8694153	
21.90241	0.8728326	
21.9296	0.8739583	
22.01424	0.8738197	
22.04216	0.8721511	
22.1247	0.8733473	
22.15124	0.8765351	
22.23377	0.8729946	
22.26146	0.8746619	
22.34254	0.874288	
22.37006	0.8727675	
22.45315	0.8733675	
22.48139	0.8740193	
22.55993	0.8747838	
22.58703	0.872721	
22.67037	0.8738	
22.69721	0.8743919	
22.77996	0.8717126	
22.80745	0.874436	
22.88968	0.8727218	
22.9164	0.8731512	
22.99998	0.8741527	
23.02792	0.8751749	
23.10873	0.8740693	
23.13517	0.8739731	
23.21816	0.8728596	
23.24655	0.8723962	
23.32968	0.8722802	
23.35656	0.8733789	
23.43675	0.8735818	
23.46431	0.8722251	
23.54716	0.8728333	
23.57451	0.8729329	
23.65561	0.8730894	
23.68283	0.873731	
23.767	0.8715198	
23.7946	0.8746277	
23.87525	0.8765652	
23.90318	0.8733356	
23.98445	0.8737692	
24.01307	0.8719082	
24.09501	0.8717399	
24.122	0.8705364	
24.20155	0.8733147	
24.22907	0.8732426	
24.31252	0.8735844	
24.33974	0.8718179	
24.42276	0.8722245	
24.45002	0.8722975	
24.5321	0.87238	
24.55895	0.8741575	
24.64005	0.8726594	
24.66838	0.8729107	
24.75201	0.8732591	
24.77924	0.8717179	
24.86133	0.8737007	
24.88938	0.8722772	
24.96968	0.8709877	
24.99716	0.8714926	
25.07808	0.8728734	
25.10746	0.8715447	
25.18843	0.8733041	
25.2182	0.8732274	
25.29734	0.8710387	
25.32492	0.8739522	
25.40692	0.8730317	
25.43638	0.8744933	
25.51731	0.8749323	
25.54479	0.8738235	
25.62653	0.8735917	
25.65475	0.8725058	
25.73539	0.8712394	
25.76359	0.8727557	
25.84668	0.8716497	
25.87325	0.8725467	
25.95535	0.8702137	
25.98255	0.8720518	
26.0642	0.8726605	
26.09143	0.8712251	
26.17375	0.8726765	
26.20223	0.8722751	
26.28412	0.8718419	
26.3127	0.8746955	
26.39428	0.8708485	
26.42207	0.8735246	
26.50148	0.871248	
26.52804	0.874113	
26.61468	0.8714189	
26.6452	0.8705466	
26.73067	0.8722245	
26.75807	0.8722733	
26.83741	0.8724626	
26.86525	0.8699384	
26.94771	0.8711487	
26.97509	0.8714903	
27.05824	0.8719974	
27.08572	0.8712759	
27.16683	0.8693546	
27.19342	0.8714207	
27.2752	0.8712835	
27.30288	0.8706579	
27.3857	0.8714145	
27.41306	0.8716379	
27.49515	0.8705236	
27.52216	0.8710483	
27.60532	0.8704425	
27.6332	0.8689523	
27.71635	0.8708691	
27.74388	0.8706552	
27.82264	0.8671766	
27.85044	0.8685882	
27.93239	0.8683127	
27.95989	0.8699442	
28.04345	0.8687848	
28.07267	0.8690683	
28.15255	0.8705846	
28.17978	0.8724272	
28.26108	0.8709565	
28.28822	0.8729637	
28.36842	0.8690242	
28.39655	0.869889	
28.48151	0.8694676	
28.51011	0.8683848	
28.5906	0.8688973	
28.61717	0.8683935	
28.69955	0.8690019	
28.72681	0.8702064	
28.8102	0.8711907	
28.83867	0.8703033	
28.91881	0.8702838	
28.94575	0.8691897	
29.02719	0.8707387	
29.05506	0.8716876	
29.13833	0.8675857	
29.16639	0.8712563	
29.24708	0.8697619	
29.27373	0.8706399	
29.35496	0.8701833	
29.38263	0.8706399	
29.46607	0.8706174	
29.49386	0.8698441	
29.57751	0.8686841	
29.60469	0.8703381	
29.68516	0.8699304	
29.7121	0.8724115	
29.79324	0.8691473	
29.82122	0.8693701	
29.90352	0.8688558	
29.93108	0.8704411	
30.0119	0.8687823	
30.03909	0.8689768	
30.12232	0.8661612	
30.15005	0.870734	
30.23113	0.8659669	
30.25793	0.8716049	
30.33951	0.8668128	
30.36696	0.8679762	
30.44877	0.8690627	
30.47751	0.8693382	
30.55909	0.8683015	
30.58649	0.8678277	
30.67015	0.8688099	
30.69793	0.8687504	
30.77895	0.8698749	
30.80685	0.8668414	
30.88776	0.8702314	
30.9162	0.8685904	
30.9973	0.8697568	
31.02498	0.8664747	
31.10712	0.8689924	
31.1377	0.8699649	
31.22064	0.8679606	
31.24983	0.8691028	
31.32949	0.8676261	
31.35992	0.8675011	
31.44207	0.8678731	
31.46949	0.869	
31.55066	0.8649994	
31.57789	0.8673707	
31.66344	0.8671998	
31.69091	0.8695526	
31.77143	0.871149	
31.79967	0.8650063	
31.8803	0.8656181	
31.90807	0.8673801	
31.99142	0.867354	
32.0186	0.8680795	
32.10333	0.8700191	
32.13205	0.8661904	
32.21471	0.8672386	
32.24129	0.8659333	
32.32095	0.8665281	
32.34988	0.8660731	
32.43243	0.8670778	
32.45989	0.8664578	
32.54062	0.8686023	
32.56953	0.867086	
32.65072	0.8687922	
32.67835	0.8653869	
32.76187	0.8657294	
32.79196	0.8675109	
32.87443	0.8693534	
32.90216	0.8680407	
32.98102	0.8651562	
33.00957	0.8639181	
33.09004	0.8680549	
33.11751	0.8648836	
33.20267	0.8683793	
33.23173	0.8633578	
33.31299	0.8674965	
33.3404	0.8656524	
33.42018	0.8615563	
33.45014	0.8657027	
33.53211	0.8670719	
33.56038	0.8696367	
33.64407	0.8656484	
33.6734	0.8639919	
33.75251	0.8651794	
33.77865	0.8664615	
33.86247	0.8646315	
33.89087	0.8644179	
33.97225	0.864322	
33.99929	0.8676771	
34.08298	0.8670453	
34.11044	0.8645872	
34.19075	0.866079	
34.21728	0.8665235	
34.30018	0.8651589	
34.32902	0.86584	
34.40981	0.8660969	
34.43647	0.8638062	
34.51833	0.8690068	
34.54768	0.8642786	
34.62577	0.8643984	
34.65303	0.8610602	
34.73724	0.8670316	
34.76453	0.8633136	
34.84748	0.8627469	
34.87414	0.8680009	
34.95621	0.866209	
34.98345	0.8645157	
35.06471	0.8634526	
35.0913	0.863912	
35.17398	0.8627685	
35.2017	0.8658647	
35.2879	0.8636982	
35.31598	0.8635666	
35.39687	0.8647186	
35.42398	0.8633015	
35.50688	0.863052	
35.53478	0.8629261	
35.61628	0.8652839	
35.64374	0.8617554	
35.72697	0.8649844	
35.75541	0.8629072	
35.83553	0.8651794	
35.86374	0.8622537	
35.94426	0.8629367	
35.9713	0.862834	
36.05364	0.8639725	
36.08191	0.8667734	
36.16253	0.8653023	
36.18885	0.864678	
36.27038	0.8633811	
36.29713	0.8637514	
36.37951	0.8654596	
36.4113	0.8624046	
36.49325	0.8619536	
36.52033	0.8619831	
36.60246	0.8620527	
36.63024	0.8627469	
36.71024	0.8635485	
36.73787	0.8660634	
36.82124	0.8635652	
36.8489	0.8636389	
36.92935	0.8608426	
36.95685	0.8616606	
37.03953	0.8639424	
37.06833	0.8609677	
37.14959	0.8611777	
37.17686	0.86403	
37.25841	0.8645677	
37.28595	0.8604393	
37.36861	0.8623683	
37.39951	0.8625429	
37.47958	0.8617573	
37.50631	0.8627143	
37.5949	0.8623365	
37.62295	0.8620046	
37.70352	0.8588758	
37.73153	0.8622374	
37.81049	0.8618329	
37.83895	0.8640233	
37.92628	0.8615901	
37.95389	0.8634803	
38.03617	0.8612784	
38.06331	0.8602179	
38.14375	0.8602067	
38.17093	0.8607138	
