T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00051	0.8746229		-0.0003923747	
20.05462	0.8745996		-0.0003925382	
20.10873	0.8745763		-0.0003927118	
20.16283	0.874553		-0.000392896	
20.21694	0.8745298		-0.000393091	
20.27105	0.8745066		-0.0003932973	
20.32516	0.8744835		-0.0003935151	
20.37926	0.8744605		-0.0003937449	
20.43337	0.8744375		-0.0003939869	
20.48748	0.8744146		-0.0003942416	
20.54159	0.8743918		-0.0003945092	
20.59569	0.8743691		-0.0003947901	
20.6498	0.8743466		-0.0003950848	
20.70391	0.8743241		-0.0003953934	
20.75801	0.8743017		-0.0003957165	
20.81212	0.8742795		-0.0003960542	
20.86623	0.8742573		-0.0003964071	
20.92034	0.8742353		-0.0003967754	
20.97445	0.8742134		-0.0003971594	
21.02855	0.8741916		-0.0003975596	
21.08266	0.8741698		-0.0003979762	
21.13677	0.8741481		-0.0003984097	
21.19087	0.8741265		-0.0003988602	
21.24498	0.8741049		-0.0003993283	
21.29909	0.8740833		-0.0003998141	
21.3532	0.8740619		-0.0004003182	
21.4073	0.8740404		-0.0004008406	
21.46141	0.8740188		-0.0004013818	
21.51552	0.8739974		-0.0004019422	
21.56963	0.8739759		-0.000402522	
21.62373	0.8739543		-0.0004031214	
21.67784	0.8739327		-0.0004037409	
21.73195	0.873911		-0.0004043808	
21.78606	0.8738891		-0.0004050412	
21.84016	0.8738672		-0.0004057224	
21.89427	0.8738449		-0.0004064247	
21.94838	0.8738224		-0.0004071484	
22.00249	0.8737996		-0.0004078937	
22.05659	0.8737764		-0.0004086608	
22.1107	0.8737528		-0.0004094499	
22.16481	0.8737289		-0.0004102611	
22.21891	0.8737044		-0.0004110945	
22.27302	0.8736796		-0.0004119504	
22.32713	0.8736547		-0.0004128286	
22.38124	0.8736314		-0.0004137293	
22.43534	0.8736081		-0.0004146525	
22.48945	0.873585		-0.0004155979	
22.54356	0.8735624		-0.0004165655	
22.59767	0.8735402		-0.000417555	
22.65177	0.8735184		-0.0004185661	
22.70588	0.8734971		-0.0004195984	
22.75999	0.8734762		-0.0004206514	
22.8141	0.8734556		-0.0004217243	
22.8682	0.8734352		-0.0004228161	
22.92231	0.8734149		-0.0004239259	
22.97642	0.8733948		-0.0004250523	
23.03053	0.8733746		-0.0004261939	
23.08463	0.8733544		-0.0004273492	
23.13874	0.8733341		-0.0004285164	
23.19285	0.8733136		-0.0004296941	
23.24696	0.873293		-0.0004308808	
23.30106	0.8732725		-0.0004320757	
