T[°C]	330nm [counts / mm]	S.D.
20.00051	4636.174	
20.00066	4631.859	
20.00414	4640.687	
20.0069	4635.923	
20.01836	4645.042	
20.02393	4637.268	
20.04511	4631.237	
20.05277	4636.29	
20.07811	4629.701	
20.08843	4640.708	
20.12187	4642.114	
20.13341	4641.404	
20.17112	4638.251	
20.1853	4622.496	
20.23018	4619.953	
20.24587	4619.792	
20.29628	4613.672	
20.31389	4616.068	
20.36883	4607.059	
20.38831	4598.669	
20.4477	4600.513	
20.46818	4599.066	
20.53493	4592.274	
20.55723	4610.426	
20.6246	4598.506	
20.64831	4592.954	
20.71965	4583.325	
20.74398	4588.584	
20.82099	4580.026	
20.84706	4579.081	
20.92507	4574.587	
20.9509	4572.97	
21.02971	4567.406	
21.05586	4575.679	
21.13825	4569.041	
21.16566	4565.858	
21.24764	4555.202	
21.27469	4545.134	
21.35553	4547.391	
21.38307	4553.882	
21.4677	4548.031	
21.49578	4544.878	
21.57611	4536.864	
21.60317	4535.455	
21.68484	4515.068	
21.71436	4533.651	
21.7954	4513.531	
21.8229	4532.722	
21.90241	4526.068	
21.9296	4518.437	
22.01424	4504.229	
22.04216	4508.205	
22.1247	4494.009	
22.15124	4490.722	
22.23377	4491.412	
22.26146	4475.743	
22.34254	4488.35	
22.37006	4484.174	
22.45315	4481.818	
22.48139	4472.912	
22.55993	4461.715	
22.58703	4479.4	
22.67037	4472.306	
22.69721	4466.451	
22.77996	4464.811	
22.80745	4461.936	
22.88968	4454.399	
22.9164	4451.718	
22.99998	4444.184	
23.02792	4440.025	
23.10873	4430.798	
23.13517	4439.848	
23.21816	4430.013	
23.24655	4430.622	
23.32968	4425.092	
23.35656	4416.633	
23.43675	4418.59	
23.46431	4415.289	
23.54716	4411.45	
23.57451	4413.254	
23.65561	4400.572	
23.68283	4399.22	
23.767	4398.907	
23.7946	4392.41	
23.87525	4379.476	
23.90318	4376.053	
23.98445	4383.263	
24.01307	4383.809	
24.09501	4373.261	
24.122	4379.931	
24.20155	4360.732	
24.22907	4361.086	
24.31252	4360.202	
24.33974	4357.803	
24.42276	4357.424	
24.45002	4361.34	
24.5321	4347.113	
24.55895	4338.272	
24.64005	4344.936	
24.66838	4337.727	
24.75201	4338.23	
24.77924	4344.905	
24.86133	4328.885	
24.88938	4329.51	
24.96968	4334.877	
24.99716	4332.702	
25.07808	4313.639	
25.10746	4314.767	
25.18843	4306.102	
25.2182	4313.377	
25.29734	4297.56	
25.32492	4302.679	
25.40692	4301.524	
25.43638	4285.999	
25.51731	4285.434	
25.54479	4277.375	
25.62653	4279.294	
25.65475	4277.47	
25.73539	4272.742	
25.76359	4280.872	
25.84668	4271.3	
25.87325	4275.08	
25.95535	4273.22	
25.98255	4256.972	
26.0642	4265.044	
26.09143	4256.927	
26.17375	4250.247	
26.20223	4247.902	
26.28412	4238.8	
26.3127	4231.588	
26.39428	4238.97	
26.42207	4226.946	
26.50148	4232.215	
26.52804	4226.757	
26.61468	4220.964	
26.6452	4224.447	
26.73067	4219.31	
26.75807	4210.073	
26.83741	4211.736	
26.86525	4209.476	
26.94771	4204.506	
26.97509	4198.39	
27.05824	4197.674	
27.08572	4197.834	
27.16683	4200.278	
27.19342	4193.343	
27.2752	4178.705	
27.30288	4175.956	
27.3857	4178.758	
27.41306	4173.018	
27.49515	4170.4	
27.52216	4166.255	
27.60532	4158.679	
27.6332	4161.161	
27.71635	4150.608	
27.74388	4158.66	
27.82264	4162.844	
27.85044	4153.079	
27.93239	4155.421	
27.95989	4150.197	
28.04345	4145.355	
28.07267	4140.979	
28.15255	4133.412	
28.17978	4129.171	
28.26108	4117.058	
28.28822	4120.527	
28.36842	4131.144	
28.39655	4121.42	
28.48151	4116.627	
28.51011	4118.05	
28.5906	4118.688	
28.61717	4101.495	
28.69955	4108.178	
28.72681	4098.399	
28.8102	4095.414	
28.83867	4108.438	
28.91881	4091.869	
28.94575	4100.5	
29.02719	4077.413	
29.05506	4070.023	
29.13833	4079.526	
29.16639	4067.272	
29.24708	4063.092	
29.27373	4064.317	
29.35496	4061.206	
29.38263	4059.399	
29.46607	4054.557	
29.49386	4054.462	
29.57751	4056.109	
29.60469	4042.142	
29.68516	4041.467	
29.7121	4026.18	
29.79324	4030	
29.82122	4028.229	
29.90352	4042.162	
29.93108	4033.334	
30.0119	4026.536	
30.03909	4018.073	
30.12232	4023.841	
30.15005	4011.079	
30.23113	4014.546	
30.25793	4003.605	
30.33951	4015.336	
30.36696	4003.979	
30.44877	3992.424	
30.47751	3994.669	
30.55909	3997.751	
30.58649	3996.357	
30.67015	3992.909	
30.69793	3987.184	
30.77895	3976.208	
30.80685	3979.336	
30.88776	3965.376	
30.9162	3956.532	
30.9973	3964.659	
31.02498	3959.965	
31.10712	3954.438	
31.1377	3951.898	
31.22064	3953.537	
31.24983	3947.919	
31.32949	3944.477	
31.35992	3944.589	
31.44207	3934.41	
31.46949	3941.025	
31.55066	3947.265	
31.57789	3940.178	
31.66344	3935.014	
31.69091	3926.302	
31.77143	3919.614	
31.79967	3926.133	
31.8803	3928.202	
31.90807	3915.802	
31.99142	3921.627	
32.0186	3897.967	
32.10333	3902.356	
32.13205	3903.224	
32.21471	3898.589	
32.24129	3899.222	
32.32095	3892.708	
32.34988	3901.438	
32.43243	3883.669	
32.45989	3884.771	
32.54062	3867.677	
32.56953	3871.205	
32.65072	3868.375	
32.67835	3874.403	
32.76187	3873.363	
32.79196	3865.363	
32.87443	3859.504	
32.90216	3853.831	
32.98102	3863.67	
33.00957	3861.425	
33.09004	3844.597	
33.11751	3836.794	
33.20267	3839.807	
33.23173	3852.731	
33.31299	3840.43	
33.3404	3838.31	
33.42018	3844.042	
33.45014	3832.68	
33.53211	3819.314	
33.56038	3814.076	
33.64407	3818.909	
33.6734	3819.818	
33.75251	3812.147	
33.77865	3796.284	
33.86247	3810.826	
33.89087	3799.716	
