Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_24_Bot_ETH_30-Run025,736410,344121,46103,1285,9.0,0.0,2.3,0.0
2023_07_24_Bot_ETH_30-Run036,679846,283948,34631,952,4.5,0.0,0.0,0.0
