Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_05_Bot_ETH_38-Run032,29936,13469,2741,447,20,0.0,4.5,0.0
2023_07_05_Bot_ETH_38-Run043,32579,13273,2498,365,6.8,0.0,2.3,2.3
