Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_12_Bot_ETH_19-Run033,22935,4741,588,27,0.0,0.0,0.0,0.0
2023_07_12_Bot_ETH_19-Run042,17769,3616,267,11,4.5,0.0,0.0,0.0
