Project Name,ECD 1_2:Concentration,ECD 2_5:Concentration,ECD 5_10:Concentration,ECD 10_25:Concentration,ECD 25_70:Concentration,ECD ge70:Concentration,MFD ge70:Concentration,MFD ge125:Concentration
2023_07_24_Bot_ETH_22-Run006,5389678,1965955,293725,13166,0.0,0.0,0.0,0.0
2023_07_24_Bot_ETH_22-Run017,5922785,1836247,215280,7003,8.0,0.0,0.0,0.0
