T[°C]	Ratio 350nm / 330nm	S.D.
20.00037	0.8753329	0.0006049118
20.05447	0.8744335	0.0007620801
20.10858	0.8740057	0.001598651
20.16269	0.8742666	0.0007321161
20.21679	0.8749523	0.0005680516
20.2709	0.8737198	0.00147943
20.325	0.8736821	0.0002903168
20.37911	0.8737365	0.0002043148
20.43321	0.873595	0.0007829117
20.48732	0.8738824	0.001997466
20.54143	0.874378	0.0014135
20.59553	0.8734645	0.0003312755
20.64964	0.8734663	0.00103285
20.70374	0.8743131	0.0010406
20.75785	0.8737959	0.001039856
20.81195	0.8752254	0.001085724
20.86606	0.8740581	0.002139732
20.92017	0.8744367	0.001261128
20.97427	0.8761612	0.002633088
21.02838	0.8737903	0.0009042203
21.08248	0.8738801	0.0003279377
21.13659	0.8735257	0.002220117
21.19069	0.8736939	0.0007460598
21.2448	0.8736293	0.001121382
21.29891	0.8748694	0.0009661524
21.35301	0.8747973	0.001321308
21.40712	0.874064	0.001104275
21.46123	0.8749608	0.001122695
21.51533	0.8750453	0.0007818473
21.56944	0.8741626	0.0009595225
21.62354	0.8739331	0.001327051
21.67765	0.8736474	0.001237084
21.73175	0.8729768	0.001045905
21.78586	0.873911	0.00181008
21.83997	0.8733421	0.001438068
21.89407	0.8726861	0.0006833437
21.94818	0.8740839	0.0008050465
22.00228	0.8734118	0.001258584
22.05639	0.873239	0.0006363616
22.11049	0.8741705	0.001438586
22.1646	0.8738057	0.001986619
22.21871	0.8733021	0.0003389521
22.27281	0.8731496	0.001593689
22.32692	0.8745351	0.001916991
22.38102	0.8750536	0.001573391
22.43513	0.8726031	0.00107955
22.48923	0.8737234	0.001148568
22.54334	0.8742965	0.001875251
22.59745	0.873568	0.001493937
22.65155	0.8732632	0.002300004
22.70566	0.8735178	0.0006531699
22.75976	0.8733385	0.00102379
22.81387	0.872488	0.001265312
22.86798	0.873953	0.00116712
22.92208	0.872984	0.0009182523
22.97619	0.8738461	0.001425143
23.03029	0.8733274	0.00170004
23.0844	0.8741444	0.0004254248
23.1385	0.8732672	0.0002497907
23.19261	0.8721692	0.001342601
23.24672	0.8721947	0.001621293
23.30082	0.8742012	0.0009566685
23.35493	0.8742935	0.0007805997
23.40903	0.8743809	0.0009846166
23.46314	0.8729294	0.0009731839
23.51724	0.8729807	0.001037129
23.57135	0.8729314	0.0007336533
23.62546	0.8728147	0.001044308
23.67956	0.8729464	0.000765641
23.73367	0.8726736	0.001375671
23.78777	0.8735541	0.0007878779
23.84188	0.8746793	0.001424594
23.89598	0.8735653	0.0008231684
23.95009	0.8724849	0.001426263
24.0042	0.8727598	0.001145094
24.0583	0.872892	0.0005504033
24.11241	0.8727633	0.0001702044
24.16652	0.8726501	0.0001290732
24.22062	0.8731087	0.0007025346
24.27473	0.873215	0.0009265041
24.32883	0.8726716	0.0008175662
24.38294	0.8730768	0.0009564161
24.43704	0.873153	0.0001579326
24.49115	0.8724372	0.0003034233
24.54526	0.8730862	0.0002562255
24.59936	0.8734059	0.0008047506
24.65347	0.8719467	0.00159995
24.70757	0.8718639	0.002102296
24.76168	0.8730713	0.002074062
24.81578	0.8730887	0.001564382
24.86989	0.8730049	0.0004174153
24.924	0.8729573	0.0005905656
24.9781	0.8726245	0.0006093053
25.03221	0.8723049	0.001020177
25.08631	0.8726954	0.001558086
25.14042	0.8725809	0.002530672
25.19452	0.8723884	0.001397066
25.24863	0.8726788	0.0004081313
25.30274	0.8735346	0.000956805
25.35684	0.872839	0.0009270016
25.41095	0.8717207	0.0003332522
25.46505	0.8724685	0.001287398
25.51916	0.8715909	0.001861327
25.57327	0.8724384	0.001310432
25.62737	0.8727962	0.002147363
25.68148	0.8717937	0.001808601
25.73558	0.8726292	0.001745519
25.78969	0.8733552	0.0007735474
25.84379	0.8728158	0.000941584
25.8979	0.872817	0.0006518361
25.95201	0.8726473	0.0001276488
26.00611	0.8718768	0.0005291932
26.06022	0.8710302	0.00181464
26.11432	0.8724933	0.001966784
26.16843	0.8732136	0.0009387995
26.22253	0.8715202	0.001614218
26.27664	0.8722082	0.001120445
26.33075	0.8715578	0.001579789
26.38485	0.8708931	0.0008586441
26.43896	0.8700306	0.0006902961
26.49306	0.8706672	0.0008923375
26.54717	0.8710945	0.000579706
26.60127	0.8720284	0.002514847
26.65538	0.8708273	0.001058124
26.70949	0.8724789	0.001049777
26.76359	0.8720487	0.00115293
26.8177	0.8713419	0.0007250943
26.87181	0.8709256	0.0008932748
26.92591	0.8719385	0.00111974
26.98002	0.8721936	0.000641621
27.03412	0.8716177	0.0006266073
27.08823	0.8707417	0.0007540375
27.14233	0.8702464	0.002039294
27.19644	0.8711227	0.0007948019
27.25055	0.870962	9.577031E-05
27.30465	0.8707768	0.00135759
27.35876	0.8720212	0.0006334692
27.41286	0.8703464	0.00150043
27.46697	0.8707795	0.002108546
27.52107	0.8701659	0.0004023111
27.57518	0.8707035	0.0008243558
27.62929	0.8701015	0.001734656
27.68339	0.8704172	0.000812695
27.7375	0.8707892	0.0004054147
27.7916	0.8716376	0.0005316942
27.84571	0.8713844	0.001884141
27.89981	0.8715556	0.001652152
27.95392	0.8712126	0.0006002442
28.00803	0.8703735	0.001004767
28.06213	0.8700513	0.0002742492
28.11624	0.8696512	0.001220972
28.17034	0.8690138	0.0009039
28.22445	0.8704494	0.0001835586
28.27855	0.8709954	0.001109148
28.33266	0.8700408	0.0003843019
28.38677	0.8695639	0.000991261
28.44087	0.8700668	0.0009681382
28.49498	0.87038	0.001400452
28.54908	0.8702109	0.001281253
28.60319	0.8703822	0.0009128283
28.6573	0.870859	0.001141232
28.7114	0.8702848	0.0006451964
28.76551	0.8700624	0.0003862411
28.81961	0.8707429	0.0004517708
28.87372	0.8696338	0.0005235635
28.92782	0.8689515	0.0007532928
28.98193	0.8689032	0.0008559483
29.03604	0.868881	0.001374546
29.09014	0.870113	0.001188318
29.14425	0.8700348	0.001324327
29.19835	0.8683837	0.0007112863
29.25246	0.869371	0.0008727083
29.30656	0.8689832	0.0007393011
29.36067	0.8688804	0.0006755549
29.41478	0.8692085	0.000264024
29.46888	0.8686258	0.001029439
29.52299	0.8688326	0.002150986
29.57709	0.8688156	0.001777044
29.6312	0.8700626	0.0004396953
29.68531	0.8705617	0.0006005509
29.73941	0.8702487	0.001168535
29.79352	0.8689275	0.0001453118
29.84762	0.869113	0.0006729354
