T[°C]	330nm [counts / mm]	S.D.
20.00037	4972.466	62.4123
20.05447	4976.463	61.24146
20.10858	4969.48	69.50517
20.16269	4966.74	67.30206
20.21679	4960.74	74.4755
20.2709	4960.028	68.56536
20.325	4950.087	63.28373
20.37911	4951.145	61.64289
20.43321	4952.094	62.94964
20.48732	4943.038	67.39429
20.54143	4938.279	66.93434
20.59553	4935.507	66.33945
20.64964	4936.385	68.22346
20.70374	4926.169	73.61559
20.75785	4929.522	71.0024
20.81195	4914.198	67.55148
20.86606	4915.324	71.50795
20.92017	4909.197	67.12433
20.97427	4902.558	68.96293
21.02838	4904.469	63.75534
21.08248	4904.139	65.77622
21.13659	4899.401	69.7351
21.19069	4900.836	66.53488
21.2448	4894.075	65.8708
21.29891	4885.386	66.94368
21.35301	4884.624	62.02412
21.40712	4881.803	65.99198
21.46123	4873.935	68.38652
21.51533	4875.001	61.92032
21.56944	4866.897	66.53526
21.62354	4866.369	69.26124
21.67765	4856.344	65.2719
21.73175	4859.123	68.27412
21.78586	4855.235	74.1968
21.83997	4850.494	70.59302
21.89407	4847.54	69.42807
21.94818	4839.222	68.97852
22.00228	4831.271	68.73424
22.05639	4835.832	62.36346
22.11049	4823.813	72.26877
22.1646	4828.6	67.55652
22.21871	4820.697	60.88612
22.27281	4823.378	58.48152
22.32692	4813.634	66.55664
22.38102	4809.526	68.32029
22.43513	4811.887	63.86897
22.48923	4804.604	64.67381
22.54334	4802.125	76.00626
22.59745	4800.337	58.47586
22.65155	4793.106	66.79924
22.70566	4790.49	60.24797
22.75976	4784.38	60.76511
22.81387	4780.942	62.66666
22.86798	4778.418	61.13468
22.92208	4777.989	62.01353
22.97619	4767.547	66.36273
23.03029	4770.682	69.79095
23.0844	4760.511	59.87719
23.1385	4763.216	60.7313
23.19261	4760.769	66.52272
23.24672	4758.642	60.15082
23.30082	4751.743	63.61138
23.35493	4746.424	66.0859
23.40903	4742.033	66.39787
23.46314	4742.464	63.27552
23.51724	4735.48	61.44439
23.57135	4730.695	60.08862
23.62546	4726.228	62.57431
23.67956	4725.457	62.46439
23.73367	4721.828	60.17993
23.78777	4711.477	61.5439
23.84188	4709.55	63.36387
23.89598	4709.571	64.41533
23.95009	4706.302	64.67661
24.0042	4704.846	68.92754
24.0583	4701.305	68.03619
24.11241	4696.708	65.2971
24.16652	4690.731	62.71806
24.22062	4687.59	64.742
24.27473	4683.973	65.94064
24.32883	4682.481	66.93884
24.38294	4678.594	63.13724
24.43704	4673.473	57.62634
24.49115	4670.882	60.57496
24.54526	4664.141	60.42999
24.59936	4658.581	61.16275
24.65347	4661.581	68.14977
24.70757	4660.145	69.74747
24.76168	4653.338	69.67308
24.81578	4652.245	69.03059
24.86989	4646.763	63.06055
24.924	4642.512	62.32911
24.9781	4642.412	63.36778
25.03221	4639.042	63.40672
25.08631	4636.079	69.44399
25.14042	4629.831	70.77137
25.19452	4626.194	64.34991
25.24863	4618.623	66.3968
25.30274	4608.706	67.02698
25.35684	4609.723	65.48704
25.41095	4610.771	58.93645
25.46505	4606.364	60.22681
25.51916	4604.783	60.43166
25.57327	4596.242	62.56117
25.62737	4591.441	64.94997
25.68148	4592.761	60.96703
25.73558	4587.777	67.83153
25.78969	4582.557	68.12296
25.84379	4578.95	62.13025
25.8979	4576.253	67.17403
25.95201	4574.664	62.33108
26.00611	4568.725	60.20288
26.06022	4566.092	63.49402
26.11432	4563.651	61.77381
26.16843	4552.866	61.84965
26.22253	4552.474	60.31112
26.27664	4553.548	58.38937
26.33075	4544.356	56.03289
26.38485	4551.618	60.67711
26.43896	4546.854	55.34115
26.49306	4541.611	53.44154
26.54717	4541.115	53.83603
26.60127	4527.591	52.07214
26.65538	4531.528	54.99553
26.70949	4519.641	59.9127
26.76359	4519.3	60.7552
26.8177	4515.562	63.3391
26.87181	4515.485	62.71167
26.92591	4509.014	60.32748
26.98002	4507.202	66.28772
27.03412	4499.805	60.06838
27.08823	4503.137	61.20139
27.14233	4500.626	63.04208
27.19644	4493.659	63.62644
27.25055	4495.568	60.13487
27.30465	4483.718	63.90904
27.35876	4482.271	64.52
27.41286	4480.253	65.22518
27.46697	4479.697	68.39209
27.52107	4474.107	60.25702
27.57518	4468.386	62.48452
27.62929	4467.225	64.71109
27.68339	4461.845	59.86865
27.7375	4461.07	60.81824
27.7916	4456.38	62.01744
27.84571	4447.926	63.37092
27.89981	4445.621	63.00317
27.95392	4442.535	56.29357
28.00803	4438.904	56.11844
28.06213	4439.581	62.35691
28.11624	4436.633	62.38884
28.17034	4434.788	61.32585
28.22445	4426.201	61.66382
28.27855	4422.219	59.81429
28.33266	4422.419	53.95517
28.38677	4419.858	52.58979
28.44087	4415.331	60.43941
28.49498	4408.787	59.52077
28.54908	4407.034	56.84351
28.60319	4407.263	55.80507
28.6573	4402.813	56.64
28.7114	4402.473	63.85844
28.76551	4398.912	61.69783
28.81961	4388.042	62.57085
28.87372	4382.992	64.32269
28.92782	4382.452	59.46915
28.98193	4381.075	62.38788
29.03604	4378.582	63.39845
29.09014	4373.098	63.09638
29.14425	4366.778	60.68543
29.19835	4368.869	55.52955
29.25246	4361.102	59.7026
29.30656	4358.803	58.44848
29.36067	4358.426	59.25608
29.41478	4354.363	56.88002
29.46888	4353.199	58.02674
29.52299	4347.209	66.31783
29.57709	4347.749	67.9046
29.6312	4336.819	63.09768
29.68531	4331.307	60.50006
29.73941	4327.72	60.63284
29.79352	4333.322	64.18558
29.84762	4327.338	59.77717
29.90173	4320.724	54.87096
29.95584	4315.148	60.02967
30.00994	4320.96	50.38121
30.06405	4314.047	54.64239
30.11815	4310.807	61.30847
30.17226	4305.437	61.09388
30.22636	4297.338	50.47261
30.28047	4302.737	51.9281
30.33458	4293.535	62.13211
30.38868	4291.507	58.29562
30.44279	4294.408	57.17146
30.49689	4286.629	48.86318
30.551	4283.127	60.67811
30.6051	4281.715	58.23637
30.65921	4274.6	47.89186
30.71332	4273.914	56.89936
30.76742	4274.475	62.89458
30.82153	4259.993	59.68254
30.87563	4259.594	66.43969
30.92974	4255.029	56.56168
30.98384	4252.99	65.93857
31.03795	4251.557	60.18951
31.09206	4249.124	56.78312
31.14616	4247.494	62.70941
31.20027	4245.151	59.01211
31.25437	4242.728	62.79185
31.30848	4237.742	54.66175
31.36259	4230.397	63.04489
31.41669	4230.754	55.05566
31.4708	4222.804	54.56781
31.5249	4222.868	60.95667
31.57901	4216.228	60.70148
31.63311	4214.36	60.68029
31.68722	4214.187	53.9305
31.74133	4207.77	58.90718
31.79543	4202.692	54.93497
31.84954	4205.377	52.0804
31.90364	4198.317	55.99468
31.95775	4197.857	61.41889
32.01186	4194.478	56.71416
32.06596	4191.364	53.93193
32.12007	4187.319	56.40011
32.17417	4183.074	55.69837
32.22828	4180.2	57.59992
32.28238	4176.558	56.44604
32.33649	4171.191	54.51189
32.39059	4166.92	57.88914
32.4447	4165.829	59.40493
32.49881	4161.94	59.49047
32.55291	4156.186	57.33226
32.60702	4155.106	54.87904
32.66113	4152.925	59.23447
32.71523	4146.335	60.73055
32.76934	4144.501	55.14771
32.82344	4145.298	56.45285
32.87755	4142.525	58.11837
32.93165	4137.279	53.79359
32.98576	4135.238	54.0311
33.03986	4129.884	58.59601
33.09397	4126.058	61.43803
33.14808	4119.514	59.71425
33.20218	4115.105	58.6312
33.25629	4117.485	56.89026
33.31039	4115.135	57.06652
33.3645	4106.929	58.79626
33.41861	4110.618	55.44155
33.47271	4103.802	57.32919
33.52682	4103.948	47.05235
33.58092	4100.615	53.58611
33.63503	4098.506	48.43188
33.68913	4096.885	52.61346
33.74324	4085.249	53.43703
33.79735	4088.576	50.22104
33.85145	4078.954	59.06469
33.90556	4070.276	55.97038
33.95966	4075.244	55.9893
34.01377	4073.898	53.70327
34.06787	4066.792	54.32861
34.12198	4069.191	59.16458
34.17609	4053.021	50.48963
34.23019	4061.566	60.24165
34.2843	4057.103	59.05524
34.33841	4048.035	57.63748
34.39251	4053.093	55.9212
34.44662	4045.997	57.92214
34.50072	4037.453	57.42446
34.55483	4037.325	56.62442
34.60893	4026.363	60.7303
34.66304	4031.567	56.57763
34.71714	4026.05	52.07956
34.77125	4023.386	53.89359
34.82536	4020.376	57.12949
34.87946	4019.928	57.17704
34.93357	4016.558	46.69609
34.98767	4011.058	47.64961
35.04178	4013.495	50.33802
35.09589	4009.254	53.86457
35.14999	4004.869	52.33145
35.2041	4000.058	55.59135
35.2582	3997.87	51.38997
35.31231	3990.398	51.73536
35.36641	3992.373	55.03428
35.42052	3988.959	54.27994
35.47462	3987.583	51.45266
35.52873	3986.811	51.48698
35.58284	3979.491	53.16858
35.63694	3974.564	57.45576
35.69105	3970.923	56.32648
35.74516	3963.385	55.76962
35.79926	3962.645	58.10844
35.85337	3960.506	56.02517
35.90747	3959.158	51.57223
35.96158	3955.819	52.25313
36.01568	3951.795	53.11062
36.06979	3947.54	54.02489
36.12389	3943.789	54.75044
36.178	3940.945	50.80221
36.23211	3938.897	52.88961
36.28621	3938.432	57.75835
36.34032	3935.26	58.44023
36.39442	3931.125	54.17568
36.44853	3927.437	53.58266
36.50264	3921.414	55.34392
36.55674	3918.626	53.48167
36.61085	3917.973	52.73967
36.66496	3912.631	49.23228
36.71906	3910.237	52.17445
36.77317	3908.277	51.4973
36.82727	3908.07	43.95039
36.88138	3900.44	42.97859
36.93548	3898.926	47.15267
36.98959	3900.325	46.03705
37.04369	3894.113	46.771
37.0978	3890.063	49.58524
37.15191	3886.834	52.20308
37.20601	3878.772	48.94647
37.26012	3884.522	47.55465
37.31422	3880.656	51.8569
37.36833	3876.941	53.77831
37.42244	3871.777	55.93875
37.47654	3871.39	53.58421
37.53065	3860.255	50.71272
37.58475	3865.008	57.41272
37.63886	3863.315	60.88704
37.69296	3856.692	50.64823
37.74707	3847.5	48.92715
37.80117	3850.635	55.52763
