T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00037	4350.765	55.21666	-62.05272	3.24528
20.05447	4347.458	55.31234	-62.04049	3.152721
20.10858	4344.157	55.40739	-62.02788	3.060696
20.16269	4340.86	55.50135	-62.01486	2.96923
20.21679	4337.569	55.59471	-62.00143	2.87835
20.2709	4334.283	55.68776	-61.98759	2.788096
20.325	4330.999	55.78015	-61.97334	2.698489
20.37911	4327.718	55.87077	-61.95866	2.609568
20.43321	4324.44	55.95931	-61.94356	2.521367
20.48732	4321.164	56.04475	-61.92804	2.43392
20.54143	4317.889	56.12715	-61.9121	2.347264
20.59553	4314.615	56.20607	-61.89574	2.26144
20.64964	4311.342	56.28207	-61.87898	2.176484
20.70374	4308.072	56.35564	-61.86182	2.092443
20.75785	4304.804	56.42772	-61.84426	2.009358
20.81195	4301.54	56.49859	-61.82632	1.92727
20.86606	4298.288	56.56882	-61.80801	1.846232
20.92017	4295.062	56.63898	-61.78934	1.76629
20.97427	4291.847	56.71737	-61.77035	1.687504
21.02838	4288.615	56.81652	-61.75103	1.609928
21.08248	4285.355	56.93701	-61.73141	1.533628
21.13659	4282.062	57.0701	-61.71152	1.458675
21.19069	4278.728	57.20171	-61.69139	1.385152
21.2448	4275.354	57.31527	-61.67103	1.313151
21.29891	4271.947	57.39458	-61.65047	1.242779
21.35301	4268.517	57.43142	-61.62975	1.174165
21.40712	4265.07	57.42412	-61.60888	1.107459
21.46123	4261.616	57.38015	-61.58791	1.042849
21.51533	4258.163	57.315	-61.56686	0.9805549
21.56944	4254.716	57.24417	-61.54576	0.9208509
21.62354	4251.277	57.17557	-61.52465	0.864068
21.67765	4247.847	57.11383	-61.50356	0.8106134
21.73175	4244.424	57.06135	-61.4825	0.760982
21.78586	4241.004	57.01498	-61.46153	0.7157573
21.83997	4237.583	56.96848	-61.44068	0.6756253
21.89407	4234.158	56.91186	-61.41997	0.641359
21.94818	4230.723	56.83706	-61.39944	0.6137781
22.00228	4227.278	56.73381	-61.37912	0.5936882
22.05639	4223.83	56.59529	-61.35904	0.5817913
22.11049	4220.386	56.41981	-61.33919	0.5785636
22.1646	4216.96	56.21194	-61.31958	0.5841888
22.21871	4213.559	55.97748	-61.30019	0.5985204
22.27281	4210.192	55.72571	-61.28092	0.621103
22.32692	4206.862	55.46535	-61.26165	0.6512371
22.38102	4203.566	55.20085	-61.24213	0.6880308
22.43513	4200.306	54.93791	-61.22195	0.7303973
22.48923	4197.079	54.68703	-61.20053	0.7770294
22.54334	4193.881	54.4577	-61.17707	0.82632
22.59745	4190.706	54.25762	-61.15069	0.8764753
22.65155	4187.544	54.09337	-61.11229	0.8950416
22.70566	4184.385	53.96293	-61.07237	0.9115782
22.75976	4181.213	53.86037	-61.03105	0.9258334
22.81387	4178.014	53.77487	-60.98846	0.9376011
22.86798	4174.782	53.69284	-60.9448	0.9467368
22.92208	4171.514	53.61062	-60.90025	0.9531552
22.97619	4168.219	53.53271	-60.85507	0.9568368
23.03029	4164.907	53.46511	-60.80951	0.9578272
23.0844	4161.588	53.41109	-60.76387	0.9562575
23.1385	4158.271	53.37539	-60.71845	0.9523044
23.19261	4154.96	53.36929	-60.6736	0.9462034
23.24672	4151.666	53.40052	-60.62967	0.9382391
23.30082	4148.386	53.47097	-60.58698	0.9287261
23.35493	4145.12	53.57522	-60.54588	0.9180097
23.40903	4141.864	53.7001	-60.50668	0.9064387
23.46314	4138.616	53.83317	-60.46967	0.8943595
23.51724	4135.372	53.96161	-60.43509	0.8820922
23.57135	4132.122	54.07048	-60.40313	0.8699314
23.62546	4128.859	54.15219	-60.37395	0.8581367
23.67956	4125.58	54.20823	-60.34763	0.8469284
23.73367	4122.283	54.24289	-60.3242	0.8364976
23.78777	4118.969	54.26292	-60.30363	0.8269994
23.84188	4115.646	54.27275	-60.28587	0.8185642
23.89598	4112.318	54.27619	-60.27082	0.8112939
23.95009	4108.995	54.27279	-60.25833	0.8052521
24.0042	4105.686	54.26054	-60.24825	0.8004667
24.0583	4102.4	54.23551	-60.24039	0.7969353
24.11241	4099.143	54.19822	-60.23457	0.7946383
24.16652	4095.92	54.1522	-60.23059	0.793548
24.22062	4092.738	54.10056	-60.22824	0.7936336
24.27473	4089.592	54.04701	-60.22732	0.7948881
24.32883	4086.473	53.99167	-60.22761	0.7972931
24.38294	4083.365	53.93332	-60.22885	0.800801
24.43704	4080.252	53.87164	-60.23075	0.8053133
24.49115	4077.123	53.80602	-60.23299	0.8106836
24.54526	4073.97	53.73728	-60.23523	0.8167266
24.59936	4070.795	53.67402	-60.23712	0.8232344
24.65347	4067.598	53.62685	-60.23837	0.829987
24.70757	4064.381	53.60291	-60.23868	0.8367767
24.76168	4061.146	53.60033	-60.23782	0.8433999
24.81578	4057.899	53.60933	-60.23559	0.8496609
24.86989	4054.642	53.62097	-60.23186	0.855383
24.924	4051.38	53.63369	-60.22656	0.8604234
24.9781	4048.121	53.65255	-60.2197	0.8646984
25.03221	4044.868	53.68131	-60.21134	0.8682137
25.08631	4041.624	53.71857	-60.20166	0.87108
25.14042	4038.385	53.75767	-60.19082	0.8735121
25.19452	4035.145	53.78917	-60.17905	0.875825
25.24863	4031.897	53.80371	-60.16656	0.8784018
25.30274	4028.633	53.79389	-60.1535	0.8816594
25.35684	4025.345	53.75403	-60.13999	0.8860161
25.41095	4022.028	53.68072	-60.12614	0.8918546
25.46505	4018.681	53.57334	-60.11202	0.8994977
25.51916	4015.308	53.43116	-60.09768	0.9091693
25.57327	4011.915	53.25156	-60.08316	0.9209572
25.62737	4008.511	53.0313	-60.06848	0.9347925
25.68148	4005.111	52.77321	-60.05364	0.9504551
25.73558	4001.725	52.48679	-60.0386	0.9676076
25.78969	3998.36	52.18238	-60.02334	0.9858042
25.84379	3995.019	51.87379	-60.00779	1.004538
25.8979	3991.705	51.57342	-59.99188	1.023239
25.95201	3988.415	51.29293	-59.97556	1.041329
26.00611	3985.145	51.04311	-59.95877	1.058253
26.06022	3981.887	50.83281	-59.94145	1.073523
26.11432	3978.636	50.66774	-59.92353	1.086726
26.16843	3975.388	50.54868	-59.90495	1.097526
26.22253	3972.138	50.47234	-59.88565	1.105651
26.27664	3968.884	50.43009	-59.86555	1.110899
26.33075	3965.626	50.41479	-59.84455	1.113092
26.38485	3962.368	50.42159	-59.82253	1.112085
26.43896	3959.113	50.4453	-59.79933	1.107762
26.49306	3955.863	50.4826	-59.77482	1.100025
26.54717	3952.624	50.5335	-59.74887	1.08883
26.60127	3949.4	50.60239	-59.72139	1.074182
26.65538	3946.195	50.69563	-59.69227	1.056132
