T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00037	0.8743986	0.000905417	-0.0002905225	0.0002376646
20.05447	0.8743824	0.0008936808	-0.0002921957	0.0002348018
20.10858	0.8743662	0.0008819371	-0.0002938804	0.0002319318
20.16269	0.8743498	0.0008702204	-0.0002955766	0.0002290547
20.21679	0.8743335	0.0008584653	-0.0002972849	0.0002261702
20.2709	0.874317	0.0008467306	-0.0002990052	0.0002232785
20.325	0.8743005	0.0008350179	-0.0003007379	0.0002203796
20.37911	0.8742839	0.0008232724	-0.0003024831	0.0002174735
20.43321	0.8742672	0.0008115863	-0.000304241	0.0002145603
20.48732	0.8742504	0.0007999042	-0.0003060117	0.0002116402
20.54143	0.8742335	0.0007882772	-0.0003077955	0.0002087133
20.59553	0.8742166	0.0007766673	-0.0003095923	0.0002057797
20.64964	0.8741996	0.0007651179	-0.0003114025	0.0002028396
20.70374	0.8741825	0.0007536479	-0.0003132259	0.0001998932
20.75785	0.8741654	0.0007422195	-0.0003150628	0.0001969407
20.81195	0.8741482	0.0007308759	-0.0003169131	0.0001939825
20.86606	0.874131	0.0007195943	-0.000318777	0.0001910187
20.92017	0.8741137	0.0007084422	-0.0003206545	0.0001880497
20.97427	0.8740965	0.0006974012	-0.0003225456	0.0001850757
21.02838	0.8740792	0.0006864496	-0.0003244504	0.000182097
21.08248	0.8740619	0.0006755954	-0.0003263688	0.000179114
21.13659	0.8740447	0.0006648591	-0.0003283009	0.000176127
21.19069	0.8740274	0.0006542308	-0.0003302466	0.0001731364
21.2448	0.8740102	0.0006437287	-0.0003322061	0.0001701426
21.29891	0.873993	0.000633279	-0.0003341791	0.0001671458
21.35301	0.8739759	0.0006229527	-0.0003361656	0.0001641466
21.40712	0.8739588	0.0006127509	-0.0003381657	0.0001611453
21.46123	0.8739418	0.0006025876	-0.0003401793	0.0001581423
21.51533	0.8739249	0.0005924946	-0.0003422063	0.000155138
21.56944	0.873908	0.0005825032	-0.0003442466	0.0001521329
21.62354	0.8738914	0.0005725501	-0.0003463002	0.0001491273
21.67765	0.8738747	0.0005626702	-0.0003483669	0.0001461218
21.73175	0.8738582	0.0005528025	-0.0003504467	0.0001431167
21.78586	0.8738418	0.0005429763	-0.0003525395	0.0001401125
21.83997	0.8738254	0.0005331582	-0.0003546451	0.0001371096
21.89407	0.8738092	0.0005232896	-0.0003567635	0.0001341084
21.94818	0.8737929	0.0005133983	-0.0003588944	0.0001311095
22.00228	0.8737768	0.000503425	-0.0003610379	0.0001281132
22.05639	0.8737606	0.0004933425	-0.0003631937	0.0001251201
22.11049	0.8737443	0.0004830409	-0.0003653616	0.0001221304
22.1646	0.8737277	0.0004726021	-0.0003675415	0.0001191447
22.21871	0.8737105	0.0004619525	-0.0003697333	0.0001161634
22.27281	0.8736929	0.0004511667	-0.0003719367	0.000113187
22.32692	0.8736736	0.0004427891	-0.0003741515	0.0001102157
22.38102	0.8736539	0.0004347423	-0.0003763775	0.0001072501
22.43513	0.8736337	0.0004270988	-0.0003786145	0.0001042906
22.48923	0.8736131	0.0004199524	-0.0003808623	0.0001013375
22.54334	0.8735921	0.0004134026	-0.0003831206	9.839136E-05
22.59745	0.8735707	0.0004076464	-0.0003853891	9.545256E-05
22.65155	0.8735492	0.0004027832	-0.0003876676	9.252162E-05
22.70566	0.8735276	0.0003989303	-0.0003899557	8.959905E-05
22.75976	0.8735059	0.0003961128	-0.0003922532	8.668538E-05
22.81387	0.8734844	0.0003942635	-0.0003945598	8.378115E-05
22.86798	0.8734631	0.0003932505	-0.0003968751	8.08869E-05
22.92208	0.873442	0.000393183	-0.0003991989	7.800321E-05
22.97619	0.8734212	0.000393991	-0.0004015308	7.513056E-05
23.03029	0.8734006	0.0003956057	-0.0004038706	7.226939E-05
23.0844	0.8733803	0.0003980029	-0.0004062183	6.942012E-05
23.1385	0.8733602	0.0004010888	-0.000408574	6.658299E-05
23.19261	0.8733404	0.0004047218	-0.0004109381	6.375801E-05
23.24672	0.8733206	0.0004088093	-0.0004133117	6.094488E-05
23.30082	0.8733011	0.0004131341	-0.0004156968	5.814286E-05
23.35493	0.8732817	0.000417613	-0.0004180965	5.535066E-05
23.40903	0.8732623	0.0004220866	-0.0004205156	5.256627E-05
23.46314	0.8732432	0.0004264585	-0.0004229613	4.978695E-05
23.51724	0.873224	0.0004306353	-0.0004254434	4.700932E-05
23.57135	0.873205	0.0004345695	-0.0004279747	4.422984E-05
23.62546	0.873186	0.0004382836	-0.0004305702	4.144601E-05
23.67956	0.873167	0.000441837	-0.0004332458	3.865907E-05
23.73367	0.8731478	0.0004451688	-0.0004369999	3.559237E-05
23.78777	0.8731287	0.0004483092	-0.0004408312	3.253038E-05
23.84188	0.8731093	0.0004512411	-0.0004447388	2.948088E-05
23.89598	0.8730898	0.0004540719	-0.0004487216	2.645479E-05
23.95009	0.8730702	0.0004569057	-0.0004527782	2.346808E-05
24.0042	0.8730504	0.0004598085	-0.0004569073	2.054479E-05
24.0583	0.8730305	0.000462847	-0.0004611071	1.772296E-05
24.11241	0.8730105	0.0004661427	-0.0004653757	1.506525E-05
24.16652	0.8729905	0.0004696934	-0.0004697111	1.267826E-05
24.22062	0.8729705	0.0004735398	-0.0004741109	1.074249E-05
24.27473	0.8729504	0.0004777266	-0.0004785725	9.529422E-06
24.32883	0.8729299	0.0004821186	-0.0004830933	9.311711E-06
24.38294	0.8729091	0.000486764	-0.0004876704	1.01352E-05
24.43704	0.8728876	0.0004914888	-0.0004923006	1.176307E-05
24.49115	0.8728654	0.0004962695	-0.0004969803	1.389464E-05
24.54526	0.8728425	0.0005009712	-0.0005017056	1.631252E-05
24.59936	0.8728187	0.0005055808	-0.0005064718	1.888576E-05
24.65347	0.8727942	0.0005100276	-0.0005112746	2.153767E-05
24.70757	0.8727688	0.0005142862	-0.0005161088	2.42212E-05
24.76168	0.8727427	0.0005183621	-0.0005209696	2.690591E-05
24.81578	0.8727159	0.0005221757	-0.0005258516	2.957083E-05
24.86989	0.8726885	0.0005256017	-0.0005307496	3.220079E-05
24.924	0.8726604	0.0005287391	-0.0005356586	3.478408E-05
24.9781	0.8726317	0.0005315099	-0.0005405731	3.731139E-05
25.03221	0.8726025	0.0005339267	-0.000545488	3.977459E-05
25.08631	0.8725727	0.0005360257	-0.0005503982	4.216646E-05
25.14042	0.8725423	0.0005378195	-0.000555299	4.448008E-05
25.19452	0.8725113	0.0005393427	-0.0005601861	4.6709E-05
25.24863	0.87248	0.0005405734	-0.0005650553	4.884732E-05
25.30274	0.8724481	0.0005414683	-0.0005699029	5.088962E-05
25.35684	0.8724158	0.000542065	-0.0005747255	5.283087E-05
25.41095	0.8723831	0.0005423989	-0.0005795202	5.466675E-05
25.46505	0.8723501	0.0005425481	-0.0005842844	5.639327E-05
25.51916	0.8723168	0.0005424995	-0.0005890157	5.800729E-05
25.57327	0.872283	0.0005423233	-0.0005937117	5.950609E-05
25.62737	0.8722489	0.0005420747	-0.0005983704	6.088755E-05
25.68148	0.8722144	0.0005418648	-0.0006029895	6.215007E-05
25.73558	0.8721794	0.0005416976	-0.0006075668	6.329227E-05
25.78969	0.8721441	0.0005416407	-0.0006121004	6.431324E-05
25.84379	0.8721086	0.0005417262	-0.0006165884	6.521248E-05
25.8979	0.8720729	0.0005418413	-0.0006210292	6.598979E-05
25.95201	0.8720371	0.0005419923	-0.0006254217	6.664568E-05
26.00611	0.8720011	0.0005422842	-0.0006297647	6.718092E-05
26.06022	0.8719648	0.0005426599	-0.0006340578	6.759713E-05
26.11432	0.871928	0.0005432299	-0.0006383004	6.789636E-05
26.16843	0.8718907	0.0005439511	-0.0006424923	6.808127E-05
26.22253	0.871853	0.000544769	-0.0006466333	6.815512E-05
26.27664	0.8718147	0.0005456715	-0.0006507235	6.812179E-05
26.33075	0.8717759	0.0005465164	-0.000654763	6.798568E-05
26.38485	0.8717366	0.0005474147	-0.0006587519	6.775199E-05
26.43896	0.8716968	0.0005483694	-0.0006626901	6.742645E-05
26.49306	0.8716565	0.0005493891	-0.0006665771	6.701553E-05
26.54717	0.8716157	0.0005503844	-0.0006704122	6.652634E-05
26.60127	0.8715746	0.0005513841	-0.0006741941	6.596652E-05
26.65538	0.8715333	0.0005523317	-0.000677921	6.53441E-05
26.70949	0.8714918	0.0005533223	-0.0006815912	6.466715E-05
26.76359	0.8714501	0.0005543567	-0.0006852029	6.394368E-05
