T[°C]	330nm [counts / mm]	S.D.
20.0012	3501.573	34.67589
20.05515	3505.737	38.92363
20.1091	3497.347	35.46097
20.16305	3497.362	42.08237
20.21699	3498.361	43.41032
20.27094	3493.485	38.32341
20.32489	3493.103	42.19552
20.37884	3486.756	42.93764
20.43279	3479.008	38.52251
20.48673	3480.666	34.1146
20.54068	3474.865	40.28119
20.59463	3468.585	41.65583
20.64857	3470.572	40.47752
20.70252	3467.713	38.61698
20.75647	3467.174	36.54529
20.81042	3464.217	36.58949
20.86437	3464.074	39.12791
20.91831	3457.849	42.64594
20.97226	3456.643	41.12276
21.02621	3450.625	40.73
21.08016	3450.821	36.99633
21.1341	3449.006	39.98287
21.18805	3447.361	36.66358
21.242	3445.216	39.70299
21.29595	3439.255	38.81746
21.34989	3432.268	38.6139
21.40384	3434.343	33.88561
21.45779	3432.511	39.152
21.51174	3429.397	32.83545
21.56569	3428.751	34.58931
21.61963	3425.378	36.46313
21.67358	3425.712	35.54935
21.72753	3421.841	42.67558
21.78148	3416.663	42.52649
21.83542	3415.827	39.89286
21.88937	3410.838	40.33556
21.94332	3406.773	40.7529
21.99727	3401.377	39.4283
22.05121	3401.391	38.46946
22.10516	3396.251	40.42093
22.15911	3398.497	39.12011
22.21306	3391.155	46.24401
22.267	3393.451	42.38964
22.32095	3389.797	34.6903
22.3749	3384.021	38.26404
22.42885	3384.905	37.1851
22.48279	3382.344	38.17615
22.53674	3378.816	37.53811
22.59069	3374.756	39.75894
22.64464	3372.692	36.0261
22.69859	3369.261	35.24329
22.75253	3367.625	37.5566
22.80648	3364.942	33.67439
22.86043	3368.157	38.94026
22.91438	3364.609	38.22365
22.96832	3352.055	36.78384
23.02227	3353.073	39.58717
23.07622	3351.155	39.1367
23.13017	3351.088	35.55145
23.18411	3344.923	37.35674
23.23806	3343.635	39.65297
23.29201	3344.218	43.04515
23.34596	3344.034	39.13734
23.3999	3340.425	38.49438
23.45385	3337.19	40.93187
23.5078	3336.586	40.31792
23.56175	3329.32	37.84766
23.6157	3326.212	39.38846
23.66964	3322.837	41.93841
23.72359	3318.251	41.59813
23.77754	3318.121	35.43584
23.83149	3320.274	30.36212
23.88543	3316.507	35.41712
23.93938	3316.504	35.65208
23.99333	3312.001	33.20961
24.04728	3307.602	36.18061
24.10122	3302.928	33.28777
24.15517	3305.021	39.26267
24.20912	3298.625	37.14059
24.26307	3293.703	40.44967
24.31701	3294.013	38.59985
24.37096	3294.91	40.85302
24.42491	3291.504	32.51897
24.47886	3285.02	32.29932
24.5328	3278.434	35.81575
24.58675	3284.004	33.91451
24.6407	3278.613	38.36225
24.69465	3278.309	37.80009
24.7486	3275.642	30.72441
24.80254	3267.8	37.91788
24.85649	3271.294	37.09791
24.91044	3271.365	33.90424
24.96439	3263.428	36.54479
25.01833	3263.813	38.75925
25.07228	3262.169	38.49632
25.12623	3256.966	35.36527
25.18018	3255.966	34.08405
25.23412	3252.243	33.25244
25.28807	3247.616	34.99286
25.34202	3247.131	35.26444
25.39597	3242.744	34.59436
25.44991	3240.374	30.91395
25.50386	3235.661	38.73735
25.55781	3233.933	35.65138
25.61176	3232.15	39.03624
25.6657	3229.325	40.932
25.71965	3229.866	36.58405
25.7736	3227.8	35.8933
25.82755	3227.074	36.15736
25.8815	3224.822	34.80074
25.93544	3217.349	33.3981
25.98939	3217.762	33.75831
26.04334	3217.461	33.06335
26.09729	3210.758	36.75725
26.15123	3204.847	37.08561
26.20518	3205.277	39.7962
26.25913	3203.877	37.90687
26.31308	3204.614	35.60996
26.36702	3200.294	35.33044
26.42097	3194.315	36.55287
26.47492	3187.783	31.92599
26.52887	3189.334	34.8222
26.58282	3187.661	41.06787
26.63676	3184.971	35.39887
26.69071	3181.508	35.84243
26.74466	3178.009	36.54936
26.7986	3175.36	36.63366
26.85255	3174.39	36.23401
26.9065	3173.399	40.53402
26.96045	3172.387	37.96037
27.0144	3171.832	34.69425
27.06834	3168.831	31.91823
27.12229	3166.56	29.03838
27.17624	3165.668	32.83186
27.23019	3158.962	35.71974
27.28413	3154.718	35.15756
27.33808	3153.549	35.25919
27.39203	3152.262	36.33078
27.44598	3150.251	30.90594
27.49993	3150.951	32.49594
27.55387	3151.395	33.17998
27.60782	3142.091	31.66561
27.66177	3141.788	35.65055
27.71572	3136.243	33.94054
27.76966	3135.111	32.86011
27.82361	3131.029	26.2432
27.87756	3125.246	27.86935
27.93151	3128.077	31.05093
27.98545	3127.6	31.30417
28.0394	3121.018	35.44913
28.09335	3120.281	40.38618
28.1473	3115.038	26.91706
28.20124	3114.119	31.48163
28.25519	3109.998	31.3513
28.30914	3106.398	26.59843
28.36309	3108.507	36.7659
28.41703	3108.982	32.6871
28.47098	3104.838	34.26368
28.52493	3104.388	36.57056
28.57888	3094.996	26.27604
28.63283	3093.159	29.93062
28.68677	3094.016	32.32901
28.74072	3090.283	32.13982
28.79467	3089.597	38.39429
28.84862	3085.954	36.12793
28.90256	3085.301	33.48422
28.95651	3082.614	33.53265
29.01046	3075.614	30.86655
29.06441	3075.847	30.16416
29.11835	3072.326	30.79428
29.1723	3069.19	34.50788
29.22625	3070.829	33.04219
29.2802	3063.455	32.13707
29.33414	3062.757	35.00572
29.38809	3063.77	36.15365
29.44204	3062.127	36.85642
29.49599	3059.334	37.35543
29.54993	3053.629	31.63928
29.60388	3053.223	33.14788
29.65783	3051.233	36.31567
29.71178	3048.34	31.46992
29.76573	3045.146	33.10263
29.81967	3041.838	26.79367
29.87362	3037.205	29.57576
29.92757	3038.942	26.77796
29.98152	3032.093	32.33416
30.03546	3030.773	34.41814
30.08941	3030.25	30.70173
30.14336	3026.982	33.62894
30.19731	3022.448	32.80419
30.25125	3021.452	31.56177
30.3052	3023.915	31.44794
30.35915	3021.799	30.57338
30.4131	3015.187	31.2255
30.46704	3014.56	33.27681
30.52099	3007.902	34.45271
30.57494	3005.476	35.11522
30.62889	3002.371	27.61588
30.68283	3003.919	29.5683
30.73678	3005.279	33.68121
30.79073	3002.536	29.07274
30.84468	2996.265	29.45438
30.89863	2995.165	30.68585
30.95257	2992.039	30.21208
31.00652	2988.547	27.1489
31.06047	2984.847	25.44296
31.11442	2979.004	33.55929
31.16836	2978.723	36.50147
31.22231	2982.958	33.34138
31.27626	2982.552	36.64596
31.33021	2977.977	36.79428
31.38416	2970.37	34.11242
31.4381	2970.265	33.14323
31.49205	2970.325	30.81485
31.546	2966.68	32.85487
31.59995	2964.262	31.26102
31.65389	2963.293	33.58175
31.70784	2957.966	30.07217
31.76179	2954.594	26.00634
31.81573	2952.601	27.55394
31.86968	2947.418	28.37116
31.92363	2945.546	28.70234
31.97758	2946.329	30.17099
32.03152	2946.021	32.15318
32.08547	2944.115	28.40537
32.13942	2940.132	30.20331
32.19337	2938.296	29.69283
32.24732	2934.755	30.29618
32.30127	2930.747	35.61977
32.35521	2929.895	34.64779
32.40916	2930.806	30.64148
32.46311	2926.815	33.41015
32.51706	2921.421	25.85481
32.571	2919.221	27.6237
32.62495	2918.838	30.97662
32.6789	2917.393	32.2654
32.73285	2916.541	32.85225
32.78679	2914.036	32.05307
32.84074	2908.372	30.1181
32.89469	2908.718	32.0701
32.94864	2907.87	29.20576
33.00258	2903.167	29.02943
33.05653	2900.418	31.72778
33.11048	2896.948	25.98411
33.16442	2898.448	29.08404
33.21837	2896.831	31.13116
33.27232	2892.019	33.12447
33.32627	2887.805	33.82709
33.38022	2882.142	34.28392
33.43417	2881.582	33.14342
33.48811	2881.297	24.66814
33.54206	2880.536	24.05813
33.59601	2878.782	28.63946
33.64996	2877.259	31.29198
33.7039	2874.977	32.55925
33.75785	2870.337	30.11328
33.8118	2868.006	32.47226
33.86575	2867.968	29.61431
33.91969	2860.609	24.79693
33.97364	2860.603	25.78513
34.02759	2857.309	28.13716
34.08154	2855.658	28.8552
34.13548	2849.857	31.90339
34.18943	2849.54	29.15413
34.24338	2845.138	33.05273
34.29733	2843.904	31.0067
34.35127	2845.833	30.76121
34.40522	2842.35	33.98677
34.45917	2840.047	33.51749
34.51312	2841.194	32.33028
34.56707	2838.627	28.89102
34.62101	2834.885	30.3636
34.67496	2833.087	33.62025
34.72891	2832.053	30.65545
34.78286	2829.126	29.56282
34.8368	2823.979	33.88876
34.89075	2823.988	32.80989
34.9447	2824.081	29.82066
34.99865	2819.954	29.65668
35.05259	2816.506	26.43877
35.10654	2822.131	31.13526
35.16049	2808.725	26.84929
35.21444	2807.077	25.3543
35.26838	2809.156	24.65497
35.32233	2802.553	29.09208
35.37628	2804.525	29.92584
35.43023	2803.686	29.25437
35.48417	2800.045	29.5621
35.53812	2797.469	27.67379
35.59207	2796.332	29.68592
35.64602	2790.543	27.76964
35.69997	2788.812	27.87746
35.75391	2787.324	26.56931
35.80786	2782.142	28.84629
35.86181	2777.046	30.40503
35.91576	2776.679	26.87315
35.9697	2775.897	27.73205
36.02365	2773.404	31.44245
36.0776	2772.875	31.25258
36.13155	2769.561	34.82415
36.18549	2767.675	30.77089
36.23944	2768.882	28.31856
36.29339	2765.711	29.45353
36.34734	2762.166	24.38568
36.40128	2759.067	25.20709
36.45523	2757.62	22.33053
36.50918	2752.65	30.21416
36.56313	2751.103	25.30591
36.61707	2749.014	26.49086
36.67102	2746.229	30.12098
36.72497	2744.202	27.07313
36.77892	2740.737	27.9223
36.83287	2737.597	29.7287
36.88681	2740.684	24.70867
36.94076	2739.926	25.33485
36.99471	2735.855	29.51381
37.04866	2735.99	30.75498
37.1026	2732.216	32.31969
37.15655	2728.539	31.66089
37.2105	2724.187	24.94724
37.26445	2723.347	25.19296
37.31839	2720.882	29.04531
37.37234	2720.167	24.76154
37.42629	2715.501	24.9546
37.48024	2713.337	23.96267
37.53418	2711.209	29.19974
37.58813	2709.78	30.10632
37.64208	2707.011	30.7681
37.69603	2707.006	32.29459
37.74998	2705.086	25.61313
37.80392	2701.412	27.91725
37.85787	2693.568	29.13176
37.91182	2694.332	28.93238
37.96577	2698.087	22.68661
38.01971	2694.253	25.60642
38.07366	2690.006	27.00056
38.12761	2688.296	28.41372
38.18156	2686.867	27.19184
38.2355	2683.595	24.33403
38.28945	2676.857	27.19983
38.3434	2675.739	25.16867
38.39735	2674.783	24.01087
38.45129	2672.897	28.42582
38.50524	2673.012	30.26245
38.55919	2671.299	28.73238
38.61314	2667.995	26.31184
38.66708	2664.841	26.38547
38.72103	2661.824	27.15437
38.77498	2660.688	26.26123
38.82893	2658.944	26.56013
38.88288	2657.652	27.34318
38.93682	2655.216	27.92419
38.99077	2655.487	29.46125
39.04472	2656.654	27.85265
39.09867	2649.563	28.85647
39.15261	2643.809	32.80455
39.20656	2646.156	28.73301
39.26051	2647.603	31.6592
39.31446	2641.985	28.77969
39.3684	2640.166	27.05262
39.42235	2639.53	27.20689
39.4763	2638.757	24.1145
39.53025	2628.521	31.31669
39.58419	2626.678	24.19642
39.63814	2628.272	27.62049
39.69209	2623.842	24.27614
39.74604	2622.036	25.83836
39.79998	2623.154	26.67675
39.85393	2618.098	27.58547
39.90788	2618.18	28.10994
39.96183	2613.565	31.11843
40.01578	2610.168	32.02468
40.06973	2609.143	30.22887
40.12367	2609.838	27.52663
40.17762	2606.471	28.22625
40.23157	2605.921	29.13767
40.28551	2602.125	27.56199
40.33946	2601.465	28.69533
40.39341	2597.898	26.48302
40.44736	2596.321	28.69559
40.5013	2593.666	26.0079
40.55525	2591.913	22.00862
40.6092	2588.311	22.5052
40.66315	2587.656	22.23362
40.71709	2579.481	31.45081
40.77104	2581.802	24.34335
40.82499	2581.963	25.89608
40.87894	2578.915	24.95811
40.93288	2572.009	22.24943
40.98683	2572.517	26.61626
41.04078	2575.971	26.55898
41.09473	2570.595	30.81003
41.14868	2565.14	28.5131
41.20263	2567.347	26.26596
41.25657	2562.61	26.05558
41.31052	2561.926	25.62182
41.36447	2553.244	25.60699
41.41842	2555.137	25.51129
41.47236	2556.323	26.49672
41.52631	2553.452	27.99466
41.58026	2551.275	26.01939
41.6342	2551.279	22.07724
41.68815	2547.578	18.43839
41.7421	2546.5	23.26137
41.79605	2541.202	26.19059
41.84999	2540.431	25.88255
41.90394	2538.817	23.71648
