T[°C]	Ratio 350nm / 330nm	S.D.
20.0012	0.8846855	7.402743E-05
20.05515	0.8818485	0.000395755
20.1091	0.8829818	0.001116199
20.16305	0.8830382	0.0009033682
20.21699	0.8818009	0.0006428477
20.27094	0.8828414	0.001340338
20.32489	0.8821421	0.001494814
20.37884	0.882874	0.001311589
20.43279	0.8822538	0.001343256
20.48673	0.8820403	0.001262496
20.54068	0.8830821	0.0007229401
20.59463	0.8843412	0.000997122
20.64857	0.8828955	0.0004382844
20.70252	0.8831356	0.001833154
20.75647	0.8827525	0.0004706813
20.81042	0.883202	0.0007287543
20.86437	0.882638	0.001252772
20.91831	0.8838357	0.001709712
20.97226	0.8830422	0.001586066
21.02621	0.8829042	0.0008026786
21.08016	0.8828443	0.0005996984
21.1341	0.8828087	0.001118322
21.18805	0.8837495	0.0007302197
21.242	0.8818675	0.0001255729
21.29595	0.882359	0.0007487946
21.34989	0.8836859	0.0006867506
21.40384	0.8834166	0.001273485
21.45779	0.8826773	0.0009151244
21.51174	0.8823553	0.0009921483
21.56569	0.8825895	0.001197688
21.61963	0.8822761	0.000426728
21.67358	0.8824599	0.001836516
21.72753	0.8820202	0.001686742
21.78148	0.8820941	0.002611626
21.83542	0.8832188	0.001822938
21.88937	0.8826295	0.0001891825
21.94332	0.8830459	0.000357073
21.99727	0.8828517	0.001966744
22.05121	0.8816716	0.001284678
22.10516	0.8827218	0.001207912
22.15911	0.8824466	0.00193881
22.21306	0.8833442	0.002891771
22.267	0.882775	0.001221529
22.32095	0.8833911	0.0007081501
22.3749	0.8836225	0.0003893836
22.42885	0.8832611	0.001702401
22.48279	0.8837543	0.001080942
22.53674	0.8820361	0.0005176042
22.59069	0.8827756	0.0009742505
22.64464	0.8820512	0.001952379
22.69859	0.8825999	0.0008342873
22.75253	0.8826594	0.002346355
22.80648	0.8824624	0.0002289967
22.86043	0.8811914	0.001261461
22.91438	0.8808821	0.0006398263
22.96832	0.8837306	0.001647184
23.02227	0.882971	0.001607222
23.07622	0.8825282	0.001481215
23.13017	0.8826011	0.001088765
23.18411	0.8834115	0.001644389
23.23806	0.8834438	0.001351387
23.29201	0.8822914	0.001247761
23.34596	0.8811254	0.001218009
23.3999	0.8821045	0.001454869
23.45385	0.8824968	0.001017744
23.5078	0.881576	0.0003282353
23.56175	0.8824223	0.0007219911
23.6157	0.8827401	0.001241879
23.66964	0.8831196	0.0008236343
23.72359	0.8833425	0.0007872588
23.77754	0.8823662	0.001223599
23.83149	0.8811408	0.002518847
23.88543	0.8818259	0.0004167958
23.93938	0.8810558	0.0002009603
23.99333	0.881806	0.0008880672
24.04728	0.8823672	0.001810908
24.10122	0.881891	0.0009369462
24.15517	0.8803522	0.001169753
24.20912	0.88187	0.0005919101
24.26307	0.8825911	0.00129247
24.31701	0.8823708	0.001474105
24.37096	0.8812685	0.001754314
24.42491	0.8818566	0.001129276
24.47886	0.8832248	0.0007048295
24.5328	0.8819671	0.001161612
24.58675	0.8810745	0.001243829
24.6407	0.8820511	0.001047853
24.69465	0.88181	0.0006815535
24.7486	0.880514	0.0009244325
24.80254	0.8810136	6.397541E-05
24.85649	0.8810011	0.001496923
24.91044	0.8800886	0.0004299738
24.96439	0.8811174	0.001640874
25.01833	0.8814408	0.00337357
25.07228	0.8804783	0.0006147759
25.12623	0.8815756	0.002490609
25.18018	0.8823903	0.0007236274
25.23412	0.8809253	0.001336215
25.28807	0.8802205	0.000381148
25.34202	0.8811553	0.0004447551
25.39597	0.8808057	0.0009374367
25.44991	0.8810467	0.001630852
25.50386	0.8812944	0.001595533
25.55781	0.8820626	0.001902827
25.61176	0.8822621	0.001318038
25.6657	0.8819447	0.002272158
25.71965	0.8815156	0.001589706
25.7736	0.8809617	0.0001212954
25.82755	0.8798798	0.001457954
25.8815	0.8791491	0.0009961239
25.93544	0.8820479	0.001307327
25.98939	0.881119	0.0005374036
26.04334	0.8796505	0.0006816627
26.09729	0.8807209	0.001147402
26.15123	0.8813857	0.002294454
26.20518	0.8810958	0.001730287
26.25913	0.8808429	0.001731502
26.31308	0.8815772	0.0005273189
26.36702	0.8819463	0.002191252
26.42097	0.8818897	0.001517142
26.47492	0.8825672	0.00242196
26.52887	0.8810142	0.0007584329
26.58282	0.8810903	0.002225802
26.63676	0.8808534	0.0005278281
26.69071	0.8805825	0.0004326723
26.74466	0.8809173	0.000349467
26.7986	0.880906	0.0006807591
26.85255	0.8808833	0.0008545182
26.9065	0.8795847	0.001667735
26.96045	0.8800277	0.0009492752
27.0144	0.8806803	0.000628326
27.06834	0.8801503	0.002311144
27.12229	0.8794009	0.002836911
27.17624	0.8790206	0.0005155184
27.23019	0.8796629	0.002121384
27.28413	0.8795143	0.0006433444
27.33808	0.8794221	0.001724865
27.39203	0.8795621	0.0007973445
27.44598	0.880013	0.0008721411
27.49993	0.8780501	0.001049078
27.55387	0.8774105	0.0009517394
27.60782	0.8802056	0.001269243
27.66177	0.8793476	0.001219505
27.71572	0.8810046	0.00113657
27.76966	0.8805099	0.0007466611
27.82361	0.8796535	0.00186377
27.87756	0.8811383	0.001746334
27.93151	0.8795865	0.0002384812
27.98545	0.8784835	0.0007183356
28.0394	0.8815988	0.0007299799
28.09335	0.8798786	0.002015949
28.1473	0.8799275	0.00100498
28.20124	0.8801855	0.0006224892
28.25519	0.8809693	0.001530825
28.30914	0.8811705	0.0011692
28.36309	0.8806747	0.001524864
28.41703	0.8790812	0.001954008
28.47098	0.8795956	0.001984798
28.52493	0.8788438	0.0004632673
28.57888	0.8798585	0.001733781
28.63283	0.8804798	0.001409074
28.68677	0.8780301	0.0007759812
28.74072	0.8793333	0.001633147
28.79467	0.8800137	0.002223454
28.84862	0.8801752	0.00147094
28.90256	0.8790357	0.0005289571
28.95651	0.878768	0.001778679
29.01046	0.879236	0.001760172
29.06441	0.8792116	0.001245081
29.11835	0.8793502	0.0005196757
29.1723	0.8795719	0.0006559703
29.22625	0.8778236	0.0004177601
29.2802	0.8791544	0.0008977104
29.33414	0.8789872	0.001455147
29.38809	0.8784121	0.001087016
29.44204	0.878877	0.0009358645
29.49599	0.8791485	0.0006857254
29.54993	0.879109	0.0002884347
29.60388	0.8778688	0.001045247
29.65783	0.8790372	0.001373454
29.71178	0.879019	0.001046147
29.76573	0.8797439	0.0005768614
29.81967	0.8788669	0.001275483
29.87362	0.8794152	0.0001907859
29.92757	0.8782812	0.001976684
29.98152	0.8791831	0.001400167
30.03546	0.8798873	0.001357146
30.08941	0.8774877	0.002449225
30.14336	0.8784555	0.00162111
30.19731	0.8779698	0.001149583
30.25125	0.8786052	0.0009086431
30.3052	0.8777781	0.001429967
30.35915	0.8780722	0.0009645463
30.4131	0.8774281	0.001277313
30.46704	0.8777941	0.0008564848
30.52099	0.8787223	0.001408026
30.57494	0.8792493	0.001292913
30.62889	0.8783732	0.001188008
30.68283	0.8774377	0.001117832
30.73678	0.8768235	0.001300471
30.79073	0.8769081	0.001357141
30.84468	0.8784884	0.0009506095
30.89863	0.8780735	0.0008087523
30.95257	0.8772162	0.0008216322
31.00652	0.8772293	0.001846655
31.06047	0.8776093	0.00188392
31.11442	0.8788816	0.001687226
31.16836	0.8796321	0.001852516
31.22231	0.877654	0.0007038069
31.27626	0.8769352	0.000630873
31.33021	0.8774318	0.001987993
31.38416	0.8783615	0.001587892
31.4381	0.8774732	0.001965326
31.49205	0.8772621	0.001089917
31.546	0.8766734	0.0007982089
31.59995	0.8778397	0.001298873
31.65389	0.8760475	0.0003619229
31.70784	0.8780233	0.0003525681
31.76179	0.877299	0.002376498
31.81573	0.878556	0.001296347
31.86968	0.8784438	0.0009824504
31.92363	0.8782067	0.001492108
31.97758	0.8763035	0.0008119122
32.03152	0.8755343	0.001119927
32.08547	0.8761551	0.001662247
32.13942	0.8771402	0.001017723
32.19337	0.875817	0.0009191327
32.24732	0.8767968	0.001050634
32.30127	0.8761944	0.0007117963
32.35521	0.8771926	0.0007649872
32.40916	0.8765092	0.0009791503
32.46311	0.876496	0.001468209
32.51706	0.8767745	0.0009549946
32.571	0.876944	0.0009758802
32.62495	0.8765125	0.001415035
32.6789	0.8771584	0.0006191949
32.73285	0.875949	0.001632976
32.78679	0.8768643	5.949999E-05
32.84074	0.8758661	0.0005993131
32.89469	0.8751631	0.002569145
32.94864	0.8753241	0.0003963219
33.00258	0.875564	0.0003379286
33.05653	0.8750258	0.0007159893
33.11048	0.8752626	0.0001866557
33.16442	0.8731707	0.0008039292
33.21837	0.8747426	0.0005174715
33.27232	0.8756857	0.00119241
33.32627	0.8763564	0.0008260009
33.38022	0.8761803	0.0008288767
33.43417	0.8766646	0.0008466181
33.48811	0.8763195	0.00183929
33.54206	0.875886	0.002903295
33.59601	0.874614	0.0009514551
33.64996	0.8750085	0.001950264
33.7039	0.8733526	0.002245452
33.75785	0.8748923	0.000621772
33.8118	0.8745351	0.001604379
33.86575	0.874384	0.001210334
33.91969	0.8762052	0.00361948
33.97364	0.8752574	0.002935483
34.02759	0.8746535	0.001803042
34.08154	0.8756542	0.001455597
34.13548	0.8750412	0.002140678
34.18943	0.8750643	0.001778341
34.24338	0.8753521	0.002251735
34.29733	0.8762402	0.001181797
34.35127	0.8739926	0.001610001
34.40522	0.8741417	0.0009186428
34.45917	0.874756	0.0004883049
34.51312	0.8737856	0.001101289
34.56707	0.8748053	0.0009988284
34.62101	0.8756477	0.0005989168
34.67496	0.8735568	0.0008068815
34.72891	0.8726876	0.001191945
34.78286	0.873912	0.0008885145
34.8368	0.875531	0.001805074
34.89075	0.8744094	0.002888494
34.9447	0.8731793	0.001186393
34.99865	0.8736205	0.001526217
35.05259	0.873223	0.0005359793
35.10654	0.8709335	0.001079915
35.16049	0.8752785	0.000530506
35.21444	0.8758192	0.0003551244
35.26838	0.872947	0.001658467
35.32233	0.8753465	0.0006860342
35.37628	0.8721293	0.001436124
35.43023	0.872286	4.312972E-05
35.48417	0.8729437	0.0007941067
35.53812	0.8722287	0.001726316
35.59207	0.8719716	0.0008441474
35.64602	0.8730528	0.00173101
35.69997	0.8730814	0.0006732944
35.75391	0.87323	0.0004059501
35.80786	0.874241	0.001201023
35.86181	0.8744704	0.0008404422
35.91576	0.8738366	0.0007812654
35.9697	0.8738653	0.0006951136
36.02365	0.8740945	0.0005033706
36.0776	0.8744068	0.001506053
36.13155	0.8732463	0.0005203465
36.18549	0.8747534	0.001429364
36.23944	0.8717592	0.0006952362
36.29339	0.8729292	0.001269164
36.34734	0.8732662	0.001054136
36.40128	0.8725445	0.0003460446
36.45523	0.8707736	0.001124639
36.50918	0.8727052	0.001511608
36.56313	0.8729476	0.00128743
36.61707	0.8729218	0.001146347
36.67102	0.8724163	0.0006589777
36.72497	0.8720201	0.0012093
36.77892	0.8717035	0.00177915
36.83287	0.8742704	0.0005181179
36.88681	0.8710191	0.002121986
36.94076	0.8710191	0.002267432
36.99471	0.8715478	0.001175164
37.04866	0.8709912	0.0004185324
37.1026	0.8706344	0.001586367
37.15655	0.871668	0.001229772
37.2105	0.870953	0.002230048
37.26445	0.8711944	0.001274629
37.31839	0.8721024	0.003179485
37.37234	0.8721794	0.002055969
37.42629	0.873121	0.001393872
37.48024	0.8721176	0.001487135
37.53418	0.8689935	0.001815652
37.58813	0.870343	0.001150931
37.64208	0.8723179	0.001171812
37.69603	0.8709345	0.0005871499
37.74998	0.8711171	0.001071922
37.80392	0.8722907	0.001183479
37.85787	0.8717667	0.001465067
37.91182	0.8715836	0.001549562
37.96577	0.8705313	0.002951307
38.01971	0.8712173	0.001093343
38.07366	0.8710394	0.0007902399
38.12761	0.8707083	0.000659831
38.18156	0.8699695	0.0009666089
38.2355	0.8705854	0.0008450985
38.28945	0.8707974	0.002662457
38.3434	0.8709905	0.0009777322
38.39735	0.8702533	0.0005869293
38.45129	0.8698293	0.001757469
38.50524	0.8699515	0.001845766
38.55919	0.870261	0.001283106
38.61314	0.8701109	0.0006722226
38.66708	0.8703022	0.001245646
38.72103	0.8703988	0.002062269
38.77498	0.8695975	0.001354822
38.82893	0.8689926	0.001195532
38.88288	0.86985	0.0006674809
38.93682	0.8704499	0.001654237
38.99077	0.8691646	0.0001315899
39.04472	0.8687249	0.0008624539
39.09867	0.8691529	0.001116947
39.15261	0.8702456	0.0007207076
39.20656	0.8675116	0.001571877
39.26051	0.8670775	0.0005036998
39.31446	0.8687224	0.0007534079
39.3684	0.8696557	0.001707264
39.42235	0.8674512	0.001089542
39.4763	0.866641	0.001023607
39.53025	0.8701678	0.002176732
39.58419	0.8697098	0.002065514
39.63814	0.867953	0.001720416
