T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.0012	0.8829844	0.0001746334	-0.0001715489	0.0002946107
20.05515	0.8829769	0.0001639791	-0.0001750945	0.000290503
20.1091	0.8829694	0.0001549339	-0.0001786475	0.0002863958
20.16305	0.8829618	0.0001478033	-0.0001822078	0.0002822893
20.21699	0.8829541	0.0001427677	-0.0001857754	0.0002781839
20.27094	0.8829464	0.000140064	-0.0001893502	0.0002740801
20.32489	0.8829386	0.0001396973	-0.0001929323	0.0002699782
20.37884	0.8829308	0.0001417525	-0.0001965213	0.0002658789
20.43279	0.8829228	0.0001459446	-0.0002001171	0.0002617826
20.48673	0.8829149	0.0001521651	-0.0002037196	0.0002576902
20.54068	0.8829069	0.000160037	-0.0002073285	0.0002536021
20.59463	0.8828988	0.000169324	-0.0002109435	0.0002495191
20.64857	0.8828908	0.0001797545	-0.0002145644	0.0002454421
20.70252	0.8828827	0.000191093	-0.0002181908	0.0002413717
20.75647	0.8828745	0.0002032332	-0.0002218225	0.000237309
20.81042	0.8828664	0.0002158735	-0.0002254591	0.0002332547
20.86437	0.8828582	0.0002290015	-0.0002291002	0.00022921
20.91831	0.8828501	0.0002424338	-0.0002327454	0.0002251756
20.97226	0.8828419	0.0002561514	-0.0002363943	0.0002211528
21.02621	0.8828338	0.0002700937	-0.0002400464	0.0002171426
21.08016	0.8828257	0.0002841802	-0.0002437015	0.0002131462
21.1341	0.8828176	0.0002984357	-0.0002473589	0.0002091647
21.18805	0.8828095	0.0003127571	-0.0002510182	0.0002051994
21.242	0.8828014	0.0003271731	-0.000254679	0.0002012516
21.29595	0.8827932	0.000341675	-0.0002583408	0.0001973227
21.34989	0.8827851	0.0003562444	-0.0002620031	0.0001934141
21.40384	0.882777	0.0003709103	-0.0002656654	0.0001895271
21.45779	0.8827689	0.0003856518	-0.0002693271	0.0001856634
21.51174	0.8827608	0.0004004588	-0.0002729878	0.0001818246
21.56569	0.8827527	0.0004153653	-0.000276647	0.0001780122
21.61963	0.8827446	0.0004303957	-0.0002803043	0.000174228
21.67358	0.8827363	0.0004455619	-0.000283959	0.0001704738
21.72753	0.8827281	0.0004608698	-0.0002876107	0.0001667514
21.78148	0.8827198	0.0004763069	-0.0002912589	0.0001630628
21.83542	0.8827114	0.000491995	-0.0002949032	0.00015941
21.88937	0.8827029	0.00050786	-0.0002985431	0.0001557951
21.94332	0.8826943	0.0005239445	-0.0003021781	0.0001522205
21.99727	0.8826856	0.0005403085	-0.0003058079	0.0001486883
22.05121	0.8826767	0.0005568382	-0.000309432	0.0001452011
22.10516	0.8826675	0.0005735223	-0.00031305	0.0001417615
22.15911	0.8826579	0.0005902964	-0.0003166617	0.0001383722
22.21306	0.8826501	0.0006023128	-0.0003202667	0.000135036
22.267	0.8826417	0.0006133015	-0.0003238647	0.000131756
22.32095	0.8826324	0.0006228748	-0.0003274556	0.0001285353
22.3749	0.8826182	0.0006276737	-0.0003310392	0.0001253775
22.42885	0.8826036	0.0006312432	-0.0003346154	0.0001222861
22.48279	0.8825887	0.0006337841	-0.0003381842	0.0001192651
22.53674	0.8825736	0.0006352729	-0.0003417457	0.0001163185
22.59069	0.8825583	0.0006357443	-0.0003453002	0.0001134507
22.64464	0.8825428	0.0006353403	-0.0003488481	0.0001106664
22.69859	0.8825272	0.0006340601	-0.0003523896	0.0001079707
22.75253	0.8825113	0.0006320953	-0.0003559256	0.0001053687
22.80648	0.8824952	0.0006296628	-0.0003594566	0.0001028662
22.86043	0.8824786	0.0006269892	-0.0003629836	0.0001004692
22.91438	0.8824617	0.0006242005	-0.0003665077	9.818406E-05
22.96832	0.8824441	0.0006214784	-0.0003700303	9.601783E-05
23.02227	0.8824258	0.0006187854	-0.000373553	9.397772E-05
23.07622	0.8824067	0.0006160169	-0.0003770778	9.20715E-05
23.13017	0.8823867	0.0006129997	-0.0003806069	9.030736E-05
23.18411	0.8823658	0.000609617	-0.0003841434	8.869394E-05
23.23806	0.8823438	0.0006057382	-0.0003876908	8.724014E-05
23.29201	0.8823208	0.0006013389	-0.0003912533	8.595511E-05
23.34596	0.8822964	0.0005961802	-0.0003948364	8.484816E-05
23.3999	0.882271	0.0005902844	-0.0003984467	8.392858E-05
23.45385	0.8822445	0.0005836017	-0.0004020919	8.320546E-05
23.5078	0.882217	0.0005762629	-0.0004057813	8.268744E-05
23.56175	0.8821887	0.0005682777	-0.0004095256	8.238247E-05
23.6157	0.8821598	0.0005597749	-0.0004133357	8.229769E-05
23.66964	0.8821303	0.0005509749	-0.0004172219	8.243892E-05
23.72359	0.8821003	0.0005420115	-0.0004211906	8.281105E-05
23.77754	0.8820699	0.0005330236	-0.0004246575	8.278403E-05
23.83149	0.8820392	0.0005241209	-0.0004280936	8.287599E-05
23.88543	0.8820084	0.0005152059	-0.0004314983	8.307512E-05
23.93938	0.8819774	0.0005062977	-0.0004348709	8.336901E-05
23.99333	0.8819465	0.0004972302	-0.0004382109	8.374517E-05
24.04728	0.8819156	0.0004878609	-0.0004415177	8.419125E-05
24.10122	0.8818849	0.0004782211	-0.0004447906	8.46953E-05
24.15517	0.8818542	0.0004683411	-0.0004480286	8.524608E-05
24.20912	0.8818238	0.0004582826	-0.0004512303	8.583317E-05
24.26307	0.8817936	0.0004479982	-0.0004543942	8.644729E-05
24.31701	0.8817637	0.0004375183	-0.0004575186	8.708004E-05
24.37096	0.8817343	0.0004268425	-0.0004606016	8.772396E-05
24.42491	0.8817056	0.0004160447	-0.0004636414	8.83723E-05
24.47886	0.8816776	0.0004052538	-0.0004666363	8.901892E-05
24.5328	0.8816504	0.0003945688	-0.0004695847	8.965812E-05
