T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.0012	3504.938	39.30799	-49.97455	1.234342
20.05515	3502.192	39.29716	-49.94439	1.210602
20.1091	3499.45	39.28273	-49.9139	1.187353
20.16305	3496.711	39.26514	-49.88307	1.164609
20.21699	3493.976	39.24549	-49.85189	1.142385
20.27094	3491.245	39.22394	-49.82036	1.120688
20.32489	3488.519	39.20134	-49.78848	1.09953
20.37884	3485.797	39.17744	-49.75624	1.078917
20.43279	3483.079	39.15247	-49.72365	1.058857
20.48673	3480.364	39.12604	-49.6907	1.039354
20.54068	3477.65	39.09769	-49.65741	1.020411
20.59463	3474.936	39.06717	-49.62377	1.002028
20.64857	3472.221	39.03392	-49.5898	0.9842014
20.70252	3469.503	38.99699	-49.55549	0.9669313
20.75647	3466.782	38.95456	-49.52086	0.950209
20.81042	3464.056	38.90393	-49.48592	0.934027
20.86437	3461.323	38.84047	-49.45067	0.9183694
20.91831	3458.584	38.75523	-49.41513	0.9032279
20.97226	3455.853	38.63795	-49.37933	0.8885862
21.02621	3453.228	38.52612	-49.34325	0.8744207
21.08016	3450.628	38.4417	-49.30694	0.8607157
21.1341	3448.047	38.38751	-49.2704	0.847441
21.18805	3445.474	38.35881	-49.23365	0.8345812
21.242	3442.896	38.34904	-49.1967	0.8221098
21.29595	3440.299	38.35437	-49.15959	0.8100076
21.34989	3437.675	38.37335	-49.12231	0.7982534
21.40384	3435.02	38.40392	-49.0849	0.7868325
21.45779	3432.339	38.44241	-49.04737	0.7757235
21.51174	3429.636	38.48568	-49.00974	0.7649183
21.56569	3426.92	38.5265	-48.97204	0.7544148
21.61963	3424.201	38.55975	-48.93429	0.7442088
21.67358	3421.488	38.5844	-48.89652	0.7343071
21.72753	3418.782	38.60563	-48.85876	0.7247281
21.78148	3416.084	38.6295	-48.82103	0.7154947
21.83542	3413.388	38.65808	-48.78337	0.7066393
21.88937	3410.692	38.68926	-48.7458	0.6982088
21.94332	3407.993	38.71662	-48.70835	0.690258
21.99727	3405.295	38.73654	-48.67104	0.6828474
22.05121	3402.603	38.74759	-48.63388	0.6760594
22.10516	3399.912	38.74898	-48.59692	0.6699815
22.15911	3397.218	38.74102	-48.56012	0.6647211
22.21306	3394.515	38.72319	-48.52349	0.6604043
22.267	3391.804	38.69121	-48.48698	0.6571891
22.32095	3389.09	38.63997	-48.45047	0.655257
22.3749	3386.381	38.56845	-48.4138	0.6548425
22.42885	3383.686	38.48278	-48.37665	0.6562405
22.48279	3381.015	38.38931	-48.3386	0.6598144
22.53674	3378.377	38.29725	-48.29908	0.6659769
22.59069	3375.776	38.21596	-48.25749	0.6750962
22.64464	3373.212	38.15228	-48.21334	0.689134
22.69859	3370.677	38.10863	-48.16904	0.7039037
22.75253	3368.163	38.082	-48.12459	0.719146
22.80648	3365.657	38.07255	-48.07997	0.7346158
22.86043	3363.147	38.08169	-48.03517	0.7500818
22.91438	3360.625	38.10645	-47.99018	0.7653253
22.96832	3358.09	38.13872	-47.94501	0.7801555
23.02227	3355.547	38.1732	-47.89968	0.7944172
23.07622	3353.002	38.20558	-47.85425	0.807982
23.13017	3350.463	38.22935	-47.8088	0.8207446
23.18411	3347.931	38.23746	-47.76345	0.8326076
23.23806	3345.409	38.22197	-47.71833	0.8434813
23.29201	3342.896	38.18426	-47.67362	0.8532735
23.34596	3340.39	38.13221	-47.62949	0.8619009
