T[°C]	350nm [counts / mm]	S.D.
20.0012	3097.792	30.89716
20.05515	3091.516	32.95293
20.1091	3088.117	35.02846
20.16305	3088.326	39.83803
20.21699	3084.843	36.70912
20.27094	3084.219	37.58889
20.32489	3081.384	33.87926
20.37884	3078.326	33.37679
20.43279	3069.374	35.16607
20.48673	3070.115	34.41287
20.54068	3068.599	36.56098
20.59463	3067.382	33.40219
20.64857	3064.137	34.54132
20.70252	3062.46	34.73958
20.75647	3060.66	32.89023
20.81042	3059.621	34.82083
20.86437	3057.556	38.78887
20.91831	3056.124	32.0996
20.97226	3052.318	30.86188
21.02621	3046.582	37.46407
21.08016	3046.552	34.582
21.1341	3044.823	36.86263
21.18805	3046.609	33.25476
21.242	3038.22	34.68025
21.29595	3034.638	31.70514
21.34989	3033.033	32.23773
21.40384	3033.936	27.02375
21.45779	3029.771	31.45741
21.51174	3025.961	31.92886
21.56569	3026.157	27.10668
21.61963	3022.12	30.76906
21.67358	3023.014	25.7102
21.72753	3018.086	31.98136
21.78148	3013.749	29.74118
21.83542	3016.887	31.36926
21.88937	3010.509	36.00512
21.94332	3008.344	36.96257
21.99727	3002.865	29.08946
22.05121	2998.88	30.09765
22.10516	2997.913	31.68172
22.15911	2998.958	30.29689
22.21306	2995.465	31.232
22.267	2995.622	34.6753
22.32095	2994.532	33.03426
22.3749	2990.193	33.68178
22.42885	2989.771	35.33182
22.48279	2989.171	35.27427
22.53674	2980.242	33.85674
22.59069	2979.138	33.68216
22.64464	2974.847	26.49203
22.69859	2973.688	28.37606
22.75253	2972.448	31.9085
22.80648	2969.434	30.47567
22.86043	2967.971	31.89087
22.91438	2963.815	32.39844
22.96832	2962.273	27.24159
23.02227	2960.632	30.88095
23.07622	2957.48	33.77099
23.13017	2957.681	32.73339
23.18411	2954.942	33.69446
23.23806	2953.919	36.08955
23.29201	2950.571	37.79086
23.34596	2946.526	36.59856
23.3999	2946.593	34.09894
23.45385	2945.048	35.20182
23.5078	2941.463	36.62662
23.56175	2937.85	31.59224
23.6157	2936.149	31.02191
23.66964	2934.439	34.33926
23.72359	2931.136	34.90286
23.77754	2927.815	34.87963
23.83149	2925.656	32.10999
23.88543	2924.584	31.58042
23.93938	2922.028	31.89508
23.99333	2920.554	32.16315
24.04728	2918.52	32.63384
24.10122	2912.826	31.32348
24.15517	2909.579	34.70521
24.20912	2908.971	34.68252
24.26307	2907.004	37.31836
24.31701	2906.501	29.24898
24.37096	2903.654	30.52862
24.42491	2902.652	32.34325
24.47886	2901.423	30.82795
24.5328	2891.476	32.86795
24.58675	2893.448	29.83194
24.6407	2891.89	32.31933
24.69465	2890.827	31.12746
24.7486	2884.246	27.33977
24.80254	2878.973	33.23288
24.85649	2881.977	28.15699
24.91044	2879.084	29.13953
24.96439	2875.421	26.86719
25.01833	2876.773	24.00112
25.07228	2872.245	32.04288
25.12623	2871.241	30.46256
25.18018	2873.05	32.08665
25.23412	2865.015	33.51238
25.28807	2858.625	31.79391
25.34202	2861.233	32.0816
25.39597	2856.247	33.349
25.44991	2854.953	32.43892
25.50386	2851.586	36.60644
25.55781	2852.553	34.98631
25.61176	2851.58	31.76826
25.6657	2848.031	29.85834
25.71965	2847.186	33.82849
25.7736	2843.566	31.60754
25.82755	2839.427	30.74707
25.8815	2835.094	29.8687
25.93544	2837.867	31.38628
25.98939	2835.241	31.25465
26.04334	2830.241	29.54197
26.09729	2827.751	29.40507
26.15123	2824.652	25.76504
26.20518	2824.114	29.88795
26.25913	2822.074	28.85972
26.31308	2825.098	29.71491
26.36702	2822.508	34.43541
26.42097	2817.049	34.53919
26.47492	2813.48	35.34401
26.52887	2809.857	32.61512
26.58282	2808.555	29.13408
26.63676	2805.494	32.61664
26.69071	2801.576	31.16768
26.74466	2799.556	31.39507
26.7986	2797.206	33.90833
26.85255	2796.286	34.54419
26.9065	2791.245	32.65954
26.96045	2791.77	31.25071
27.0144	2793.381	32.09951
27.06834	2789.094	35.1725
27.12229	2784.729	34.41817
27.17624	2782.684	29.65882
27.23019	2778.804	29.77917
27.28413	2774.603	29.09506
27.33808	2773.291	30.22793
27.39203	2772.597	30.66314
27.44598	2772.256	26.43892
27.49993	2766.671	25.44031
27.55387	2765.047	26.28602
27.60782	2765.708	31.84841
27.66177	2762.708	29.58296
27.71572	2763.02	26.4407
27.76966	2760.501	29.77488
27.82361	2754.24	28.08009
27.87756	2753.771	24.95682
27.93151	2751.41	26.61797
27.98545	2747.535	26.10855
28.0394	2751.469	29.52151
28.09335	2745.415	29.50133
28.1473	2741.019	25.85122
28.20124	2741.014	29.45522
28.25519	2739.814	28.85515
28.30914	2737.284	27.05193
28.36309	2737.592	33.9337
28.41703	2733.06	31.17653
28.47098	2730.989	29.43847
28.52493	2728.259	30.83953
28.57888	2723.185	28.38891
28.63283	2723.459	26.34637
28.68677	2716.635	28.44347
28.74072	2717.373	26.75165
28.79467	2718.86	30.79157
28.84862	2716.147	27.41072
28.90256	2712.078	27.8173
28.95651	2708.927	33.16273
29.01046	2704.219	31.92313
29.06441	2704.329	28.43856
29.11835	2701.654	27.82443
29.1723	2699.561	28.96273
29.22625	2695.646	29.6761
29.2802	2693.225	25.51979
29.33414	2692.094	26.9011
29.38809	2691.227	28.44832
29.44204	2691.217	30.53937
29.49599	2689.609	33.03062
29.54993	2684.467	26.98653
29.60388	2680.352	32.04333
29.65783	2682.163	33.828
29.71178	2679.54	26.21186
29.76573	2678.957	30.24347
29.81967	2673.385	25.90596
29.87362	2670.961	25.73667
29.92757	2669.075	29.44933
29.98152	2665.744	25.66986
30.03546	2666.729	29.40632
30.08941	2659.033	31.40484
30.14336	2659.065	29.94755
30.19731	2653.621	29.39296
30.25125	2654.648	25.51568
30.3052	2654.349	30.98727
30.35915	2653.374	29.41708
30.4131	2645.607	27.26178
30.46704	2646.164	29.59738
30.52099	2643.097	28.85773
30.57494	2642.539	27.96094
30.62889	2637.206	25.33297
30.68283	2635.736	24.08661
30.73678	2635.075	26.32699
30.79073	2632.94	25.00474
30.84468	2632.19	27.99512
30.89863	2629.958	24.77038
30.95257	2624.649	24.05665
31.00652	2621.644	25.8068
31.06047	2619.524	23.39368
31.11442	2618.156	25.56546
31.16836	2620.139	27.87963
31.22231	2617.997	28.57835
31.27626	2615.496	31.07943
31.33021	2612.921	27.06733
31.38416	2609.025	25.69654
31.4381	2606.292	24.73391
31.49205	2605.744	25.90363
31.546	2600.808	29.15992
31.59995	2602.147	27.79865
31.65389	2595.97	28.60452
31.70784	2597.166	27.12112
31.76179	2592.098	29.51578
31.81573	2594.048	28.00982
31.86968	2589.121	22.70925
31.92363	2586.791	24.79993
31.97758	2581.871	25.37406
32.03152	2579.34	27.99858
32.08547	2579.528	29.75116
32.13942	2578.905	26.61822
32.19337	2573.424	28.4323
32.24732	2573.203	29.40721
32.30127	2567.894	30.01591
32.35521	2570.078	29.93526
32.40916	2568.879	27.46686
32.46311	2565.308	25.1953
32.51706	2561.439	24.98052
32.571	2559.99	24.08584
32.62495	2558.393	26.97578
32.6789	2559.022	29.47211
32.73285	2554.713	25.63733
32.78679	2555.212	28.23887
32.84074	2547.33	24.69932
32.89469	2545.571	24.83849
32.94864	2545.335	26.57672
