T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99978	6953.973		-105.8757	
20.05377	6948.066		-105.6739	
20.10776	6942.153		-105.4736	
20.16174	6936.237		-105.2749	
20.21573	6930.317		-105.0777	
20.26972	6924.398		-104.8823	
20.32371	6918.48		-104.6886	
20.37769	6912.565		-104.4968	
20.43168	6906.657		-104.3069	
20.48567	6900.754		-104.119	
20.53965	6894.859		-103.9331	
20.59364	6888.972		-103.7493	
20.64763	6883.093		-103.5677	
20.70162	6877.22		-103.3884	
20.7556	6871.35		-103.2113	
20.80959	6865.476		-103.0366	
20.86358	6859.586		-102.8642	
20.91757	6853.66		-102.6942	
20.97155	6847.664		-102.5267	
21.02554	6841.837		-102.3617	
21.07953	6836.05		-102.1991	
21.13352	6830.318		-102.039	
21.1875	6824.647		-101.8813	
21.24149	6819.034		-101.726	
21.29548	6813.466		-101.5731	
21.34946	6807.932		-101.4226	
21.40345	6802.421		-101.2742	
21.45744	6796.934		-101.128	
21.51143	6791.473		-100.9838	
21.56541	6786.036		-100.8415	
21.6194	6780.63		-100.7009	
21.67339	6775.282		-100.5618	
21.72738	6770.011		-100.4239	
21.78136	6764.827		-100.2871	
21.83535	6759.735		-100.1511	
21.88934	6754.734		-100.0156	
21.94333	6749.814		-99.88021	
21.99731	6744.96		-99.74464	
22.0513	6740.152		-99.60847	
22.10529	6735.365		-99.4713	
22.15928	6730.573		-99.33266	
22.21326	6725.757		-99.1921	
22.26725	6720.898		-99.04923	
22.32124	6715.989		-98.90376	
22.37523	6711.033		-98.75563	
22.42921	6706.035		-98.6053	
22.4832	6701.006		-98.45394	
22.53719	6695.959		-98.30371	
22.59118	6690.905		-98.15762	
22.64516	6685.848		-98.10574	
22.69915	6680.792		-98.05969	
22.75314	6675.743		-98.01972	
22.80713	6670.7		-97.98605	
22.86111	6665.646		-97.95891	
22.9151	6660.55		-97.93844	
22.96909	6655.382		-97.92476	
23.02307	6650.117		-97.91788	
23.07706	6644.743		-97.91769	
23.13105	6639.255		-97.92397	
23.18504	6633.661		-97.93625	
23.23902	6627.974		-97.95391	
23.29301	6622.222		-97.97616	
23.347	6616.44		-98.00204	
23.40099	6610.678		-98.03048	
23.45497	6604.978		-98.06033	
23.50896	6599.361		-98.09033	
23.56295	6593.827		-98.11921	
23.61694	6588.373		-98.14569	
23.67092	6582.995		-98.16855	
23.72491	6577.696		-98.18663	
23.7789	6572.474		-98.19885	
23.83288	6567.307		-98.20425	
23.88687	6562.163		-98.20201	
23.94086	6557.015		-98.1915	
23.99485	6551.838		-98.17228	
24.04883	6546.606		-98.14413	
24.10282	6541.308		-98.10695	
24.15681	6535.944		-98.06081	
24.2108	6530.514		-98.00593	
24.26478	6525.032		-97.94262	
24.31877	6519.523		-97.8713	
24.37276	6514.009		-97.79246	
24.42675	6508.5		-97.70663	
24.48073	6502.998		-97.6144	
24.53472	6497.491		-97.51633	
24.58871	6491.975		-97.41305	
24.64269	6486.448		-97.3052	
24.69668	6480.927		-97.19348	
24.75067	6475.424		-97.07867	
24.80466	6469.95		-96.96156	
24.85864	6464.506		-96.843	
24.91263	6459.08		-96.72382	
24.96662	6453.663		-96.60481	
25.02061	6448.265		-96.48677	
25.07459	6442.902		-96.37048	
25.12858	6437.583		-96.25668	
25.18257	6432.313		-96.1461	
25.23656	6427.084		-96.03942	
25.29054	6421.88		-95.93722	
25.34453	6416.702		-95.83994	
25.39852	6411.566		-95.74787	
25.45251	6406.49		-95.6612	
25.50649	6401.488		-95.57994	
25.56048	6396.562		-95.50402	
25.61447	6391.704		-95.43324	
25.66846	6386.901		-95.36734	
25.72244	6382.152		-95.306	
25.77643	6377.452		-95.24886	
25.83042	6372.783		-95.19559	
25.88441	6368.127		-95.14587	
25.93839	6363.467		-95.09944	
25.99238	6358.777		-95.05609	
26.04637	6354.042		-95.01565	
26.10036	6349.256		-94.97797	
26.15434	6344.413		-94.94305	
26.20833	6339.503		-94.91093	
26.26232	6334.527		-94.88182	
26.3163	6329.5		-94.85594	
26.37029	6324.445		-94.8335	
26.42428	6319.387		-94.81471	
26.47827	6314.341		-94.79975	
26.53225	6309.309		-94.7887	
26.58624	6304.275		-94.78155	
26.64023	6299.236		-94.77814	
26.69422	6294.195		-94.77823	
26.7482	6289.153		-94.78147	
26.80219	6284.109		-94.78745	
26.85618	6279.049		-94.79572	
26.91017	6273.952		-94.80581	
26.96415	6268.805		-94.81726	
27.01814	6263.599		-94.82968	
27.07213	6258.332		-94.84274	
27.12611	6253.012		-94.85619	
27.1801	6247.654		-94.86992	
27.23409	6242.272		-94.88383	
27.28808	6236.878		-94.89783	
27.34206	6231.48		-94.91178	
27.39605	6226.091		-94.9255	
27.45004	6220.719		-94.9387	
27.50403	6215.374		-94.95101	
27.55801	6210.062		-94.96204	
27.612	6204.781		-94.97128	
27.66599	6199.517		-94.97816	
27.71998	6194.259		-94.98211	
27.77396	6188.995		-94.98246	
27.82795	6183.727		-94.97865	
27.88194	6178.461		-94.97022	
27.93592	6173.199		-94.95683	
27.98991	6167.936		-94.93828	
28.0439	6162.668		-94.91444	
28.09789	6157.402		-94.88532	
28.15187	6152.144		-94.85107	
28.20586	6146.893		-94.812	
28.25985	6141.648		-94.76857	
28.31384	6136.413		-94.72138	
28.36782	6131.189		-94.67107	
28.42181	6125.983		-94.61825	
28.4758	6120.796		-94.56356	
28.52979	6115.635		-94.50751	
28.58377	6110.504		-94.45054	
28.63776	6105.417		-94.39293	
28.69175	6100.376		-94.33485	
28.74574	6095.376		-94.27641	
28.79972	6090.397		-94.21762	
28.85371	6085.42		-94.1585	
28.9077	6080.441		-94.09913	
28.96169	6075.458		-94.0396	
29.01567	6070.468		-93.98011	
29.06966	6065.477		-93.9209	
29.12365	6060.504		-93.86232	
29.17764	6055.571		-93.80477	
29.23162	6050.687		-93.74873	
29.28561	6045.853		-93.69469	
29.3396	6041.056		-93.64311	
29.39359	6036.285		-93.59444	
29.44757	6031.524		-93.54906	
29.50156	6026.753		-93.50726	
29.55555	6021.954		-93.46922	
29.60953	6017.115		-93.43503	
29.66352	6012.229		-93.40467	
29.71751	6007.294		-93.37803	
29.7715	6002.322		-93.35487	
29.82548	5997.326		-93.33485	
29.87947	5992.324		-93.31763	
29.93346	5987.315		-93.30282	
29.98745	5982.303		-93.29007	
30.04143	5977.297		-93.27907	
30.09542	5972.303		-93.26954	
30.14941	5967.319		-93.26128	
30.2034	5962.345		-93.25413	
30.25738	5957.376		-93.24794	
30.31137	5952.406		-93.24263	
30.36536	5947.418		-93.23809	
30.41934	5942.386		-93.23419	
30.47333	5937.284		-93.23071	
30.52732	5932.102		-93.22735	
30.58131	5926.848		-93.22372	
30.63529	5921.549		-93.21941	
30.68928	5916.239		-93.21386	
30.74327	5910.944		-93.20651	
30.79726	5905.684		-93.19677	
30.85124	5900.473		-93.18408	
30.90523	5895.324		-93.16795	
30.95922	5890.234		-93.14796	
31.01321	5885.19		-93.12377	
31.06719	5880.181		-93.09517	
31.12118	5875.192		-93.06205	
31.17517	5870.211		-93.02442	
31.22916	5865.225		-92.9824	
31.28314	5860.22		-92.93616	
31.33713	5855.187		-92.88596	
31.39112	5850.121		-92.8321	
31.4451	5845.018		-92.77496	
31.49909	5839.88		-92.71488	
31.55308	5834.708		-92.65223	
31.60707	5829.501		-92.58731	
31.66105	5824.26		-92.52043	
31.71504	5818.999		-92.45187	
31.76903	5813.749		-92.38186	
31.82302	5808.536		-92.31062	
31.877	5803.375		-92.2383	
31.93099	5798.274		-92.16503	
31.98498	5793.235		-92.0909	
32.03897	5788.255		-92.01601	
32.09295	5783.328		-91.9405	
32.14694	5778.438		-91.86458	
32.20093	5773.566		-91.78854	
32.25492	5768.69		-91.71273	
32.3089	5763.8		-91.63762	
32.36289	5758.897		-91.56367	
32.41688	5753.993		-91.49142	
32.47087	5749.093		-91.42135	
32.52485	5744.2		-91.35399	
32.57884	5739.318		-91.28982	
32.63283	5734.452		-91.22929	
32.68681	5729.609		-91.17278	
32.7408	5724.796		-91.12054	
32.79479	5720.023		-91.07274	
32.84878	5715.294		-91.0294	
32.90276	5710.607		-90.99049	
32.95675	5705.958		-90.95583	
33.01074	5701.338		-90.92522	
33.06473	5696.729		-90.89841	
33.11871	5692.105		-90.8752	
33.1727	5687.449		-90.8554	
33.22669	5682.759		-90.83885	
33.28068	5678.042		-90.82543	
33.33466	5673.302		-90.81506	
33.38865	5668.533		-90.80769	
33.44264	5663.729		-90.80333	
33.49662	5658.886		-90.80202	
33.55061	5654.013		-90.80381	
33.6046	5649.119		-90.8087	
33.65859	5644.207		-90.81666	
33.71257	5639.287		-90.82755	
33.76656	5634.362		-90.84113	
33.82055	5629.432		-90.85703	
33.87454	5624.492		-90.87465	
33.92852	5619.541		-90.89326	
33.98251	5614.572		-90.912	
34.0365	5609.59		-90.92987	
34.09049	5604.611		-90.94586	
34.14447	5599.655		-90.95897	
34.19846	5594.732		-90.96828	
34.25245	5589.833		-90.97302	
34.30643	5584.938		-90.9726	
34.36042	5580.025		-90.96657	
34.41441	5575.087		-90.95459	
34.4684	5570.125		-90.93654	
34.52238	5565.143		-90.91245	
34.57637	5560.151		-90.88251	
34.63036	5555.158		-90.84705	
34.68435	5550.164		-90.80643	
34.73833	5545.165		-90.76109	
34.79232	5540.152		-90.7114	
34.84631	5535.122		-90.6577	
34.9003	5530.073		-90.60023	
34.95428	5525.015		-90.53917	
35.00827	5519.957		-90.4746	
35.06226	5514.899		-90.40656	
35.11625	5509.834		-90.33505	
35.17023	5504.75		-90.26008	
35.22422	5499.649		-90.18169	
35.27821	5494.541		-90.09996	
35.3322	5489.437		-90.01512	
35.38618	5484.343		-89.92744	
35.44017	5479.263		-89.83733	
35.49416	5474.202		-89.74529	
35.54815	5469.161		-89.65197	
35.60213	5464.142		-89.55805	
35.65612	5459.146		-89.46423	
35.71011	5454.174		-89.37118	
35.7641	5449.229		-89.27953	
35.81808	5444.315		-89.18978	
35.87207	5439.439		-89.10228	
35.92606	5434.602		-89.01715	
35.98005	5429.802		-88.93433	
36.03403	5425.034		-88.85361	
36.08802	5420.297		-88.7747	
36.14201	5415.592		-88.69718	
36.196	5410.931		-88.62064	
36.24998	5406.33		-88.54465	
36.30397	5401.791		-88.46888	
36.35796	5397.313		-88.393	
36.41195	5392.888		-88.31676	
36.46593	5388.507		-88.2401	
36.51992	5384.158		-88.16301	
36.57391	5379.825		-88.08569	
36.6279	5375.483		-88.00849	
36.68188	5371.119		-87.93185	
36.73587	5366.717		-87.85633	
36.78986	5362.265		-87.78244	
36.84384	5357.756		-87.71076	
36.89783	5353.19		-87.64178	
36.95182	5348.583		-87.57599	
37.00581	5343.948		-87.51378	
37.05979	5339.293		-87.45551	
37.11378	5334.624		-87.40138	
37.16777	5329.943		-87.35154	
37.22176	5325.25		-87.30597	
37.27574	5320.544		-87.2646	
37.32973	5315.817		-87.22726	
37.38372	5311.072		-87.19377	
37.43771	5306.312		-87.16396	
37.49169	5301.543		-87.13764	
37.54568	5296.761		-87.11467	
37.59967	5291.963		-87.09488	
37.65365	5287.145		-87.0781	
37.70764	5282.302		-87.06418	
37.76163	5277.435		-87.05296	
37.81562	5272.545		-87.04426	
37.8696	5267.636		-87.03786	
37.92359	5262.717		-87.03349	
37.97758	5257.807		-87.03076	
38.03157	5252.917		-87.02925	
38.08555	5248.047		-87.02842	
38.13954	5243.203		-87.02763	
38.19353	5238.394		-87.0262	
38.24752	5233.625		-87.02338	
38.3015	5228.893		-87.01842	
38.35549	5224.187		-87.01053	
38.40948	5219.496		-86.99899	
38.46346	5214.821		-86.9831	
38.51745	5210.158		-86.96231	
38.57144	5205.501		-86.93616	
38.62543	5200.844		-86.90436	
38.67941	5196.177		-86.8668	
38.7334	5191.493		-86.82352	
38.78739	5186.776		-86.77473	
38.84138	5182.015		-86.72073	
38.89536	5177.213		-86.66193	
38.94935	5172.391		-86.59885	
39.00334	5167.568		-86.53207	
39.05733	5162.764		-86.46222	
39.11131	5157.998		-86.3899	
39.1653	5153.278		-86.31568	
39.21929	5148.604		-86.24005	
39.27327	5143.966		-86.16341	
39.32726	5139.36		-86.08606	
39.38125	5134.775		-86.00824	
39.43524	5130.203		-85.93012	
39.48922	5125.639		-85.85186	
39.54321	5121.077		-85.77351	
39.5972	5116.508		-85.69518	
39.65119	5111.921		-85.61686	
39.70517	5107.317		-85.53864	
39.75916	5102.701		-85.46059	
39.81315	5098.075		-85.38291	
39.86714	5093.447		-85.30585	
39.92112	5088.828		-85.22974	
39.97511	5084.221		-85.15504	
40.0291	5079.627		-85.08224	
40.08308	5075.049		-85.01182	
40.13707	5070.487		-84.94423	
40.19106	5065.947		-84.87994	
40.24505	5061.433		-84.81937	
40.29903	5056.942		-84.76288	
40.35302	5052.471		-84.71079	
40.40701	5048.015		-84.66335	
40.461	5043.564		-84.62069	
40.51498	5039.114		-84.58292	
40.56897	5034.667		-84.55002	
40.62296	5030.227		-84.52197	
40.67695	5025.8		-84.49873	
40.73093	5021.388		-84.4803	
40.78492	5016.977		-84.46665	
40.83891	5012.549		-84.4578	
40.89289	5008.097		-84.45375	
40.94688	5003.615		-84.45455	
41.00087	4999.104		-84.46024	
41.05486	4994.563		-84.47083	
41.10884	4990		-84.48631	
41.16283	4985.416		-84.50652	
41.21682	4980.808		-84.5312	
41.27081	4976.182		-84.55994	
41.32479	4971.544		-84.59225	
41.37878	4966.896		-84.62741	
41.43277	4962.247		-84.66465	
41.48676	4957.603		-84.70304	
41.54074	4952.97		-84.74158	
41.59473	4948.344		-84.77918	
41.64872	4943.724		-84.81473	
41.70271	4939.109		-84.84706	
41.75669	4934.501		-84.87505	
41.81068	4929.911		-84.89763	
41.86467	4925.351		-84.91389	
41.91866	4920.826		-84.92303	
41.97264	4916.333		-84.92445	
42.02663	4911.875		-84.91776	
42.08062	4907.445		-84.90272	
42.13461	4903.036		-84.8793	
42.18859	4898.642		-84.84763	
42.24258	4894.254		-84.808	
42.29657	4889.868		-84.76081	
42.35056	4885.473		-84.70658	
42.40454	4881.054		-84.64578	
42.45853	4876.594		-84.57896	
42.51252	4872.079		-84.50655	
42.56651	4867.492		-84.42905	
42.62049	4862.83		-84.34688	
42.67448	4858.093		-84.26049	
42.72847	4853.291		-84.17034	
42.78246	4848.426		-84.07686	
42.83644	4843.505		-83.98049	
42.89043	4838.539		-83.8817	
42.94442	4833.544		-83.78096	
42.99841	4828.544		-83.67875	
43.05239	4823.561		-83.5756	
43.10638	4818.613		-83.47198	
43.16037	4813.709		-83.36835	
43.21436	4808.845		-83.26503	
43.26834	4804.018		-83.16232	
43.32233	4799.225		-83.06031	
43.37632	4794.468		-82.95906	
43.4303	4789.753		-82.85844	
43.48429	4785.079		-82.75823	
43.53828	4780.443		-82.65813	
43.59227	4775.852		-82.55775	
43.64625	4771.308		-82.45666	
43.70024	4766.819		-82.35439	
43.75423	4762.4		-82.25052	
43.80822	4758.064		-82.14459	
43.8622	4753.818		-82.03632	
43.91619	4749.66		-81.92548	
43.97018	4745.592		-81.81202	
44.02417	4741.612		-81.69601	
44.07815	4737.7		-81.57773	
44.13214	4733.82		-81.45758	
44.18613	4729.943		-81.33617	
44.24011	4726.046		-81.21422	
44.2941	4722.114		-81.09254	
44.34809	4718.137		-80.97208	
44.40208	4714.105		-80.85373	
44.45606	4710.014		-80.73846	
44.51005	4705.861		-80.62717	
44.56404	4701.647		-80.52072	
44.61803	4697.38		-80.41989	
44.67201	4693.067		-80.32539	
44.726	4688.718		-80.23776	
44.77999	4684.347		-80.15752	
44.83398	4679.962		-80.08506	
44.88796	4675.568		-80.02067	
44.94195	4671.174		-79.96459	
44.99594	4666.789		-79.91696	
45.04992	4662.418		-79.87787	
45.10391	4658.061		-79.84724	
45.1579	4653.715		-79.82497	
45.21189	4649.371		-79.81078	
45.26587	4645.023		-79.80431	
45.31986	4640.668		-79.80504	
45.37385	4636.303		-79.81236	
45.42784	4631.928		-79.82558	
45.48182	4627.546		-79.84387	
45.53581	4623.161		-79.86636	
45.5898	4618.78		-79.892	
45.64379	4614.41		-79.91969	
45.69777	4610.068		-79.94822	
45.75176	4605.772		-79.97631	
45.80575	4601.53		-80.00267	
45.85973	4597.337		-80.02605	
45.91372	4593.189		-80.04528	
45.96771	4589.086		-80.05924	
46.0217	4585.027		-80.06702	
46.07568	4580.999		-80.06779	
46.12967	4576.981		-80.061	
46.18366	4572.944		-80.04626	
46.23765	4568.854		-80.02341	
46.29163	4564.686		-79.9925	
46.34562	4560.419		-79.95377	
46.39961	4556.044		-79.90762	
46.4536	4551.563		-79.85458	
46.50758	4546.985		-79.7953	
46.56157	4542.335		-79.73043	
46.61556	4537.637		-79.66067	
46.66954	4532.917		-79.58664	
46.72353	4528.191		-79.50898	
46.77752	4523.477		-79.42828	
46.83151	4518.783		-79.34508	
46.88549	4514.123		-79.25989	
46.93948	4509.506		-79.1731	
46.99347	4504.934		-79.08509	
47.04746	4500.401		-78.9961	
47.10144	4495.905		-78.90633	
47.15543	4491.443		-78.81589	
47.20942	4487.012		-78.72486	
47.26341	4482.616		-78.63327	
47.31739	4478.26		-78.54119	
47.37138	4473.941		-78.44868	
47.42537	4469.656		-78.35588	
47.47936	4465.398		-78.26288	
47.53334	4461.165		-78.16987	
47.58733	4456.96		-78.077	
47.64132	4452.792		-77.98443	
47.6953	4448.666		-77.89235	
47.74929	4444.591		-77.8009	
47.80328	4440.576		-77.71026	
47.85727	4436.612		-77.62056	
47.91125	4432.688		-77.53193	
47.96524	4428.783		-77.44448	
48.01923	4424.879		-77.35833	
48.07322	4420.966		-77.27361	
48.1272	4417.035		-77.19057	
48.18119	4413.083		-77.10951	
48.23518	4409.111		-77.03084	
48.28917	4405.124		-76.95509	
48.34315	4401.126		-76.88284	
48.39714	4397.122		-76.81478	
48.45113	4393.11		-76.75159	
48.50512	4389.091		-76.69397	
