T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99978	7998.853		-116.6621	
20.05377	7992.143		-116.4935	
20.10776	7985.434		-116.3265	
20.16174	7978.724		-116.1614	
20.21573	7972.015		-115.998	
20.26972	7965.308		-115.8365	
20.32371	7958.604		-115.677	
20.37769	7951.905		-115.5195	
20.43168	7945.213		-115.3639	
20.48567	7938.531		-115.2105	
20.53965	7931.86		-115.0592	
20.59364	7925.202		-114.91	
20.64763	7918.558		-114.763	
20.70162	7911.929		-114.6182	
20.7556	7905.315		-114.4756	
20.80959	7898.715		-114.3352	
20.86358	7892.125		-114.197	
20.91757	7885.54		-114.061	
20.97155	7878.945		-113.9271	
21.02554	7872.613		-113.7954	
21.07953	7866.312		-113.6658	
21.13352	7860.046		-113.5381	
21.1875	7853.824		-113.4125	
21.24149	7847.649		-113.2886	
21.29548	7841.519		-113.1665	
21.34946	7835.434		-113.0461	
21.40345	7829.387		-112.9272	
21.45744	7823.377		-112.8096	
21.51143	7817.415		-112.6931	
21.56541	7811.511		-112.5777	
21.6194	7805.675		-112.463	
21.67339	7799.921		-112.3488	
21.72738	7794.253		-112.235	
21.78136	7788.669		-112.1211	
21.83535	7783.157		-112.007	
21.88934	7777.696		-111.8924	
21.94333	7772.266		-111.7769	
21.99731	7766.843		-111.6602	
22.0513	7761.409		-111.5421	
22.10529	7755.95		-111.4221	
22.15928	7750.458		-111.3001	
22.21326	7744.917		-111.1758	
22.26725	7739.317		-111.049	
22.32124	7733.651		-110.9197	
22.37523	7727.91		-110.7885	
22.42921	7722.098		-110.6563	
22.4832	7716.229		-110.5249	
22.53719	7710.331		-110.397	
22.59118	7704.422		-110.2762	
22.64516	7698.514		-110.2071	
22.69915	7692.613		-110.1405	
22.75314	7686.714		-110.0766	
22.80713	7680.803		-110.0155	
22.86111	7674.865		-109.9572	
22.9151	7668.878		-109.9019	
22.96909	7662.815		-109.8494	
23.02307	7656.657		-109.7996	
23.07706	7650.403		-109.7523	
23.13105	7644.073		-109.7071	
23.18504	7637.688		-109.6633	
23.23902	7631.27		-109.6204	
23.29301	7624.841		-109.5774	
23.347	7618.421		-109.5333	
23.40099	7612.036		-109.4871	
23.45497	7605.712		-109.4376	
23.50896	7599.471		-109.3839	
23.56295	7593.316		-109.3248	
23.61694	7587.246		-109.2595	
23.67092	7581.258		-109.1871	
23.72491	7575.352		-109.1068	
23.7789	7569.523		-109.0182	
23.83288	7563.757		-108.9208	
23.88687	7558.027		-108.8144	
23.94086	7552.302		-108.6989	
23.99485	7546.546		-108.5744	
24.04883	7540.735		-108.4412	
24.10282	7534.85		-108.3	
24.15681	7528.892		-108.1514	
24.2108	7522.873		-107.9962	
24.26478	7516.818		-107.8354	
24.31877	7510.75		-107.6701	
24.37276	7504.688		-107.5014	
24.42675	7498.65		-107.3305	
24.48073	7492.642		-107.1585	
24.53472	7486.673		-106.9866	
24.58871	7480.753		-106.8161	
24.64269	7474.886		-106.6479	
24.69668	7469.076		-106.4833	
24.75067	7463.322		-106.3229	
24.80466	7457.612		-106.1678	
24.85864	7451.932		-106.0184	
24.91263	7446.26		-105.8753	
24.96662	7440.585		-105.7391	
25.02061	7434.904		-105.6101	
25.07459	7429.222		-105.4886	
25.12858	7423.552		-105.3748	
25.18257	7417.914		-105.2689	
25.23656	7412.318		-105.171	
25.29054	7406.772		-105.081	
25.34453	7401.286		-104.9988	
25.39852	7395.869		-104.924	
25.45251	7390.521		-104.8562	
25.50649	7385.237		-104.7948	
25.56048	7380.004		-104.7391	
25.61447	7374.81		-104.6884	
25.66846	7369.637		-104.6421	
25.72244	7364.471		-104.5993	
25.77643	7359.303		-104.5592	
25.83042	7354.125		-104.5212	
25.88441	7348.94		-104.4845	
25.93839	7343.742		-104.4486	
25.99238	7338.521		-104.4131	
26.04637	7333.26		-104.3778	
26.10036	7327.95		-104.3423	
26.15434	7322.585		-104.3067	
26.20833	7317.168		-104.2712	
26.26232	7311.694		-104.2361	
26.3163	7306.156		-104.2015	
26.37029	7300.551		-104.168	
26.42428	7294.879		-104.1357	
26.47827	7289.141		-104.105	
26.53225	7283.343		-104.0762	
