T[°C]	330nm [counts / mm]	S.D.
19.99978	7997.068	
19.99986	8006.468	
20.00295	8016.177	
20.00566	8007.169	
20.01815	8004.035	
20.02411	8000.401	
20.04461	7993.666	
20.05235	7999.589	
20.07914	8004.928	
20.08901	7977.88	
20.12158	7984.32	
20.13375	7962.643	
20.17161	7971.379	
20.18501	7977.489	
20.22999	7970.036	
20.24604	7970.85	
20.295	7963.88	
20.31399	7954.354	
20.36914	7950.287	
20.3886	7959.726	
20.44917	7954.289	
20.47051	7930.098	
20.53326	7948.492	
20.55449	7926.483	
20.62494	7930.48	
20.64922	7914.356	
20.72136	7912.083	
20.74633	7911.754	
20.82056	7890.786	
20.84539	7900.196	
20.92364	7877.829	
20.95063	7875.7	
21.03064	7871.036	
21.05717	7869.951	
21.1386	7836.837	
21.16632	7864.145	
21.24798	7835.657	
21.27485	7845.074	
21.35686	7836.2	
21.38489	7825.181	
21.46905	7825.944	
21.49671	7809.092	
21.57894	7820.87	
21.60567	7814.288	
21.68638	7804.339	
21.71425	7802.248	
21.79584	7794.384	
21.823	7766.494	
21.90594	7783.227	
21.93288	7768.551	
22.01566	7774.75	
22.04335	7759.688	
22.12396	7744.452	
22.15282	7741.875	
22.23297	7733.059	
22.26089	7728.079	
22.34203	7730.839	
22.36971	7732.896	
22.45344	7729.162	
22.48088	7711.48	
22.56298	7735.359	
22.59001	7706.739	
22.67124	7720.055	
22.69879	7697.472	
22.78181	7692.476	
22.80957	7681.9	
22.88993	7676.437	
22.91721	7673.408	
23.00105	7653.391	
23.02952	7657.776	
23.11042	7636.457	
23.13766	7637.868	
23.2182	7625.248	
23.24529	7613.551	
23.32832	7613.697	
23.35555	7621.156	
23.43808	7615.317	
23.46575	7615.612	
23.54914	7590.623	
23.57635	7607.157	
23.65623	7581.281	
23.6836	7566.433	
23.76737	7578.776	
23.7944	7555.983	
23.87498	7556.584	
23.90204	7560.509	
23.98369	7551.041	
24.01177	7553.043	
24.09526	7522.134	
24.12242	7530.665	
24.20334	7513.345	
24.23053	7522.79	
24.31381	7518.159	
24.34093	7507.445	
24.424	7498.979	
24.45142	7489.736	
24.53325	7497.916	
24.56008	7497.089	
24.64222	7484.881	
24.6702	7475.199	
24.75154	7462.614	
24.77987	7457.999	
24.86197	7439.661	
24.88884	7447.775	
24.97105	7427.628	
24.99855	7435.804	
25.07993	7419.594	
25.1078	7419.563	
25.19145	7409.621	
25.21842	7413.086	
25.29833	7417.695	
25.32671	7398.919	
25.40904	7395.824	
25.43699	7407.261	
25.52038	7379.059	
25.54795	7380.619	
25.62841	7384.343	
25.65528	7360.366	
25.73733	7368.382	
25.76493	7349.745	
25.84729	7364.76	
25.87541	7360.667	
25.95632	7326.164	
25.98343	7340.384	
26.06605	7329.83	
26.09373	7324.801	
26.17472	7311.813	
26.20218	7320.615	
26.28474	7304.603	
26.31286	7300.591	
26.39494	7293.733	
26.42131	7309.982	
26.50439	7294.988	
26.53159	7284.728	
26.61462	7283.898	
26.64171	7283.081	
26.72249	7256.469	
26.74911	7272.839	
26.83038	7252.645	
26.85858	7242.726	
26.9436	7232.521	
26.9709	7230.767	
27.05092	7220.297	
27.0785	7234.163	
27.15991	7196.859	
27.18721	7206.758	
27.27193	7192.476	
27.29944	7192.348	
27.37864	7188.498	
27.40856	7181.458	
27.48926	7178.872	
27.51691	7186.075	
27.59894	7170.505	
27.62666	7159.44	
27.70877	7157.767	
27.73666	7166.109	
27.81753	7146.348	
27.84504	7119.574	
27.92852	7129.18	
27.95584	7126.088	
28.03701	7113.411	
28.06427	7121.062	
28.14933	7115.498	
28.17728	7120.851	
28.25785	7094.8	
28.28419	7091.244	
28.36506	7097.979	
28.39281	7090.359	
28.47601	7072.482	
