T[°C]	Scattering [mAU]	S.D.
19.99919	94.04301	
19.9994	94.32912	
20.00044	94.75687	
20.008	94.25029	
20.0128	94.28716	
20.02967	94.72846	
20.03757	94.44235	
20.05957	94.40886	
20.06995	94.42488	
20.09787	94.29425	
20.11041	94.37917	
20.14507	94.39921	
20.15979	94.99397	
20.19788	94.56561	
20.2153	94.81049	
20.26067	94.14935	
20.2798	93.42377	
20.33064	94.51959	
20.35186	94.02465	
20.40723	94.18547	
20.43079	93.89716	
20.49107	94.45657	
20.51505	94.30334	
20.57579	94.52557	
20.60302	94.36202	
20.6721	94.88535	
20.69985	94.76411	
20.76996	95.11983	
20.79866	94.89983	
20.86924	94.87955	
20.89949	95.07593	
20.97628	94.73955	
21.00718	94.9659	
21.08265	94.93808	
21.11396	95.03501	
21.19124	94.80917	
21.22335	94.63699	
21.29976	94.30757	
21.33131	94.46476	
21.41056	94.19903	
21.44345	94.68707	
21.52214	94.76037	
21.55393	94.66632	
21.63	95.10127	
21.66107	95.14057	
21.73985	94.73293	
21.77107	95.23151	
21.84835	94.79099	
21.88076	95.04485	
21.95784	94.77073	
21.98969	94.83693	
22.06899	94.91669	
22.10065	94.98062	
22.17671	94.94727	
22.20739	94.54015	
22.28637	94.68956	
22.31809	94.93082	
22.3957	94.52966	
22.42774	94.72323	
22.50638	94.46376	
22.53846	94.42371	
22.61428	94.61509	
22.64538	94.35193	
22.72333	94.7953	
22.75545	94.75852	
22.83447	94.69678	
22.86537	94.61903	
22.94252	94.55298	
22.97478	94.43879	
23.05329	94.47549	
23.08461	93.97271	
23.16217	94.86806	
23.19315	94.49297	
23.27024	94.55226	
23.30321	93.99485	
23.38072	93.92805	
23.41262	94.03584	
23.49135	93.96825	
23.52343	94.10747	
23.60043	94.29494	
23.63117	94.6963	
23.70907	94.21814	
23.74145	94.4976	
23.81894	94.30079	
23.84977	94.54111	
23.92682	94.33443	
23.95806	94.38188	
24.03798	94.73115	
24.07041	94.44363	
24.14768	94.71877	
24.17896	94.09515	
24.25632	94.12862	
24.28835	94.07625	
24.36605	94.12851	
24.398	94.10801	
24.47654	94.47852	
24.50834	94.50632	
24.58418	94.52321	
24.61597	94.6974	
24.69513	94.38844	
24.72625	94.65586	
24.80529	94.90731	
24.83704	95.00587	
24.91355	95.09394	
24.94502	95.19875	
25.02288	94.54066	
25.05419	95.14513	
25.1335	94.36321	
25.16584	94.49107	
25.24313	94.7022	
25.27386	94.23996	
25.35179	94.65576	
25.38347	94.47128	
25.46201	94.52561	
25.49427	94.65689	
25.57223	94.13619	
25.60319	94.61384	
25.67925	94.50049	
25.71101	94.55016	
25.78955	94.61332	
25.8219	94.43726	
25.90086	94.70166	
25.93199	94.68672	
26.00863	94.65213	
26.04041	94.87694	
26.1187	94.65037	
26.15001	95.12682	
26.22814	94.58971	
26.26006	94.8231	
26.33939	94.59135	
26.37113	94.21821	
26.44611	94.23991	
26.4803	94.12127	
26.55711	94.03884	
26.58904	94.31886	
26.66665	94.20947	
26.69772	94.25241	
26.77397	94.37718	
26.80507	94.42371	
26.88478	94.62798	
26.91732	94.64159	
26.99409	94.44527	
27.02492	94.29181	
27.10392	93.88302	
27.13506	94.81366	
27.21277	94.28622	
27.24535	94.40706	
27.32368	94.4381	
27.35414	93.54426	
27.43185	94.26685	
27.46294	93.61518	
27.54167	94.02609	
27.57306	93.77765	
27.65194	94.30478	
27.68336	94.28341	
27.7622	94.53045	
27.7933	94.39586	
27.87159	94.32105	
27.90401	94.37309	
27.9812	94.58526	
28.01225	94.82045	
28.08936	95.02994	
28.12301	95.00556	
28.20252	94.77217	
28.23366	95.05522	
28.30861	94.49143	
28.33973	94.76168	
28.41818	94.71875	
28.4502	94.37373	
28.52872	94.72852	
28.56	94.4156	
28.63674	94.61854	
28.66855	94.21674	
28.74642	94.38368	
28.77817	94.32324	
28.85559	94.4712	
28.88686	94.65636	
28.96555	94.63716	
28.99704	94.46414	
29.07593	94.60082	
29.10788	94.70958	
29.18362	94.6004	
29.21481	95.0002	
29.29361	94.73067	
29.32515	94.64515	
29.40343	94.56508	
29.43506	94.57567	
29.51197	94.29204	
29.54361	94.32816	
29.62243	94.29196	
29.6543	94.81126	
29.73149	94.61633	
29.76238	94.43136	
29.84085	94.3979	
29.87256	94.43397	
29.9502	94.76691	
29.98227	94.22578	
30.05931	94.76944	
30.09097	94.65892	
30.16768	94.54447	
30.19963	94.68325	
30.27793	94.20018	
30.30957	94.16026	
30.38692	94.47118	
30.41857	94.1582	
30.49753	94.50062	
30.52922	93.87688	
30.60682	93.91182	
30.63855	93.77413	
30.71693	93.58722	
30.74867	94.23248	
30.8267	93.81252	
30.85855	93.88474	
30.93632	94.16795	
30.96868	93.9001	
31.0442	94.47461	
31.07558	93.92645	
31.15466	94.07115	
31.18647	94.19032	
31.26389	94.34016	
31.29542	94.09421	
31.37285	94.60015	
31.40446	94.70005	
31.48192	94.47034	
31.51373	94.36171	
31.5903	94.06242	
31.62257	94.08965	
31.70175	94.33502	
31.73325	94.36714	
31.8115	94.66692	
31.84315	94.60895	
31.91972	94.66427	
31.95268	94.49197	
32.0295	94.38651	
32.06158	94.7752	
32.13903	94.51109	
32.17109	94.95169	
32.24774	94.87563	
32.28068	94.39809	
32.35772	94.63222	
32.38932	94.89235	
32.46818	94.64085	
32.49949	95.06187	
32.5778	94.54681	
32.60931	94.45829	
32.6861	94.31811	
32.71777	94.19112	
32.79566	93.99755	
32.82786	94.45847	
32.90558	94.25097	
32.93707	94.69923	
33.01547	94.26426	
33.04636	94.43241	
33.12321	94.53532	
33.15496	94.24953	
33.23534	94.30182	
33.26705	94.40005	
33.34455	94.29556	
33.37559	94.17375	
33.4531	94.23544	
33.48573	94.61018	
33.56203	94.37267	
33.59388	94.78694	
33.67213	94.03513	
33.70562	93.71236	
33.78021	93.85113	
33.81113	93.61661	
33.89038	93.59582	
33.92264	93.62641	
34.00169	93.49183	
34.03267	93.72906	
34.1091	93.56445	
34.14013	93.86803	
34.21831	93.79784	
34.25008	93.74634	
34.32938	93.87592	
34.36165	93.82108	
34.43818	93.67986	
34.47005	93.44689	
34.54787	93.71104	
34.57925	93.33697	
34.65776	93.62636	
34.68894	93.9192	
34.7666	93.39742	
34.79824	93.19296	
34.87506	93.67152	
34.90619	93.36829	
34.98483	93.80556	
35.01614	93.29427	
35.09247	93.68564	
35.12418	93.34029	
35.2039	93.64643	
35.23611	93.64679	
35.31246	93.82079	
35.34408	93.54009	
35.42323	94.46283	
35.45527	94.15256	
35.53313	94.3477	
35.56441	94.35757	
35.64138	94.00532	
35.67283	94.24224	
35.75108	94.11657	
35.78279	93.81807	
35.86001	94.48324	
35.89223	93.8746	
35.97134	94.17549	
36.00209	94.00735	
36.07894	93.90285	
36.1104	93.98985	
36.18856	94.15421	
36.2209	93.87582	
36.2995	94.20715	
36.33052	94.16251	
36.4072	93.99253	
36.43931	94.17669	
36.5169	94.12959	
36.54919	94.20475	
36.62744	94.07515	
36.65917	94.20799	
36.73602	93.9915	
36.76773	94.20892	
36.84565	94.28274	
36.8773	94.43814	
36.95509	94.29156	
36.98784	94.06863	
37.06364	93.80919	
37.09545	93.31652	
37.17566	93.78015	
37.2081	93.79201	
37.28559	93.98261	
37.31651	93.92459	
37.39329	93.73468	
37.42484	93.62556	
37.50245	93.71201	
37.53436	93.95074	
37.61195	94.08277	
37.64402	94.1135	
37.72243	93.84495	
37.75323	93.77376	
37.83197	93.45513	
37.86398	93.55482	
37.9397	93.65675	
37.9711	93.87456	
38.04948	93.40629	
38.08092	93.28117	
38.15879	93.57511	
38.19081	93.47243	
38.26963	93.58628	
38.30118	93.45438	
38.37837	93.58731	
38.40975	93.54976	
38.48764	93.40188	
38.51945	93.21894	
38.59752	93.6077	
38.62912	93.61747	
38.70723	93.69948	
38.73853	93.87642	
38.81425	93.9622	
38.84669	93.85084	
38.92481	94.3241	
38.95678	94.022	
39.03395	94.23493	
39.06558	94.27778	
39.1452	93.86602	
39.17626	94.14159	
39.25269	94.03654	
39.28442	93.92092	
39.36296	93.97453	
39.39636	93.84908	
39.47276	93.92977	
39.50422	93.68182	
39.58423	93.60513	
39.61495	93.82223	
39.69091	93.83743	
39.72405	94.04712	
39.80169	94.20277	
39.83267	94.2137	
39.91126	94.07217	
39.94236	94.32635	
40.02028	93.82877	
40.05522	94.28231	
40.13439	93.67311	
40.16481	93.74406	
40.24208	93.85296	
40.27453	93.464	
40.35199	93.92161	
40.38531	93.78318	
40.46318	93.70943	
40.49436	93.7964	
40.57115	93.70753	
40.60309	93.60936	
40.68072	93.67048	
40.71263	93.70421	
40.79006	94.07484	
40.82187	94.0378	
40.90084	93.9619	
40.93218	93.83617	
41.00916	94.12457	
41.04123	94.08247	
41.11969	93.8824	
41.15055	93.94342	
41.22676	93.77163	
41.25797	93.25171	
41.33833	93.93197	
41.36987	93.76996	
41.44706	93.6953	
41.47809	93.48175	
41.55511	93.28602	
41.58714	93.02695	
41.66574	92.92693	
41.69687	93.00005	
41.77623	92.95764	
41.80814	93.16366	
41.88564	93.43559	
41.9166	93.62527	
41.994	93.47545	
42.02541	93.15659	
42.10374	93.4469	
42.13511	92.98081	
42.215	93.48119	
42.2466	93.36679	
42.32285	93.41333	
42.35548	93.53526	
42.43197	93.41251	
42.46384	93.30316	
42.54304	93.67497	
42.57499	93.48626	
42.65239	93.28972	
42.6834	93.30281	
42.7604	93.5472	
42.79195	92.85133	
42.87167	93.55032	
42.90263	93.51687	
42.98163	93.59473	
43.01309	93.46983	
43.08954	93.50083	
43.12109	93.67616	
43.19878	93.63224	
43.2308	93.44924	
43.30832	93.78461	
43.34027	93.46501	
43.41765	93.80215	
43.44909	93.73634	
43.52629	93.23814	
43.55841	93.49844	
43.63727	93.59303	
43.66952	93.4303	
43.74642	93.69735	
43.77769	93.65039	
43.85479	93.65716	
43.88636	93.57812	
43.96424	93.50705	
43.99615	93.63305	
44.07524	93.6152	
44.10626	93.83512	
44.18395	93.48425	
44.21557	93.70842	
44.29204	93.54735	
44.32401	93.6489	
44.40157	93.77466	
44.43325	93.66796	
44.5115	93.8295	
44.544	93.93392	
44.62046	93.44003	
44.65086	93.26821	
44.72999	93.44486	
44.76226	93.03098	
44.84046	93.51751	
44.87213	93.20776	
44.95155	93.31397	
44.98201	93.16038	
45.05876	93.24651	
45.09005	93.30178	
45.16743	93.29432	
45.19914	93.41517	
45.27641	93.27329	
45.30828	93.08459	
45.38701	92.95948	
45.41858	93.09803	
45.49652	93.13918	
45.52797	93.3555	
45.60546	93.16128	
45.63713	93.08173	
45.715	93.15032	
45.74646	93.24692	
45.82567	92.68833	
45.8575	93.40003	
45.93497	92.8195	
45.96666	92.57664	
46.04465	92.94524	
