T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
19.99919	94.24201		0.3370027	
20.05318	94.2717		0.3261596	
20.10717	94.30167		0.3153656	
20.16116	94.33194		0.3046229	
20.21515	94.36244		0.2939358	
20.26914	94.39301		0.2833071	
20.32313	94.42338		0.2727414	
20.37712	94.45325		0.2622419	
20.43111	94.48239		0.2518133	
20.4851	94.51052		0.241459	
20.53909	94.53748		0.2311839	
20.59308	94.56313		0.2209915	
20.64708	94.58747		0.2108863	
20.70107	94.61074		0.200873	
20.75506	94.63379		0.1909548	
20.80905	94.65922		0.1811367	
20.86304	94.67467		0.1714217	
20.91703	94.69071		0.1618144	
20.97102	94.7073		0.1523177	
21.02501	94.72302		0.1429356	
21.079	94.73694		0.1336707	
21.13299	94.74889		0.1245263	
21.18698	94.75859		0.1155038	
21.24097	94.76593		0.1066051	
21.29496	94.77115		0.0978316	
21.34895	94.77454		0.08918305	
21.40294	94.77693		0.08065999	
21.45693	94.77937		0.07226118	
21.51092	94.7823		0.06398603	
21.56491	94.78596		0.05583221	
21.6189	94.79067		0.04779794	
21.67289	94.79668		0.03987951	
21.72688	94.80399		0.0320734	
21.78087	94.812		0.0243739	
21.83487	94.81968		0.01677481	
21.88885	94.82551		0.009268383	
21.94285	94.82765		0.001844286	
21.99684	94.82476		-0.005508877	
22.05083	94.81651		-0.01280609	
22.10482	94.80357		-0.02006422	
22.15881	94.78716		-0.02730428	
22.2128	94.76856		-0.03454905	
22.26679	94.74885		-0.04182386	
22.32078	94.72847		-0.04915171	
22.37477	94.70742		-0.05654979	
22.42876	94.68592		-0.06401864	
22.48275	94.66427		-0.0715303	
22.53674	94.64274		-0.07901672	
22.59073	94.62125		-0.08637085	
22.64472	94.59904		-0.08705921	
22.69871	94.57561		-0.08734278	
22.7527	94.55071		-0.08723862	
22.80669	94.52463		-0.08676234	
22.86068	94.49799		-0.08593037	
22.91467	94.47173		-0.08475634	
22.96866	94.44664		-0.0832542	
23.02266	94.42332		-0.08143546	
23.07664	94.40242		-0.07931401	
23.13064	94.38409		-0.0769037	
23.18463	94.36804		-0.07422177	
23.23862	94.354		-0.07128558	
23.29261	94.34188		-0.06811433	
23.3466	94.33199		-0.06472789	
23.40059	94.32489		-0.06114716	
23.45458	94.32098		-0.05739425	
23.50857	94.32003		-0.05349226	
23.56256	94.32114		-0.04946573	
23.61655	94.32321		-0.04533896	
23.67054	94.32543		-0.04113691	
