T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99919	6931.838		-107.6509	
20.05318	6926.227		-107.4641	
20.10717	6920.604		-107.277	
20.16116	6914.97		-107.0894	
20.21515	6909.33		-106.9015	
20.26914	6903.685		-106.7132	
20.32313	6898.039		-106.5245	
20.37712	6892.393		-106.3355	
20.43111	6886.751		-106.1461	
20.4851	6881.113		-105.9565	
20.53909	6875.481		-105.7666	
20.59308	6869.855		-105.5764	
20.64708	6864.233		-105.3861	
20.70107	6858.613		-105.1955	
20.75506	6852.988		-105.0049	
20.80905	6847.348		-104.8141	
20.86304	6841.672		-104.6232	
20.91703	6835.918		-104.4323	
20.97102	6830.023		-104.2414	
21.02501	6824.052		-104.0505	
21.079	6818.084		-103.8597	
21.13299	6812.158		-103.669	
21.18698	6806.292		-103.4784	
21.24097	6800.495		-103.2879	
21.29496	6794.776		-103.0976	
21.34895	6789.139		-102.9074	
21.40294	6783.586		-102.7174	
21.45693	6778.109		-102.5276	
21.51092	6772.688		-102.3379	
21.56491	6767.304		-102.1483	
21.6189	6761.934		-101.9588	
21.67289	6756.558		-101.7694	
21.72688	6751.16		-101.58	
21.78087	6745.735		-101.3907	
21.83487	6740.284		-101.2014	
21.88885	6734.823		-101.012	
21.94285	6729.378		-100.8224	
21.99684	6723.965		-100.6327	
22.05083	6718.596		-100.4428	
22.10482	6713.269		-100.2525	
22.15881	6707.971		-100.0617	
22.2128	6702.687		-99.87022	
22.26679	6697.404		-99.67783	
22.32078	6692.112		-99.48417	
22.37477	6686.801		-99.28877	
22.42876	6681.464		-99.09104	
22.48275	6676.096		-98.8903	
22.53674	6670.7		-98.68587	
22.59073	6665.285		-98.47746	
22.64472	6659.864		-98.30494	
22.69871	6654.443		-98.13988	
22.7527	6649.013		-97.98279	
22.80669	6643.577		-97.83411	
22.86068	6638.14		-97.69408	
22.91467	6632.707		-97.56289	
22.96866	6627.286		-97.44052	
23.02266	6621.886		-97.3269	
23.07664	6616.528		-97.22182	
23.13064	6611.228		-97.12508	
23.18463	6605.994		-97.03642	
23.23862	6600.825		-96.95556	
23.29261	6595.722		-96.88218	
23.3466	6590.687		-96.81593	
23.40059	6585.717		-96.75647	
23.45458	6580.807		-96.70339	
23.50857	6575.94		-96.65629	
23.56256	6571.097		-96.61472	
23.61655	6566.262		-96.57821	
23.67054	6561.423		-96.5462	
23.72453	6556.564		-96.51814	
23.77852	6551.677		-96.49341	
23.83251	6546.758		-96.47143	
23.8865	6541.809		-96.45169	
23.94049	6536.835		-96.43372	
23.99448	6531.849		-96.41716	
24.04847	6526.863		-96.40169	
24.10246	6521.873		-96.38706	
24.15645	6516.873		-96.37309	
24.21045	6511.856		-96.35966	
24.26443	6506.816		-96.34668	
24.31843	6501.747		-96.33412	
24.37242	6496.635		-96.32198	
24.42641	6491.471		-96.31028	
24.4804	6486.249		-96.29904	
24.53439	6480.967		-96.2883	
24.58838	6475.629		-96.27805	
24.64237	6470.243		-96.26832	
24.69636	6464.821		-96.25909	
24.75035	6459.376		-96.25037	
24.80434	6453.917		-96.24214	
24.85833	6448.45		-96.23436	
24.91232	6442.982		-96.22695	
24.96631	6437.523		-96.2198	
25.0203	6432.081		-96.21272	
25.07429	6426.666		-96.20545	
25.12828	6421.282		-96.19771	
25.18227	6415.917		-96.18911	
25.23626	6410.56		-96.17925	
25.29025	6405.203		-96.16769	
25.34424	6399.854		-96.154	
25.39824	6394.518		-96.1378	
25.45222	6389.196		-96.1188	
25.50622	6383.898		-96.09679	
25.56021	6378.633		-96.07165	
25.6142	6373.403		-96.04334	
25.66819	6368.201		-96.01189	
25.72218	6363.002		-95.97736	
25.77617	6357.791		-95.93981	
25.83016	6352.557		-95.89937	
25.88415	6347.301		-95.85619	
25.93814	6342.031		-95.81046	
25.99213	6336.762		-95.76235	
26.04612	6331.509		-95.71198	
26.10011	6326.277		-95.65944	
26.1541	6321.072		-95.60479	
26.20809	6315.894		-95.54803	
26.26208	6310.747		-95.48917	
26.31607	6305.626		-95.42814	
26.37006	6300.529		-95.36495	
26.42405	6295.454		-95.29958	
26.47804	6290.393		-95.23203	
26.53203	6285.333		-95.16231	
26.58603	6280.268		-95.09047	
26.64001	6275.195		-95.01662	
26.69401	6270.117		-94.9409	
26.748	6265.043		-94.86354	
26.80199	6259.981		-94.78489	
26.85598	6254.937		-94.70535	
26.90997	6249.914		-94.62535	
26.96396	6244.921		-94.54538	
27.01795	6239.968		-94.46587	
27.07194	6235.065		-94.38725	
27.12593	6230.207		-94.30984	
27.17992	6225.38		-94.23392	
27.23391	6220.567		-94.15969	
27.2879	6215.756		-94.08727	
27.34189	6210.931		-94.01673	
27.39588	6206.068		-93.94817	
27.44987	6201.158		-93.8817	
27.50386	6196.197		-93.81748	
27.55785	6191.188		-93.75579	
27.61184	6186.142		-93.69693	
27.66583	6181.068		-93.64123	
27.71982	6175.974		-93.58906	
27.77382	6170.867		-93.54079	
27.8278	6165.751		-93.4968	
