T[°C]	Ratio 350nm / 330nm	S.D.
19.99899	0.8684203	
19.99925	0.8671259	
19.99961	0.8683791	
20.00878	0.8672034	
20.01102	0.8682853	
20.03153	0.8671646	
20.03522	0.86665	
20.06198	0.8675418	
20.06689	0.8678609	
20.10082	0.8688725	
20.1067	0.8680831	
20.14884	0.8676003	
20.15585	0.8695251	
20.20217	0.8666334	
20.2104	0.8689812	
20.26554	0.8664897	
20.27474	0.8664954	
20.33619	0.8671288	
20.34611	0.8688133	
20.41344	0.8679714	
20.42466	0.8698179	
20.49792	0.8654436	
20.50898	0.8663604	
20.58289	0.8665029	
20.59572	0.868749	
20.67973	0.8691177	
20.69269	0.8676591	
20.77784	0.8684213	
20.79135	0.8668848	
20.87719	0.8667913	
20.89145	0.8669809	
20.98483	0.8667938	
20.99936	0.8701902	
21.09115	0.8678771	
21.10575	0.8672745	
21.19955	0.8657685	
21.21515	0.8682057	
21.30807	0.869197	
21.32279	0.8667504	
21.41912	0.868262	
21.43493	0.8666113	
21.53062	0.8684608	
21.5456	0.8686131	
21.63811	0.8677828	
21.65263	0.8667833	
21.74838	0.8681383	
21.76281	0.8668274	
21.8568	0.8685224	
21.87237	0.8675393	
21.96616	0.8707743	
21.98104	0.8656641	
22.07754	0.8686852	
22.09288	0.8688784	
22.18467	0.8684453	
22.19887	0.8672996	
22.29486	0.8672957	
22.31011	0.8679801	
22.40435	0.8681153	
22.41917	0.8683727	
22.51488	0.8667012	
22.53029	0.8685055	
22.62237	0.8690104	
22.63676	0.8673357	
22.73151	0.8681836	
22.74666	0.8686437	
22.84277	0.8667684	
22.85718	0.8686809	
22.95095	0.8674813	
22.96602	0.8691709	
23.0612	0.8673081	
23.076	0.8673689	
23.17034	0.8668217	
23.1848	0.8694072	
23.27856	0.8687623	
23.29485	0.8687691	
23.3891	0.8669007	
23.40413	0.8670455	
23.49989	0.8691968	
23.51486	0.8667343	
23.60846	0.8682703	
23.62282	0.8691706	
23.71756	0.8664793	
23.73281	0.8665396	
23.82711	0.8659123	
23.84137	0.8661926	
23.93507	0.8685561	
23.94951	0.8671768	
24.04672	0.8660524	
24.06214	0.8670299	
24.1561	0.8680655	
24.17083	0.8654342	
24.26492	0.8682233	
24.27986	0.8629907	
24.37442	0.8676363	
24.38934	0.8679574	
24.48492	0.8678191	
24.50004	0.8645983	
24.59222	0.8671592	
