T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
19.99899	91.6727		0.3564547	
20.05298	91.67005		0.3479815	
20.10697	91.6686		0.3394649	
20.16096	91.66826		0.3309052	
20.21496	91.66885		0.3223034	
20.26895	91.67013		0.3136606	
20.32294	91.67179		0.3049784	
20.37693	91.67355		0.2962587	
20.43092	91.67511		0.2875046	
20.48491	91.67628		0.2787186	
20.53891	91.67699		0.269904	
20.5929	91.67728		0.2610643	
20.64689	91.67744		0.2522036	
20.70088	91.67811		0.2433262	
20.75487	91.68143		0.2344367	
20.80886	91.69308		0.2255402	
20.86285	91.71015		0.216642	
20.91685	91.73083		0.2077477	
20.97084	91.75465		0.198863	
21.02483	91.78053		0.1899934	
21.07882	91.80714		0.1811447	
21.13281	91.8333		0.172322	
21.1868	91.85831		0.1635297	
21.2408	91.88217		0.154772	
21.29479	91.90517		0.1460525	
21.34878	91.9274		0.1373741	
21.40277	91.94827		0.1287392	
21.45676	91.96745		0.1201497	
21.51075	91.98515		0.1116066	
21.56474	92.00208		0.1031107	
21.61873	92.01836		0.09466161	
21.67273	92.03339		0.08625834	
21.72672	92.04607		0.07790007	
21.78071	92.05534		0.06958439	
21.8347	92.0606		0.06130838	
21.88869	92.0619		0.05306792	
21.94268	92.05962		0.0448574	
21.99668	92.05425		0.03666916	
22.05067	92.04619		0.02849295	
22.10466	92.03588		0.02031504	
22.15865	92.02353		0.01211711	
22.21264	92.00995		0.00387463	
22.26663	91.9963		-0.004445441	
22.32063	91.98375		-0.01288785	
22.37462	91.97292		-0.02151095	
22.42861	91.96394		-0.0303908	
22.4826	91.95634		-0.03961847	
22.53659	91.94964		-0.04928963	
22.59058	91.94369		-0.05947614	
22.64457	91.93873		-0.06559666	
22.69856	91.93502		-0.07113505	
22.75256	91.93253		-0.07605619	
22.80655	91.93105		-0.08033277	
22.86054	91.93014		-0.08394533	
22.91453	91.92928		-0.08688211	
22.96852	91.92812		-0.08913813	
23.02251	91.9262		-0.09071504	
23.07651	91.9232		-0.09162147	
23.1305	91.91864		-0.09187344	
23.18449	91.9119		-0.09149449	
23.23848	91.90254		-0.09051491	
23.29247	91.8903		-0.08897095	
23.34646	91.87525		-0.08690404	
23.40045	91.85739		-0.08436032	
23.45444	91.83677		-0.08139062	
23.50844	91.81363		-0.07805059	
23.56243	91.78818		-0.07439909	
23.61642	91.76056		-0.0704959	
23.67041	91.73074		-0.06639947	
23.7244	91.699		-0.06216591	
23.77839	91.66582		-0.0578466	
23.83239	91.63194		-0.05348755	
23.88638	91.59872		-0.04912926	
23.94037	91.56763		-0.04480731	
23.99436	91.53977		-0.04055288	
24.04835	91.51588		-0.03639273	
24.10234	91.49643		-0.03234848	
24.15633	91.4821		-0.02843644	
24.21033	91.47379		-0.02466861	
24.26432	91.47215		-0.02105546	
24.31831	91.47733		-0.01760802	
24.3723	91.48886		-0.01433914	
24.42629	91.50568		-0.01126215	
24.48028	91.52647		-0.008389584	
24.53428	91.55003		-0.00573112	
24.58827	91.57535		-0.003292693	
24.64226	91.60182		-0.00107627	
24.69625	91.62918		0.000919635	
24.75024	91.65755		0.002698798	
24.80423	91.68662		0.004266255	
24.85822	91.71576		0.005628331	
24.91221	91.74413		0.006792529	
24.96621	91.77084		0.007766179	
25.0202	91.7949		0.008555067	
25.07419	91.81545		0.009162004	
25.12818	91.832		0.009585854	
25.18217	91.84476		0.009821515	
25.23616	91.85468		0.009861153	
25.29016	91.86287		0.009695267	
25.34415	91.87031		0.009314162	
25.39814	91.87751		0.008707788	
25.45213	91.88468		0.007865882	
25.50612	91.89227		0.006778901	
25.56011	91.90071		0.005439267	
25.61411	91.9103		0.003843531	
25.6681	91.92077		0.001994497	
25.72209	91.93082		-9.743318E-05	
25.77608	91.93869		-0.002413323	
25.83007	91.94286		-0.004926585	
25.88406	91.94217		-0.007603936	
25.93805	91.93652		-0.01040655	
25.99204	91.92665		-0.01329118	
26.04604	91.91389		-0.01621145	
26.10003	91.89981		-0.019119	
26.15402	91.88583		-0.02196473	
26.20801	91.87301		-0.02470064	
26.262	91.86183		-0.02728297	
26.31599	91.85221		-0.0296746	
26.36999	91.84395		-0.03184668	
26.42398	91.83661		-0.03377902	
26.47797	91.82928		-0.03545895	
26.53196	91.8209		-0.03687935	
26.58595	91.81075		-0.03803655	
26.63994	91.79865		-0.03892957	
26.69393	91.78526		-0.03955958	
26.74792	91.77125		-0.03992971	
26.80192	91.75713		-0.04004403	
26.85591	91.74279		-0.03990731	
26.9099	91.72763		-0.03952439	
26.96389	91.711		-0.03890006	
27.01788	91.6922		-0.03803892	
27.07187	91.67102		-0.03694677	
27.12587	91.64769		-0.03563213	
27.17986	91.62264		-0.03410723	
27.23385	91.59631		-0.03238832	
27.28784	91.56963		-0.0304952	
27.34183	91.54354		-0.02845021	
27.39582	91.51938		-0.02627793	
27.44981	91.49886		-0.02400548	
27.50381	91.48347		-0.02166259	
27.5578	91.47412		-0.01928121	
27.61179	91.47082		-0.01689342	
27.66578	91.47269		-0.01452938	
27.71977	91.47861		-0.01221507	
27.77376	91.48738		-0.009971207	
27.82775	91.49836		-0.007813266	
27.88175	91.51147		-0.00575278	
27.93574	91.52711		-0.003800107	
27.98973	91.54501		-0.001967019	
28.04372	91.56477		-0.0002677527	
28.09771	91.58604		0.001280824	
28.1517	91.60839		0.002659976	
28.20569	91.63178		0.003849493	
28.25969	91.65586		0.004828029	
28.31368	91.68015		0.005571938	
28.36767	91.70419		0.006054605	
28.42166	91.72734		0.00624635	
28.47565	91.74935		0.006115616	
28.52964	91.77033		0.005630563	
28.58364	91.79077		0.004760948	
28.63763	91.81077		0.003480775	
28.69162	91.83008		0.001770525	
28.74561	91.84819		-0.0003808627	
28.7996	91.86436		-0.002975092	
28.85359	91.87756		-0.006004111	
28.90759	91.88705		-0.009450173	
28.96158	91.89238		-0.01328586	
29.01557	91.8933		-0.0174752	
29.06956	91.88972		-0.02197405	
29.12355	91.88197		-0.0267323	
29.17754	91.87088		-0.03169547	
29.23153	91.85776		-0.03680679	
29.28552	91.84406		-0.04200844	
29.33952	91.83103		-0.04724206	
29.39351	91.81929		-0.05244943	
29.4475	91.8088		-0.05757342	
29.50149	91.7991		-0.06255923	
29.55548	91.79043		-0.0673558	
29.60947	91.78322		-0.07191534	
29.66347	91.77782		-0.07619528	
29.71746	91.7743		-0.08015649	
29.77145	91.77212		-0.08376256	
29.82544	91.77071		-0.08697883	
29.87943	91.76939		-0.08977177	
29.93342	91.76773		-0.09210917	
29.98741	91.76553		-0.09396114	
30.0414	91.7621		-0.09530284	
30.0954	91.75629		-0.09611298	
30.14939	91.74651		-0.09637881	
30.20338	91.73161		-0.09609309	
30.25737	91.71101		-0.09525817	
30.31136	91.68521		-0.09388442	
30.36535	91.6555		-0.09199067	
30.41935	91.6237		-0.08960358	
30.47334	91.59129		-0.08675695	
30.52733	91.55897		-0.08349083	
30.58132	91.52694		-0.07985099	
30.63531	91.49534		-0.07588893	
30.6893	91.46449		-0.07165834	
30.74329	91.43487		-0.06721556	
30.79729	91.4071		-0.06261438	
30.85128	91.38183		-0.05790617	
30.90527	91.35929		-0.05313608	
30.95926	91.33939		-0.04834419	
31.01325	91.3221		-0.04356336	
31.06724	91.30748		-0.03882017	
31.12123	91.29571		-0.03413514	
31.17523	91.28693		-0.02952319	
31.22922	91.28165		-0.02499433	
31.28321	91.2803		-0.02055466	
31.3372	91.28328		-0.01620736	
31.39119	91.2905		-0.01195401	
31.44518	91.30153		-0.007795075	
31.49917	91.31582		-0.003732951	
31.55317	91.33302		0.0002283856	
31.60716	91.35297		0.004080141	
31.66115	91.37586		0.00780933	
31.71514	91.40198		0.01139724	
31.76913	91.43121		0.01482006	
31.82312	91.46288		0.01805076	
31.87712	91.49577		0.0210607	
31.93111	91.52876		0.02382069	
31.9851	91.56096		0.02630184	
32.03909	91.59158		0.02847551	
32.09308	91.62002		0.03031078	
32.14707	91.6458		0.03177796	
32.20107	91.66852		0.03284696	
32.25505	91.68764		0.03348941	
32.30905	91.70271		0.03367861	
32.36304	91.71358		0.03338952	
32.41703	91.72065		0.03259947	
32.47102	91.7249		0.03128957	
32.52501	91.72755		0.02944574	
32.57901	91.72964		0.02706112	
32.633	91.73177		0.02413801	
32.68699	91.73408		0.02068565	
32.74098	91.73645		0.01672391	
32.79497	91.73841		0.01227806	
32.84896	91.73965		0.007383493	
32.90295	91.74032		0.002083352	
32.95694	91.74088		-0.003567353	
33.01094	91.74181		-0.009503892	
33.06493	91.74314		-0.01564914	
33.11892	91.74409		-0.0219189	
33.17291	91.74343		-0.02822188	
33.2269	91.73986		-0.03446383	
33.2809	91.73255		-0.04055069	
33.33488	91.72142		-0.04638932	
33.38888	91.70721		-0.05189175	
33.44287	91.69106		-0.05697597	
33.49686	91.67394		-0.06156847	
33.55085	91.65659		-0.06560424	
33.60484	91.63972		-0.06903028	
33.65883	91.62384		-0.07180486	
33.71283	91.6092		-0.07390172	
33.76682	91.59594		-0.07530997	
33.82081	91.58427		-0.07603458	
33.8748	91.57404		-0.07609385	
33.92879	91.56473		-0.07551889	
33.98278	91.55583		-0.07434817	
34.03677	91.54693		-0.07263028	
34.09077	91.53736		-0.07041682	
34.14476	91.5267		-0.06776531	
34.19875	91.5145		-0.06473173	
34.25274	91.50034		-0.06137153	
34.30673	91.48357		-0.05773462	
34.36072	91.46383		-0.05386591	
34.41471	91.44135		-0.04980396	
34.4687	91.41648		-0.0455848	
34.5227	91.38981		-0.04124083	
34.57669	91.36194		-0.03680339	
34.63068	91.33292		-0.03230232	
34.68467	91.30341		-0.02776343	
34.73866	91.27478		-0.02321181	
34.79266	91.2485		-0.01866975	
34.84665	91.22611		-0.01416005	
34.90064	91.2088		-0.009704489	
34.95463	91.19702		-0.005326221	
35.00862	91.19088		-0.001046822	
35.06261	91.1903		0.003112229	
35.1166	91.19547		0.007132623	
35.1706	91.20683		0.01099734	
35.22459	91.22469		0.01469192	
35.27858	91.24905		0.01820462	
35.33257	91.27888		0.02152457	
35.38656	91.31228		0.0246429	
35.44055	91.34745		0.02754876	
35.49454	91.38304		0.03023046	
35.54853	91.41805		0.03267277	
35.60253	91.45203		0.03485827	
35.65652	91.48473		0.03676597	
35.71051	91.51558		0.03837264	
35.7645	91.54445		0.0396523	
35.81849	91.5717		0.04057817	
35.87249	91.59785		0.04112284	
35.92648	91.62305		0.04126005	
35.98047	91.64678		0.04096601	
36.03446	91.66801		0.0402211	
36.08845	91.68569		0.03901096	
36.14244	91.69956		0.03732755	
36.19643	91.71024		0.03516959	
36.25042	91.71823		0.03254386	
36.30442	91.72348		0.02946433	
36.35841	91.72562		0.02595364	
36.4124	91.72416		0.02204118	
36.46639	91.71893		0.01776434	
36.52038	91.71026		0.01316726	
36.57438	91.69884		0.008298658	
36.62836	91.68559		0.003213463	
36.68236	91.67152		-0.002031826	
36.73635	91.65744		-0.007378032	
36.79034	91.64422		-0.01276804	
36.84433	91.63265		-0.01814564	
36.89832	91.62386		-0.02345993	
36.95231	91.61859		-0.02866326	
37.00631	91.61696		-0.03371331	
37.0603	91.61819		-0.03856893	
37.11429	91.6209		-0.0431928	
37.16828	91.62346		-0.0475482	
37.22227	91.62481		-0.05160132	
37.27626	91.62482		-0.05532262	
37.33025	91.62347		-0.05868449	
37.38425	91.62076		-0.06166292	
37.43824	91.61671		-0.06423542	
37.49223	91.61093		-0.06638294	
37.54622	91.60277		-0.06808985	
37.60021	91.59165		-0.06934652	
37.6542	91.57671		-0.07014957	
37.70819	91.55694		-0.070503	
37.76219	91.53196		-0.07041735	
37.81618	91.50212		-0.06990974	
37.87017	91.46856		-0.06900182	
37.92416	91.43314		-0.06771904	
37.97815	91.39751		-0.06608956	
38.03214	91.36263		-0.0641444	
38.08614	91.32918		-0.06191565	
38.14013	91.29741		-0.05943604	
38.19412	91.26784		-0.05673584	
38.24811	91.24097		-0.05384271	
38.3021	91.2178		-0.05077944	
38.35609	91.19952		-0.04756578	
38.41008	91.18703		-0.04421695	
38.46408	91.18073		-0.04074558	
38.51807	91.18033		-0.03716208	
38.57206	91.18499		-0.03347494	
38.62605	91.19388		-0.02969385	
38.68004	91.20614		-0.02582813	
38.73403	91.22122		-0.02188814	
38.78802	91.23857		-0.01788276	
38.84201	91.2575		-0.01382179	
38.89601	91.27744		-0.00971557	
38.95	91.29775		-0.00557935	
39.00399	91.31798		-0.001432006	
39.05798	91.33833		0.002700827	
39.11197	91.35933		0.006788485	
39.16597	91.38169		0.01079298	
39.21996	91.40597		0.01466964	
39.27395	91.43197		0.01836862	
39.32794	91.45868		0.02183395	
39.38193	91.48454		0.02500624	
39.43592	91.50753		0.0278226	
39.48991	91.52579		0.03021973	
39.5439	91.53828		0.03213548	
39.5979	91.54531		0.03351362	
39.65189	91.54804		0.03430474	
39.70588	91.54819		0.03446828	
39.75987	91.54715		0.03397226	
39.81386	91.54588		0.03279378	
39.86786	91.54447		0.03091938	
39.92184	91.54265		0.02834605	
39.97584	91.54005		0.02508046	
40.02983	91.53654		0.02114109	
40.08382	91.53215		0.01655645	
40.13781	91.5271		0.01136737	
40.1918	91.52171		0.005623338	
40.24579	91.5165		-0.000615916	
40.29979	91.51189		-0.007285672	
40.35378	91.50815		-0.01431388	
40.40777	91.50554		-0.0216245	
40.46176	91.50468		-0.02913337	
40.51575	91.50668		-0.03674959	
40.56974	91.51229		-0.04437805	
40.62373	91.52149		-0.05191819	
40.67773	91.53335		-0.05927107	
40.73172	91.54617		-0.06633856	
40.78571	91.55799		-0.07303086	
40.8397	91.56717		-0.07926543	
40.89369	91.57253		-0.08497241	
40.94768	91.57356		-0.09009171	
41.00167	91.57047		-0.0945766	
41.05567	91.56388		-0.09839197	
41.10966	91.5547		-0.1015159	
41.16365	91.54375		-0.1039411	
41.21764	91.53172		-0.1056732	
41.27163	91.51934		-0.1067311	
41.32562	91.50713		-0.1071449	
41.37962	91.49533		-0.1069554	
41.43361	91.48341		-0.1062124	
41.4876	91.47004		-0.1049738	
41.54159	91.4538		-0.1033035	
41.59558	91.43356		-0.1012694	
41.64957	91.40894		-0.09894047	
41.70356	91.38028		-0.09638204	
41.75756	91.34836		-0.09365349	
41.81155	91.31445		-0.09080502	
41.86554	91.28026		-0.08787653	
41.91953	91.24727		-0.08490004	
41.97352	91.2163		-0.08189962	
42.02751	91.18737		-0.07889483	
42.0815	91.1597		-0.07589913	
42.13549	91.13302		-0.07292169	
42.18949	91.10786		-0.06996579	
42.24348	91.08518		-0.06703046	
42.29747	91.06582		-0.06411041	
42.35146	91.05032		-0.0611988	
42.40545	91.03885		-0.05828727	
42.45945	91.03143		-0.05536911	
42.51344	91.02807		-0.05243979	
42.56743	91.02921		-0.04949706	
42.62142	91.03549		-0.04654243	
42.67541	91.04729		-0.04357929	
42.7294	91.06461		-0.0406147	
42.78339	91.0865		-0.03765729	
42.83738	91.11115		-0.03471883	
42.89138	91.1364		-0.0318127	
42.94537	91.16035		-0.02895642	
42.99936	91.18217		-0.02617181	
43.05335	91.20199		-0.02348728	
43.10734	91.22014		-0.02093748	
43.16133	91.23724		-0.01856235	
43.21532	91.25381		-0.01640733	
43.26932	91.2701		-0.0145208	
43.32331	91.28613		-0.01295309	
43.3773	91.30132		-0.01175327	
43.43129	91.315		-0.01096819	
43.48528	91.32698		-0.01064026	
43.53927	91.3375		-0.01080722	
43.59327	91.34708		-0.01150118	
43.64725	91.35631		-0.01274736	
43.70125	91.36532		-0.01456298	
43.75524	91.37354		-0.01695493	
43.80923	91.38025		-0.01991877	
43.86322	91.38494		-0.02343895	
43.91721	91.38737		-0.02748699	
43.97121	91.38772		-0.03202355	
44.0252	91.3864		-0.0369966	
44.07919	91.38373		-0.04234514	
44.13318	91.37956		-0.047998	
44.18717	91.37344		-0.05387859	
44.24116	91.36523		-0.05990411	
44.29515	91.35525		-0.06599132	
44.34915	91.34458		-0.07205684	
44.40314	91.33495		-0.07802149	
44.45713	91.32788		-0.08381311	
44.51112	91.32402		-0.08936432	
44.56511	91.32285		-0.09461609	
44.6191	91.32317		-0.09951469	
44.6731	91.32403		-0.1040163	
44.72709	91.32457		-0.1080845	
44.78108	91.32432		-0.1116929	
44.83507	91.32291		-0.1148211	
44.88906	91.31983		-0.1174561	
44.94305	91.31497		-0.1195892	
44.99704	91.30833		-0.121217	
45.05104	91.29969		-0.1223409	
45.10503	91.28869		-0.1229679	
45.15902	91.27445		-0.1231116	
45.21301	91.25591		-0.1227922	
45.267	91.23197		-0.1220353	
45.32099	91.20216		-0.1208724	
45.37498	91.16684		-0.1193381	
45.42897	91.12729		-0.1174706	
45.48297	91.08549		-0.1153108	
45.53696	91.04339		-0.1129029	
45.59095	91.00253		-0.1102916	
45.64494	90.96405		-0.1075211	
45.69893	90.92841		-0.1046318	
45.75293	90.896		-0.1016594	
