T[°C]	Scattering [mAU]	S.D.
19.99899	91.99008	
19.99925	91.82845	
19.99961	91.82716	
20.00878	92.13677	
20.01102	91.88276	
20.03153	92.1649	
20.03522	91.86187	
20.06198	92.20561	
20.06689	91.89488	
20.10082	92.01498	
20.1067	91.88922	
20.14884	91.71548	
20.15585	91.90656	
20.20217	91.7067	
20.2104	91.81553	
20.26554	91.48476	
20.27474	91.25375	
20.33619	91.40035	
20.34611	91.10169	
20.41344	91.14043	
20.42466	91.05105	
20.49792	91.39231	
20.50898	91.69239	
20.58289	91.83862	
20.59572	91.92366	
20.67973	91.6715	
20.69269	91.06021	
20.77784	91.87283	
20.79135	91.64493	
20.87719	92.15117	
20.89145	92.23734	
20.98483	91.95454	
20.99936	91.89484	
21.09115	91.85417	
21.10575	91.56165	
21.19955	91.84029	
21.21515	91.34657	
21.30807	91.99088	
21.32279	91.61718	
21.41912	91.67062	
21.43493	91.87724	
21.53062	91.93916	
21.5456	91.99091	
21.63811	92.31727	
21.65263	92.36742	
21.74838	92.29014	
21.76281	92.35188	
21.8568	91.89442	
21.87237	92.23006	
21.96616	92.13919	
21.98104	92.14568	
22.07754	92.41621	
22.09288	92.02633	
22.18467	92.29427	
22.19887	91.96467	
22.29486	91.604	
22.31011	91.8688	
22.40435	91.42094	
22.41917	91.75457	
22.51488	91.80787	
22.53029	91.87168	
22.62237	92.19449	
22.63676	92.05554	
22.73151	91.96514	
22.74666	91.95632	
22.84277	91.99721	
22.85718	91.84779	
22.95095	92.16311	
22.96602	92.13302	
23.0612	92.39048	
23.076	91.87244	
23.17034	92.08528	
23.1848	91.68909	
23.27856	91.94486	
23.29485	91.80592	
23.3891	91.88953	
23.40413	91.62399	
23.49989	91.85889	
23.51486	91.77254	
23.60846	91.8886	
23.62282	92.02949	
23.71756	91.93736	
23.73281	92.00168	
23.82711	91.79852	
23.84137	91.47214	
23.93507	91.62959	
23.94951	91.24112	
24.04672	91.64817	
24.06214	91.33707	
24.1561	91.47431	
24.17083	91.57907	
24.26492	91.12471	
24.27986	91.26074	
24.37442	90.78911	
24.38934	90.86067	
24.48492	91.35892	
24.50004	91.06658	
24.59222	92.11887	
24.60723	91.58635	
24.70343	91.84483	
24.71781	91.44466	
24.81377	91.83795	
24.82874	91.95471	
24.92179	92.24865	
24.93634	91.95238	
25.03099	91.98363	
25.04561	91.93078	
25.14207	91.60271	
25.15731	91.67689	
25.25137	91.65733	
25.26571	91.69613	
25.36015	91.74011	
25.37496	91.59589	
25.47034	92.14998	
25.48557	91.70303	
25.58032	91.8056	
25.59478	92.10965	
25.68724	91.99828	
25.70223	92.24074	
25.79776	92.04732	
25.81344	91.81154	
25.90934	92.10662	
25.92387	91.82139	
26.01703	92.1996	
26.03187	92.12717	
26.12702	91.87585	
26.14177	92.19097	
26.23679	91.75773	
26.25183	91.97552	
26.34824	91.56773	
26.36319	91.88556	
26.45438	91.4058	
26.47227	91.51586	
26.56561	91.65076	
