T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
19.99899	0.867806		0.0002955784	
20.05298	0.8678028		0.0002857502	
20.10697	0.8677999		0.0002759066	
20.16096	0.8677974		0.0002660477	
20.21496	0.8677952		0.0002561739	
20.26895	0.8677933		0.0002462854	
20.32294	0.8677916		0.0002363827	
20.37693	0.8677902		0.0002264661	
20.43092	0.8677891		0.000216537	
20.48491	0.8677881		0.0002065955	
20.53891	0.8677874		0.0001966427	
20.5929	0.8677869		0.0001866793	
20.64689	0.8677865		0.0001767063	
20.70088	0.8677862		0.0001667248	
20.75487	0.8677862		0.0001567358	
20.80886	0.8677861		0.0001467405	
20.86285	0.8677862		0.0001367401	
20.91685	0.8677862		0.0001267358	
20.97084	0.8677863		0.000116729	
21.02483	0.8677864		0.0001067206	
21.07882	0.8677865		9.671265E-05	
21.13281	0.8677867		8.670634E-05	
21.1868	0.8677869		7.670304E-05	
21.2408	0.8677871		6.670423E-05	
21.29479	0.8677874		5.671141E-05	
21.34878	0.8677881		4.672608E-05	
21.40277	0.8677893		3.674975E-05	
21.45676	0.8677917		2.678395E-05	
21.51075	0.8677959		1.683019E-05	
21.56474	0.8678056		6.889999E-06	
21.61873	0.8678164		-3.035124E-06	
21.67273	0.8678282		-1.294404E-05	
21.72672	0.8678406		-2.283458E-05	
21.78071	0.8678535		-3.270567E-05	
21.8347	0.8678671		-4.255596E-05	
21.88869	0.8678813		-5.238418E-05	
21.94268	0.8678961		-6.218921E-05	
21.99668	0.867911		-7.197004E-05	
22.05067	0.8679258		-8.172578E-05	
22.10466	0.8679403		-9.14557E-05	
22.15865	0.8679543		-0.0001011592	
22.21264	0.8679676		-0.000110836	
22.26663	0.8679794		-0.0001204858	
22.32063	0.8679893		-0.000130109	
22.37462	0.8679968		-0.0001397053	
22.42861	0.8680016		-0.0001492754	
22.4826	0.8680038		-0.00015882	
22.53659	0.8680032		-0.0001683402	
22.59058	0.8679999		-0.0001778374	
22.64457	0.8679934		-0.0001873131	
22.69856	0.867984		-0.0001967693	
22.75256	0.867972		-0.0002062083	
22.80655	0.8679579		-0.0002156332	
22.86054	0.8679414		-0.0002250471	
22.91453	0.8679227		-0.0002344542	
22.96852	0.8679021		-0.0002438595	
23.02251	0.8678799		-0.000253268	
23.07651	0.8678563		-0.0002626865	
23.1305	0.8678312		-0.0002721232	
23.18449	0.8678048		-0.0002815876	
23.23848	0.8677771		-0.0002910909	
23.29247	0.8677482		-0.0003006468	
23.34646	0.8677183		-0.0003102717	
23.40045	0.8676874		-0.0003199848	
23.45444	0.8676555		-0.0003298088	
23.50844	0.8676227		-0.0003397692	
23.56243	0.8675889		-0.0003498942	
23.61642	0.8675546		-0.0003602122	
23.67041	0.8675199		-0.0003707484	
23.7244	0.8674847		-0.0003815174	
23.77839	0.8674492		-0.0003913344	
23.83239	0.8674138		-0.0004011478	
23.88638	0.8673785		-0.0004109454	
23.94037	0.8673432		-0.0004207144	
23.99436	0.8673081		-0.000430442	
24.04835	0.8672733		-0.0004401153	
24.10234	0.8672388		-0.0004497212	
24.15633	0.8672048		-0.000459247	
24.21033	0.8671713		-0.00046868	
24.26432	0.8671383		-0.000478008	
24.31831	0.8671061		-0.0004872198	
24.3723	0.8670745		-0.0004963039	
24.42629	0.8670436		-0.0005052499	
24.48028	0.8670133		-0.0005140472	
24.53428	0.8669834		-0.0005226849	
24.58827	0.8669537		-0.0005311525	
24.64226	0.8669242		-0.0005394396	
24.69625	0.8668948		-0.0005475361	
24.75024	0.8668658		-0.0005554325	
24.80423	0.8668367		-0.0005631202	
24.85822	0.8668072		-0.0005705919	
24.91221	0.8667775		-0.0005778411	
24.96621	0.8667479		-0.0005848624	
25.0202	0.8667186		-0.0005916511	
25.07419	0.8666899		-0.0005982044	
25.12818	0.8666615		-0.0006045215	
25.18217	0.8666333		-0.0006106031	
25.23616	0.8666048		-0.0006164514	
25.29016	0.866576		-0.0006220703	
25.34415	0.8665468		-0.0006274658	
25.39814	0.8665175		-0.0006326456	
25.45213	0.8664882		-0.0006376202	
25.50612	0.8664592		-0.0006424016	
25.56011	0.8664303		-0.0006470034	
25.61411	0.8664011		-0.0006514396	
25.6681	0.8663712		-0.0006557244	
25.72209	0.8663402		-0.0006598728	
25.77608	0.8663077		-0.0006639002	
25.83007	0.8662736		-0.000667822	
25.88406	0.8662379		-0.0006716532	
25.93805	0.8662006		-0.0006754086	
25.99204	0.8661612		-0.0006791026	
26.04604	0.8661198		-0.000682749	
26.10003	0.8660764		-0.0006863608	
26.15402	0.8660314		-0.0006899507	
26.20801	0.8659853		-0.0006935302	
26.262	0.8659384		-0.0006971103	
26.31599	0.8658912		-0.0007007007	
26.36999	0.865844		-0.0007043111	
26.42398	0.865797		-0.0007079504	
26.47797	0.8657504		-0.0007116268	
26.53196	0.8657044		-0.0007153467	
26.58595	0.8656589		-0.000719115	
