T[°C]	Ratio 350nm / 330nm	S.D.
19.99939	0.8691679	
19.99956	0.8678352	
20.00128	0.8702181	
20.00722	0.8698512	
20.01459	0.8695751	
20.02782	0.8701512	
20.03992	0.8681426	
20.05716	0.8687144	
20.07301	0.867042	
20.09492	0.8688676	
20.11414	0.8697213	
20.1413	0.8686147	
20.16373	0.8688328	
20.19359	0.8696629	
20.2202	0.8680245	
20.25579	0.8674766	
20.28487	0.8693712	
20.32509	0.8679388	
20.35762	0.8694293	
20.40102	0.8709406	
20.43691	0.8700584	
20.48421	0.8696836	
20.52112	0.8693168	
20.56869	0.8705015	
20.61033	0.8673807	
20.66447	0.8688819	
20.70702	0.8687563	
20.76209	0.8703406	
20.80596	0.8700796	
20.86129	0.8676456	
20.90755	0.8697487	
20.96773	0.8682551	
21.015	0.868746	
21.07416	0.8695403	
21.12218	0.8688515	
21.18293	0.8707498	
21.23156	0.8698463	
21.29146	0.8687812	
21.33982	0.8673579	
21.402	0.8691943	
21.45199	0.8694743	
21.51366	0.86811	
21.56227	0.8691495	
21.62189	0.8700382	
21.66951	0.8689067	
21.73132	0.8671371	
21.77933	0.8698366	
21.8399	0.8677106	
21.88915	0.8693236	
21.94952	0.8693302	
21.99835	0.8700948	
22.06045	0.869437	
22.10842	0.8692116	
22.16875	0.8695608	
22.21592	0.8702015	
22.27787	0.8700534	
22.32607	0.8696386	
22.38703	0.8686352	
22.4363	0.8680427	
22.49788	0.8706382	
22.54663	0.8674322	
22.60619	0.8673022	
22.654	0.8685719	
22.71515	0.8682435	
22.76423	0.8675304	
22.82617	0.8666814	
22.87355	0.8683829	
22.93408	0.8682207	
22.98354	0.868267	
23.04536	0.8660958	
23.09321	0.8670678	
23.154	0.868006	
23.2015	0.8669727	
23.26192	0.8680602	
23.31158	0.8689733	
23.37233	0.8708053	
23.4211	0.8681819	
23.48282	0.8669045	
23.532	0.8690617	
23.59241	0.8681619	
23.63952	0.8679722	
23.70058	0.8696198	
23.75009	0.8681554	
23.81076	0.8693585	
23.85817	0.8676029	
23.91856	0.8681826	
23.9666	0.8668699	
24.02925	0.8690236	
24.0787	0.8652244	
24.13926	0.8678111	
24.18709	0.8685727	
24.24772	0.8686657	
24.29683	0.8686211	
24.35768	0.8692431	
24.40667	0.8682461	
24.46817	0.86785	
24.51665	0.8689117	
24.57615	0.8679789	
24.62472	0.868306	
24.68682	0.8647186	
24.73468	0.8683793	
24.79682	0.8665867	
24.84535	0.8667811	
24.90531	0.8663024	
24.9537	0.8673468	
25.01477	0.8676075	
25.06277	0.8691336	
25.12494	0.8681096	
25.17438	0.8682444	
25.2349	0.8690169	
25.28201	0.8661572	
25.34343	0.8660275	
25.392	0.8653525	
25.45367	0.8671049	
25.50297	0.8664908	
25.56413	0.8645002	
25.61159	0.8664092	
25.67126	0.8670198	
25.71978	0.8672366	
25.78134	0.8678681	
25.83036	0.8652509	
25.89237	0.8670426	
25.9401	0.8665606	
26.00023	0.8669366	
26.04896	0.8662446	
26.11037	0.8673478	
26.15825	0.8664703	
26.21949	0.8685497	
26.26829	0.8663826	
26.33055	0.868025	
26.37906	0.8663567	
26.43785	0.8670898	
26.48833	0.868696	
26.5486	0.8657598	
26.59757	0.8672237	
26.65833	0.8666005	
26.70598	0.8648456	
26.76568	0.8668246	
26.8135	0.8682409	
26.87605	0.8641099	
26.92608	0.8663009	
26.98636	0.8664585	
27.03359	0.8664648	
27.09545	0.8662649	
27.14334	0.8648302	
27.20425	0.8695528	
27.25421	0.8663307	
27.3156	0.8670043	
27.3623	0.8671862	
27.42409	0.8668037	
