T[°C]	Scattering [mAU]	S.D.
19.99939	94.77072	
19.99956	94.17245	
20.00128	95.08562	
20.00722	94.62892	
20.01459	95.1257	
20.02782	94.74343	
20.03992	95.16553	
20.05716	95.00159	
20.07301	95.52504	
20.09492	95.58694	
20.11414	95.62349	
20.1413	95.58673	
20.16373	95.83074	
20.19359	95.24284	
20.2202	95.33675	
20.25579	95.17995	
20.28487	95.36545	
20.32509	95.6491	
20.35762	95.48766	
20.40102	95.48605	
20.43691	95.02901	
20.48421	95.01804	
20.52112	95.55011	
20.56869	94.53024	
20.61033	95.39985	
20.66447	95.17095	
20.70702	95.22003	
20.76209	95.50138	
20.80596	95.46005	
20.86129	95.17206	
20.90755	95.92322	
20.96773	95.55704	
21.015	95.63291	
21.07416	95.49789	
21.12218	95.63293	
21.18293	95.40064	
21.23156	95.59371	
21.29146	95.26259	
21.33982	95.35573	
21.402	94.8616	
21.45199	95.07578	
21.51366	94.67192	
21.56227	94.90615	
21.62189	94.88217	
21.66951	95.12689	
21.73132	95.1347	
21.77933	95.45601	
21.8399	95.34929	
21.88915	95.43768	
21.94952	95.28024	
21.99835	95.0794	
22.06045	94.98	
22.10842	94.99651	
22.16875	95.31596	
22.21592	95.32504	
22.27787	95.051	
22.32607	94.97445	
22.38703	94.90408	
22.4363	94.82819	
22.49788	94.64835	
22.54663	94.57116	
22.60619	94.49999	
22.654	94.41992	
22.71515	94.6387	
22.76423	94.09865	
22.82617	94.51848	
22.87355	94.47277	
22.93408	94.61747	
22.98354	94.30125	
23.04536	94.64153	
23.09321	94.83906	
23.154	94.95407	
23.2015	95.17641	
23.26192	94.77162	
23.31158	94.51023	
23.37233	94.87158	
23.4211	94.76411	
23.48282	94.82064	
23.532	94.28709	
23.59241	95.14974	
23.63952	94.64597	
23.70058	95.15803	
23.75009	94.91067	
23.81076	95.0508	
23.85817	94.72751	
23.91856	95.21754	
23.9666	94.74593	
24.02925	95.28783	
24.0787	95.3967	
24.13926	95.16201	
24.18709	95.66682	
24.24772	94.91469	
24.29683	95.04282	
24.35768	94.95844	
24.40667	94.9482	
24.46817	94.67844	
24.51665	95.13482	
24.57615	94.23702	
24.62472	95.07737	
24.68682	94.70016	
24.73468	94.75552	
24.79682	95.22775	
24.84535	95.09983	
24.90531	95.17168	
24.9537	95.58311	
25.01477	95.12941	
25.06277	95.71358	
25.12494	94.94203	
25.17438	95.3386	
25.2349	94.91776	
25.28201	94.81211	
25.34343	94.82586	
25.392	94.54713	
25.45367	95.07162	
25.50297	94.86328	
25.56413	94.87267	
25.61159	95.11233	
25.67126	94.61437	
25.71978	94.6082	
25.78134	94.78155	
25.83036	94.68226	
25.89237	95.14751	
25.9401	94.9548	
26.00023	95.17429	
26.04896	95.09611	
26.11037	94.79149	
26.15825	95.15137	
26.21949	94.57021	
26.26829	95.14838	
26.33055	94.81252	
26.37906	94.44413	
26.43785	94.30858	
26.48833	93.75391	
26.5486	93.9612	
26.59757	94.48454	
26.65833	94.06351	
26.70598	94.70613	
26.76568	94.5516	
26.8135	94.58393	
26.87605	94.64421	
26.92608	94.69405	
26.98636	94.56066	
27.03359	94.57511	
27.09545	94.70071	
27.14334	95.4035	
27.20425	94.8832	
27.25421	94.62144	
27.3156	94.51115	
27.3623	94.63271	
27.42409	94.92042	
27.47172	94.47327	
