T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
19.99939	95.23619		-0.2571103	
20.05338	95.24572		-0.2561435	
20.10736	95.25537		-0.2550832	
20.16135	95.26532		-0.2539265	
20.21534	95.27567		-0.2526704	
20.26933	95.28643		-0.2513126	
20.32332	95.29759		-0.2498505	
20.37731	95.30907		-0.2482821	
20.4313	95.32072		-0.2466054	
20.48529	95.3323		-0.2448188	
20.53928	95.34344		-0.2429209	
20.59327	95.35375		-0.2409105	
20.64726	95.36268		-0.2387868	
20.70125	95.36947		-0.2365493	
20.75524	95.37309		-0.2341977	
20.80923	95.37344		-0.231732	
20.86322	95.36757		-0.2291529	
20.91721	95.35944		-0.2264609	
20.9712	95.34952		-0.2236572	
21.02518	95.3382		-0.2207429	
21.07917	95.32651		-0.2177196	
21.13316	95.31513		-0.2145891	
21.18715	95.30394		-0.2113538	
21.24114	95.29247		-0.2080166	
21.29513	95.28024		-0.204581	
21.34912	95.26659		-0.2010511	
21.40311	95.25099		-0.1974318	
21.4571	95.23372		-0.1937284	
21.51109	95.21558		-0.1899472	
21.56508	95.19739		-0.1860951	
21.61907	95.17986		-0.1821799	
21.67306	95.16373		-0.1782102	
21.72705	95.1496		-0.1741953	
21.78104	95.13713		-0.1701456	
21.83503	95.1258		-0.1660724	
21.88902	95.11475		-0.1619879	
21.943	95.10287		-0.1579051	
21.99699	95.08882		-0.1538381	
22.05098	95.07098		-0.1498016	
22.10497	95.04789		-0.1458102	
22.15896	95.01897		-0.1418781	
22.21295	94.98447		-0.1380165	
22.26694	94.94523		-0.1342317	
22.32093	94.9026		-0.1305191	
22.37492	94.8588		-0.1268566	
22.42891	94.8164		-0.1231935	
22.4829	94.77787		-0.1194397	
22.53689	94.74472		-0.1154618	
22.59088	94.71716		-0.1111061	
22.64487	94.69454		-0.1049386	
22.69886	94.67616		-0.09885756	
22.75285	94.66137		-0.09285875	
22.80684	94.64966		-0.0869341	
22.86082	94.64133		-0.08107285	
22.91481	94.63727		-0.07526322	
22.9688	94.63824		-0.06949397	
23.02279	94.64449		-0.0637554	
23.07678	94.65588		-0.0580412	
23.13077	94.67198		-0.05235013	
23.18476	94.69213		-0.04668851	
23.23875	94.71532		-0.04106986	
23.29274	94.74035		-0.03551509	
23.34673	94.76646		-0.03005121	
23.40072	94.79317		-0.02470982	
23.45471	94.82021		-0.01952525	
23.5087	94.84714		-0.01453395	
23.56269	94.87313		-0.009774941	
23.61668	94.89766		-0.005290667	
23.67067	94.92027		-0.001126297	
23.72466	94.94051		0.002671881	
23.77865	94.95819		0.006057869	
23.83264	94.97349		0.008988547	
23.88663	94.9862		0.0114261	
23.94061	94.99612		0.01333906	
23.9946	95.00287		0.01470242	
24.04859	95.00627		0.01549713	
24.10258	95.00709		0.01571012	
24.15657	95.00655		0.01533395	
24.21056	95.00571		0.01436693	
24.26455	95.00552		0.01281377	
24.31854	95.00657		0.01068616	
24.37253	95.00954		0.00800298	
24.42652	95.01414		0.004789595	
24.48051	95.01955		0.001078014	
24.5345	95.02458		-0.003092991	
24.58849	95.02795		-0.007678091	
24.64248	95.02885		-0.0126253	
24.69647	95.02733		-0.01787585	
24.75046	95.02432		-0.0233648	
24.80445	95.02118		-0.02902181	
24.85843	95.01916		-0.03477357	
24.91242	95.01888		-0.04054628	
24.96641	95.01992		-0.04626683	
25.0204	95.0211		-0.05186398	
25.07439	95.02106		-0.05726903	
25.12838	95.01885		-0.0624169	
25.18237	95.01389		-0.06724778	
25.23636	95.00592		-0.07170845	
25.29035	94.99511		-0.07575388	
25.34434	94.98189		-0.07934802	
25.39833	94.96687		-0.08246455	
25.45232	94.9512		-0.08508703	
25.50631	94.93576		-0.08720762	
25.5603	94.92179		-0.08882631	
25.61429	94.91016		-0.0899512	
25.66828	94.90066		-0.09059915	
25.72227	94.89218		-0.0907959	
25.77625	94.88267		-0.09057371	
25.83024	94.87		-0.08997089	
25.88423	94.85315		-0.08902908	
25.93822	94.83169		-0.08779086	
25.99221	94.80646		-0.0862979	
26.0462	94.77869		-0.08458932	
26.10019	94.74997		-0.08270017	
26.15418	94.72185		-0.08066029	
26.20817	94.69557		-0.07849409	
26.26216	94.67175		-0.07622028	
26.31615	94.64997		-0.07385273	
26.37014	94.62974		-0.07140183	
26.42413	94.611		-0.06887592	
26.47812	94.59397		-0.0662824	
26.53211	94.57911		-0.06362903	
26.5861	94.56693		-0.06092605	
26.64009	94.55803		-0.05818693	
26.69407	94.55327		-0.05542817	
26.74806	94.55323		-0.05266802	
26.80205	94.55859		-0.04992541	
26.85604	94.56961		-0.04721928	
26.91003	94.58611		-0.04456841	
26.96402	94.60734		-0.04199081	
27.01801	94.63161		-0.03950281	
27.072	94.65697		-0.03711824	
27.12599	94.6809		-0.03484877	
27.17998	94.70127		-0.03270444	
27.23397	94.71706		-0.03069509	
27.28796	94.72843		-0.02883192	
27.34195	94.73676		-0.02712894	
27.39594	94.74367		-0.02560431	
27.44993	94.75034		-0.02428084	
27.50392	94.75741		-0.02318538	
27.55791	94.76511		-0.02234792	
27.61189	94.77316		-0.02180013	
27.66588	94.78127		-0.02157503	
27.71987	94.78918		-0.02170611	
27.77386	94.79694		-0.02222515	
27.82785	94.80494		-0.02315981	
27.88184	94.81303		-0.02453062	
27.93583	94.82072		-0.02634804	
27.98982	94.82721		-0.02861079	
28.04381	94.83195		-0.03130521	
28.0978	94.83514		-0.03440558	
28.15179	94.83734		-0.03787445	
28.20578	94.83898		-0.0416632	
28.25977	94.83979		-0.04571413	
28.31376	94.83917		-0.04996321	
28.36775	94.83649		-0.05434331	
28.42174	94.83134		-0.05878714	
28.47573	94.82387		-0.06322963	
28.52971	94.81483		-0.06760953	
28.5837	94.80489		-0.07187057	
28.63769	94.79461		-0.07596125	
28.69168	94.78497		-0.07983416	
28.74567	94.77708		-0.08344562	
28.79966	94.77148		-0.08675537	
28.85365	94.76813		-0.08972704	
28.90764	94.76616		-0.09232911	
28.96163	94.76401		-0.09453604	
29.01562	94.7601		-0.09632794	
29.06961	94.75387		-0.09769006	
29.1236	94.74503		-0.09861304	
29.17759	94.73357		-0.09909259	
29.23158	94.71962		-0.09912898	
29.28557	94.70347		-0.09872722	
29.33956	94.68555		-0.09789834	
29.39355	94.6664		-0.09666092	
29.44754	94.64664		-0.09504192	
29.50153	94.62616		-0.09307649	
29.55552	94.60452		-0.09080659	
29.6095	94.58196		-0.08827887	
29.66349	94.55891		-0.08554252	
29.71748	94.5358		-0.08264739	
29.77147	94.51308		-0.07964244	
29.82546	94.49131		-0.07657377	
29.87945	94.47075		-0.07348306	
29.93344	94.45107		-0.0704061	
29.98743	94.4321		-0.0673718	
30.04142	94.41352		-0.06440223	
30.09541	94.39543		-0.06151372	
30.1494	94.37906		-0.05871774	
30.20339	94.36549		-0.0560219	
30.25738	94.35482		-0.05343013	
30.31137	94.34645		-0.05094256	
30.36536	94.33977		-0.04855579	
30.41935	94.33446		-0.04626387	
30.47334	94.33102		-0.04406029	
30.52732	94.33062		-0.04193995	
30.58131	94.3344		-0.03990146	
30.6353	94.34271		-0.03794836	
30.68929	94.35581		-0.03608899	
30.74328	94.37369		-0.0343353	
30.79727	94.39568		-0.03270232	
30.85126	94.42079		-0.03120791	
30.90525	94.4476		-0.02987258	
30.95924	94.47506		-0.0287196	
31.01323	94.50258		-0.02777473	
31.06722	94.52991		-0.02706534	
31.12121	94.55699		-0.02661914	
31.1752	94.58324		-0.02646354	
31.22919	94.60805		-0.02662452	
31.28318	94.63074		-0.02712516	
31.33717	94.65031		-0.02798375	
31.39116	94.66593		-0.02921342	
31.44514	94.67712		-0.03082243	
31.49913	94.68378		-0.03281512	
31.55312	94.68605		-0.03519287	
31.60711	94.68433		-0.03795388	
31.6611	94.67877		-0.04109184	
31.71509	94.66944		-0.04459487	
31.76908	94.657		-0.04844598	
31.82307	94.6433		-0.05262359	
31.87706	94.63045		-0.05710258	
31.93105	94.62018		-0.06185403	
31.98504	94.61315		-0.06684434	
32.03903	94.6089		-0.0720348	
32.09302	94.6061		-0.07738054	
32.14701	94.60346		-0.08283167	
32.201	94.60018		-0.08833341	
32.25499	94.59586		-0.09382671	
32.30898	94.5903		-0.09924905	
32.36296	94.58356		-0.1045354	
32.41695	94.5757		-0.1096187	
32.47094	94.56647		-0.1144311	
32.52493	94.55567		-0.1189062	
32.57892	94.54337		-0.122981	
32.63291	94.52975		-0.1265995	
32.6869	94.51471		-0.1297147	
32.74089	94.49799		-0.1322884	
32.79488	94.47946		-0.1342912	
32.84887	94.45937		-0.1357037	
32.90286	94.43877		-0.1365175	
32.95685	94.41859		-0.1367351	
33.01084	94.39956		-0.1363698	
33.06483	94.38205		-0.1354435	
33.11882	94.366		-0.1339864	
33.17281	94.35073		-0.1320347	
33.2268	94.33547		-0.1296296	
33.28078	94.31932		-0.1268145	
33.33477	94.30179		-0.1236323	
33.38876	94.28204		-0.1201238	
33.44275	94.2598		-0.1163263	
33.49674	94.23518		-0.1122744	
33.55073	94.20853		-0.1080014	
33.60472	94.18073		-0.1035397	
33.65871	94.1532		-0.09892172	
33.7127	94.12691		-0.09417947	
33.76669	94.10249		-0.08934512	
33.82068	94.08038		-0.08445166	
33.87467	94.06118		-0.07953238	
33.92866	94.04539		-0.07462027	
33.98265	94.03331		-0.0697475	
34.03664	94.02499		-0.06494457	
34.09063	94.01999		-0.06023981	
34.14462	94.01824		-0.05565888	
34.1986	94.02027		-0.05122468	
34.25259	94.027		-0.0469574	
34.30658	94.03915		-0.04287503	
34.36057	94.05669		-0.03899327	
34.41456	94.07885		-0.03532434	
34.46855	94.10388		-0.03187602	
34.52254	94.13003		-0.02865219	
34.57653	94.15572		-0.02565507	
34.63052	94.17999		-0.02288695	
34.68451	94.20247		-0.02035165	
34.7385	94.22341		-0.01805582	
34.79249	94.24294		-0.01600924	
34.84648	94.26115		-0.01422408	
34.90047	94.27773		-0.0127146	
34.95446	94.29266		-0.0114957	
35.00845	94.30584		-0.01058152	
35.06244	94.31737		-0.009984101	
35.11642	94.32777		-0.009712487	
35.17041	94.3373		-0.009772539	
35.2244	94.34594		-0.01016663	
35.27839	94.35384		-0.01089378	
35.33238	94.36112		-0.01195009	
35.38637	94.36741		-0.01332855	
35.44036	94.37201		-0.01501905	
35.49435	94.37425		-0.01700799	
35.54834	94.37411		-0.01927812	
35.60233	94.37242		-0.02180852	
35.65632	94.37006		-0.02457461	
35.71031	94.36713		-0.02754791	
35.7643	94.36329		-0.03069689	
35.81829	94.35785		-0.0339874	
35.87228	94.35033		-0.03738332	
35.92627	94.34092		-0.04084659	
35.98026	94.33049		-0.04433811	
36.03424	94.3204		-0.04781834	
36.08823	94.31166		-0.05124803	
36.14222	94.30447		-0.05458943	
36.19621	94.29847		-0.05780675	
