T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
19.99939	0.8690388		-0.0003378438	
20.05338	0.8690417		-0.0003399864	
20.10736	0.8690445		-0.0003421275	
20.16135	0.8690473		-0.0003442668	
20.21534	0.86905		-0.0003464042	
20.26933	0.8690525		-0.0003485397	
20.32332	0.869055		-0.0003506731	
20.37731	0.8690574		-0.0003528042	
20.4313	0.8690597		-0.0003549329	
20.48529	0.8690621		-0.0003570589	
20.53928	0.8690646		-0.0003591823	
20.59327	0.869067		-0.0003613027	
20.64726	0.8690695		-0.00036342	
20.70125	0.869072		-0.0003655341	
20.75524	0.8690746		-0.0003676447	
20.80923	0.8690772		-0.0003697517	
20.86322	0.8690798		-0.0003718548	
20.91721	0.8690825		-0.000373954	
20.9712	0.8690851		-0.0003760491	
21.02518	0.8690878		-0.0003781398	
21.07917	0.8690904		-0.000380226	
21.13316	0.8690929		-0.0003823077	
21.18715	0.8690954		-0.0003843845	
21.24114	0.8690978		-0.0003864564	
21.29513	0.8691001		-0.0003885232	
21.34912	0.8691019		-0.0003905849	
21.40311	0.8691032		-0.0003926413	
21.4571	0.8691035		-0.0003946923	
21.51109	0.8691022		-0.0003967379	
21.56508	0.8690896		-0.0003987779	
21.61907	0.8690732		-0.0004008124	
21.67306	0.8690528		-0.0004028413	
21.72705	0.8690287		-0.0004048646	
21.78104	0.8690013		-0.0004068823	
21.83503	0.868971		-0.0004088943	
21.88902	0.868939		-0.0004109007	
21.943	0.868906		-0.0004129012	
21.99699	0.8688724		-0.0004148959	
22.05098	0.8688386		-0.0004168845	
22.10497	0.8688051		-0.0004188671	
22.15896	0.868772		-0.0004208433	
22.21295	0.8687399		-0.0004228131	
22.26694	0.8687093		-0.0004247761	
22.32093	0.8686804		-0.0004267324	
22.37492	0.868653		-0.0004286816	
22.42891	0.8686271		-0.0004306237	
22.4829	0.8686026		-0.0004325585	
22.53689	0.8685792		-0.000434486	
22.59088	0.8685563		-0.000436406	
22.64487	0.8685333		-0.0004383186	
22.69886	0.8685094		-0.0004402235	
22.75285	0.8684842		-0.0004421208	
22.80684	0.8684573		-0.0004440102	
22.86082	0.868429		-0.0004458915	
22.91481	0.8683997		-0.0004477647	
22.9688	0.8683699		-0.0004496298	
23.02279	0.8683399		-0.0004514867	
23.07678	0.8683102		-0.0004533356	
23.13077	0.8682812		-0.0004551768	
23.18476	0.8682532		-0.0004570105	
23.23875	0.8682263		-0.0004588369	
23.29274	0.8682007		-0.0004606564	
23.34673	0.8681769		-0.0004624691	
23.40072	0.8681548		-0.0004642743	
23.45471	0.8681344		-0.0004660711	
23.5087	0.8681155		-0.0004678571	
23.56269	0.8680982		-0.0004696282	
23.61668	0.8680823		-0.0004713784	
23.67067	0.8680681		-0.0004730993	
23.72466	0.8680556		-0.0004747811	
23.77865	0.8680446		-0.0004749688	
23.83264	0.8680348		-0.0004750362	
23.88663	0.8680252		-0.0004749938	
23.94061	0.8680151		-0.0004748534	
23.9946	0.8680034		-0.0004746285	
24.04859	0.8679896		-0.000474334	
24.10258	0.8679726		-0.0004739863	
24.15657	0.8679519		-0.0004736026	
24.21056	0.8679274		-0.0004732004	
24.26455	0.8678989		-0.0004727978	
24.31854	0.8678669		-0.0004724129	
24.37253	0.8678315		-0.000472064	
24.42652	0.8677931		-0.0004717694	
24.48051	0.867752		-0.0004715471	
24.5345	0.8677084		-0.0004714149	
24.58849	0.867663		-0.0004713898	
24.64248	0.8676165		-0.0004714887	
24.69647	0.8675694		-0.0004717276	
24.75046	0.8675225		-0.0004721216	
24.80445	0.8674765		-0.0004726846	
24.85843	0.8674318		-0.0004734297	
24.91242	0.8673884		-0.0004743689	
24.96641	0.8673466		-0.0004755135	
25.0204	0.8673066		-0.0004768741	
25.07439	0.867269		-0.0004784606	
25.12838	0.8672338		-0.0004802822	
25.18237	0.8672009		-0.0004823472	
25.23636	0.8671699		-0.0004846623	
25.29035	0.8671402		-0.0004872331	
25.34434	0.8671116		-0.0004900628	
25.39833	0.8670835		-0.0004931525	
25.45232	0.8670556		-0.0004965016	
25.50631	0.8670278		-0.0005001086	
25.5603	0.8670001		-0.0005039705	
25.61429	0.8669728		-0.0005080843	
25.66828	0.866946		-0.0005124455	
25.72227	0.8669202		-0.000517049	
25.77625	0.8668956		-0.0005218885	
25.83024	0.8668721		-0.0005269565	
25.88423	0.86685		-0.0005322444	
25.93822	0.866829		-0.000537742	
25.99221	0.8668091		-0.0005434374	
26.0462	0.8667901		-0.0005493173	
26.10019	0.8667717		-0.0005553675	
26.15418	0.8667536		-0.0005615727	
26.20817	0.8667361		-0.000567917	
26.26216	0.8667197		-0.0005743835	
26.31615	0.8667049		-0.0005809549	
26.37014	0.8666924		-0.0005876133	
26.42413	0.8666828		-0.0005943411	
26.47812	0.8666762		-0.0006011213	
26.53211	0.8666728		-0.0006079376	
26.5861	0.8666719		-0.0006147747	
26.64009	0.8666725		-0.0006216178	
26.69407	0.8666735		-0.0006284527	
26.74806	0.8666736		-0.0006352658	
26.80205	0.8666718		-0.0006420442	
26.85604	0.8666673		-0.0006487761	
26.91003	0.8666598		-0.0006554505	
26.96402	0.8666486		-0.0006620568	
27.01801	0.8666335		-0.0006685861	
27.072	0.8666148		-0.0006750297	
27.12599	0.8665923		-0.0006813809	
27.17998	0.8665667		-0.0006876348	
27.23397	0.8665382		-0.0006937887	
27.28796	0.8665067		-0.0006998418	
27.34195	0.8664724		-0.0007057952	
27.39594	0.8664354		-0.0007116514	
