T[°C]	350nm [counts / mm]	S.D.
19.99939	6931.403	
19.99956	6915.02	
20.00128	6932.016	
20.00722	6913.789	
20.01459	6924.688	
20.02782	6915.539	
20.03992	6914.914	
20.05716	6908.841	
20.07301	6898.165	
20.09492	6927.021	
20.11414	6911.943	
20.1413	6912.445	
20.16373	6908.077	
20.19359	6909.267	
20.2202	6910.488	
20.25579	6892.02	
20.28487	6907.932	
20.32509	6883.4	
20.35762	6893.884	
20.40102	6894.641	
20.43691	6892.476	
20.48421	6883	
20.52112	6875.446	
20.56869	6874.726	
20.61033	6856.089	
20.66447	6848.659	
20.70702	6854.214	
20.76209	6846.249	
20.80596	6848.41	
20.86129	6833.888	
20.90755	6824.238	
20.96773	6820.081	
21.015	6813.001	
21.07416	6805.542	
21.12218	6798.072	
21.18293	6812.235	
21.23156	6800.271	
21.29146	6795.228	
21.33982	6772.833	
21.402	6790.771	
21.45199	6785.918	
21.51366	6757.877	
21.56227	6778.71	
21.62189	6742.441	
21.66951	6758.135	
21.73132	6745.979	
21.77933	6744.665	
21.8399	6748.323	
21.88915	6737.199	
21.94952	6735.937	
21.99835	6731.36	
22.06045	6718.945	
22.10842	6716.121	
22.16875	6698.04	
22.21592	6709.444	
22.27787	6693.566	
22.32607	6691.509	
22.38703	6683.763	
22.4363	6670.298	
22.49788	6667.915	
22.54663	6669.361	
22.60619	6658.64	
22.654	6661.615	
22.71515	6651.16	
22.76423	6635.249	
22.82617	6638.557	
22.87355	6640.026	
22.93408	6627.685	
22.98354	6629.71	
23.04536	6607.985	
23.09321	6611.435	
23.154	6610.913	
23.2015	6596.808	
23.26192	6597.172	
23.31158	6605.841	
23.37233	6602.127	
23.4211	6588.861	
23.48282	6580.565	
23.532	6581.778	
23.59241	6574.708	
23.63952	6582.832	
23.70058	6575.652	
23.75009	6554.78	
23.81076	6550.01	
23.85817	6544.179	
23.91856	6530.167	
23.9666	6542.012	
24.02925	6527.516	
24.0787	6511.708	
24.13926	6513.029	
24.18709	6512.076	
24.24772	6506.498	
24.29683	6511.641	
24.35768	6498.239	
24.40667	6494.916	
24.46817	6478.367	
24.51665	6483.993	
24.57615	6466.834	
24.62472	6466.88	
24.68682	6460.79	
24.73468	6459.148	
24.79682	6454.789	
24.84535	6433.397	
24.90531	6435.167	
24.9537	6431.349	
25.01477	6431.705	
25.06277	6428.747	
25.12494	6426.022	
25.17438	6410.418	
25.2349	6410.54	
25.28201	6407.146	
25.34343	6389.619	
25.392	6388.306	
25.45367	6392.711	
25.50297	6379.845	
25.56413	6360.452	
25.61159	6373.518	
25.67126	6374.185	
25.71978	6372.046	
25.78134	6356.25	
25.83036	6343.97	
25.89237	6352.208	
25.9401	6329.969	
26.00023	6338.577	
26.04896	6310.79	
26.11037	6321.476	
26.15825	6314.958	
26.21949	6311.225	
26.26829	6303.014	
26.33055	6297.596	
26.37906	6294.922	
26.43785	6293.683	
26.48833	6304.609	
26.5486	6283.813	
26.59757	6280.948	
26.65833	6279.296	
26.70598	6261.242	
26.76568	6254.679	
26.8135	6262.501	
26.87605	6244.084	
26.92608	6241.344	
26.98636	6243.801	
27.03359	6239.608	
