T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
19.99929	0.868605		-0.0001984457	
20.05328	0.868594		-0.0002004524	
20.10727	0.8685828		-0.0002024766	
20.16126	0.8685716		-0.0002045188	
20.21525	0.8685604		-0.0002065792	
20.26924	0.868549		-0.0002086584	
20.32323	0.8685376		-0.0002107569	
20.37722	0.868526		-0.0002128747	
20.43121	0.8685144		-0.0002150123	
20.4852	0.8685027		-0.0002171701	
20.53919	0.8684908		-0.0002193483	
20.59318	0.8684788		-0.0002215472	
20.64717	0.8684668		-0.0002237671	
20.70116	0.8684546		-0.0002260083	
20.75515	0.8684423		-0.0002282708	
20.80914	0.8684299		-0.0002305549	
20.86312	0.8684173		-0.000232861	
20.91712	0.8684046		-0.0002351891	
20.97111	0.8683918		-0.0002375394	
21.02509	0.8683788		-0.000239912	
21.07909	0.8683656		-0.0002423071	
21.13308	0.8683525		-0.0002447248	
21.18707	0.8683392		-0.0002471652	
21.24105	0.8683259		-0.0002496283	
21.29505	0.8683127		-0.0002521144	
21.34904	0.8682994		-0.0002546234	
21.40302	0.8682863		-0.0002571553	
21.45702	0.8682733		-0.0002597104	
21.51101	0.8682604		-0.0002622884	
21.56499	0.8682474		-0.0002648894	
21.61898	0.8682312		-0.0002675134	
21.67298	0.8682151		-0.0002701606	
21.72696	0.8681989		-0.0002728306	
21.78095	0.8681825		-0.0002755235	
21.83494	0.8681656		-0.0002782391	
21.88894	0.8681484		-0.0002809775	
21.94292	0.868131		-0.0002837381	
21.99691	0.868114		-0.000286521	
22.05091	0.8680977		-0.000289326	
22.10489	0.8680824		-0.0002921527	
22.15888	0.8680683		-0.0002950012	
22.21287	0.8680554		-0.0002978713	
22.26686	0.8680437		-0.0003007629	
22.32085	0.8680331		-0.0003036759	
22.37484	0.8680232		-0.0003066103	
22.42883	0.8680135		-0.000309566	
22.48282	0.8680035		-0.0003125429	
22.53681	0.8679929		-0.0003155408	
22.5908	0.8679814		-0.0003185598	
22.64479	0.8679682		-0.0003215993	
22.69878	0.867953		-0.000324659	
22.75277	0.8679354		-0.0003277381	
22.80676	0.8679157		-0.000330836	
22.86075	0.8678941		-0.0003339515	
22.91474	0.8678709		-0.0003370836	
22.96873	0.8678469		-0.000340231	
23.02272	0.8678227		-0.0003433925	
23.07671	0.8677992		-0.0003465668	
23.1307	0.8677768		-0.0003497528	
23.18469	0.8677562		-0.0003529499	
23.23868	0.8677378		-0.0003561584	
23.29267	0.8677218		-0.000359379	
23.34666	0.8677084		-0.0003626145	
23.40065	0.8676976		-0.0003658699	
23.45464	0.8676886		-0.0003691526	
23.50863	0.8676808		-0.0003724743	
23.56262	0.8676738		-0.0003758504	
23.61661	0.8676667		-0.0003793011	
23.6706	0.8676591		-0.0003828482	
23.72459	0.8676506		-0.0003865113	
23.77858	0.8676409		-0.0003913884	
23.83257	0.8676298		-0.0003962588	
23.88656	0.8676172		-0.0004011157	
23.94055	0.8676032		-0.0004059534	
23.99454	0.8675882		-0.0004107663	
24.04853	0.8675718		-0.0004155493	
24.10252	0.8675541		-0.000420298	
24.15651	0.8675352		-0.0004250086	
24.2105	0.8675157		-0.0004296777	
24.26449	0.8674958		-0.0004343031	
24.31848	0.867476		-0.0004388829	
24.37247	0.8674565		-0.0004434159	
24.42646	0.8674374		-0.0004479015	
24.48045	0.8674188		-0.00045234	
24.53444	0.8674009		-0.0004567325	
24.58843	0.8673836		-0.0004610808	
24.64242	0.8673668		-0.000465387	
24.69641	0.8673506		-0.0004696542	
24.7504	0.8673351		-0.0004738865	
24.80439	0.8673198		-0.0004780881	
24.85838	0.8673046		-0.0004822633	
24.91237	0.8672887		-0.0004864169	
24.96636	0.8672715		-0.0004905535	
25.02035	0.8672519		-0.0004946772	
25.07434	0.8672291		-0.0004987921	
25.12833	0.8672026		-0.0005029024	
25.18232	0.8671721		-0.0005070122	
25.23631	0.8671373		-0.000511126	
25.2903	0.867098		-0.0005152483	
25.34429	0.8670546		-0.0005193835	
25.39828	0.8670077		-0.0005235355	
25.45227	0.8669578		-0.0005277082	
25.50626	0.8669059		-0.0005319054	
25.56025	0.866853		-0.0005361314	
25.61424	0.8668002		-0.0005403898	
25.66823	0.8667486		-0.0005446839	
25.72222	0.8666983		-0.0005490165	
25.77621	0.8666497		-0.000553389	
25.8302	0.8666028		-0.0005578015	
25.88419	0.8665574		-0.0005622532	
25.93818	0.8665134		-0.0005667417	
25.99217	0.8664703		-0.0005712626	
26.04616	0.8664276		-0.0005758096	
26.10015	0.8663849		-0.0005803746	
26.15414	0.8663418		-0.0005849474	
26.20813	0.8662985		-0.0005895165	
26.26212	0.8662551		-0.0005940697	
26.31611	0.8662117		-0.0005985944	
26.3701	0.8661685		-0.0006030779	
26.42409	0.866126		-0.0006075084	
26.47808	0.8660846		-0.0006118753	
26.53207	0.8660446		-0.0006161685	
26.58606	0.8660063		-0.0006203791	
26.64005	0.86597		-0.0006244986	
26.69404	0.865936		-0.0006285196	
26.74803	0.8659047		-0.0006324351	
26.80202	0.8658761		-0.0006362391	
26.85601	0.86585		-0.0006399258	
26.91	0.8658261		-0.0006434908	
26.96399	0.8658041		-0.0006469301	
27.01798	0.865784		-0.000650241	
27.07197	0.8657656		-0.0006534224	
27.12596	0.8657487		-0.0006564743	
