T[°C]	350nm [counts / mm]	S.D.
19.99929	6933.477	
19.99948	6926.199	
20.00086	6931.659	
20.00761	6920.607	
20.01369	6928.414	
20.02875	6927.119	
20.03874	6947.563	
20.05837	6931.136	
20.07148	6934.27	
20.09639	6927.473	
20.11227	6917.176	
20.14318	6919.986	
20.16176	6909.82	
20.19574	6907.912	
20.21775	6909.315	
20.25823	6905.39	
20.28234	6909.405	
20.32786	6904.463	
20.35474	6904.325	
20.40413	6884.88	
20.43385	6891.568	
20.48764	6891.044	
20.51809	6886.87	
20.57224	6865.532	
20.60668	6876.003	
20.66829	6852.519	
20.70344	6848.362	
20.76603	6843.867	
20.80231	6847.587	
20.86527	6840.762	
20.90352	6845.031	
20.972	6817.233	
21.01109	6815.496	
21.07841	6818.368	
21.11807	6813.272	
21.18709	6820.735	
21.22746	6811.146	
21.29561	6795.012	
21.33557	6803.38	
21.40628	6786.836	
21.44772	6774.533	
21.51791	6771.876	
21.5581	6776.056	
21.62595	6772.538	
21.66529	6777.94	
21.73558	6760.521	
21.7752	6741.182	
21.84412	6758.592	
21.88496	6743.006	
21.95368	6743.627	
21.99402	6730.71	
22.06472	6733.21	
22.10453	6727.025	
22.17273	6701.535	
22.21166	6708.246	
22.28212	6700.768	
22.32208	6701.21	
22.39137	6703.521	
22.43202	6683.941	
22.50213	6680.941	
22.54255	6683.45	
22.61024	6660.933	
22.64969	6659.536	
22.71924	6645.266	
22.75984	6652.589	
22.83032	6646.386	
22.86946	6640.035	
22.9383	6626.236	
22.97915	6634.16	
23.04932	6638.487	
23.08891	6613.365	
23.15808	6612.18	
23.19732	6604.112	
23.26608	6601.672	
23.3074	6605.187	
23.37652	6592.537	
23.41686	6597.993	
23.48709	6594.072	
23.52771	6586.286	
23.59642	6573.117	
23.63534	6570.151	
23.70482	6559.402	
23.74577	6555.2	
23.81485	6546.381	
23.85397	6531.5	
23.92269	6546.654	
23.96233	6524.847	
24.03362	6540.929	
24.07455	6516.957	
24.14347	6520.142	
24.18302	6509.168	
24.25202	6517.889	
24.29259	6506.12	
24.36187	6502.057	
24.40234	6506.557	
24.47235	6485.793	
24.5125	6480.145	
24.58017	6480.303	
24.62035	6471.417	
24.69097	6461.225	
24.73046	6462.534	
24.80106	6455.028	
24.8412	6440.563	
24.90943	6454.878	
24.94936	6440.444	
25.01883	6441.085	
25.05848	6419.987	
25.12922	6407.255	
25.17011	6420.484	
25.23902	6414.65	
25.27794	6406.442	
25.34761	6401.902	
25.38774	6399.37	
25.45784	6396.114	
25.49862	6396.899	
25.56818	6392.418	
25.60739	6392.218	
25.67526	6386.657	
25.71539	6372.715	
25.78545	6369.347	
25.82613	6361.161	
25.89662	6360.894	
25.93604	6368.597	
26.00443	6348.478	
26.04469	6352.615	
26.11454	6315.806	
26.15413	6328.233	
26.22381	6322.984	
26.26417	6305.827	
26.33497	6306.239	
26.3751	6306.933	
26.44198	6287.833	
26.48432	6289.052	
26.55286	6282.875	
26.59331	6291.994	
26.66249	6265.221	
26.70185	6270.316	
26.76983	6281.191	
26.80928	6278.048	
26.88041	6259.817	
26.9217	6253.575	
26.99022	6261.273	
27.02926	6257.422	
27.09968	6237.772	
27.1392	6217.271	
27.20851	6217.741	
27.24978	6219.029	
27.31964	6210.071	
27.35822	6209.298	
27.42797	6199.701	
27.46733	6210.44	
27.53754	6191.839	
27.57737	6196.377	
27.64772	6182.696	
27.68759	6179.681	
27.75794	6175.96	
27.79734	6180.079	
27.86717	6167.089	
27.90809	6164.338	
27.97698	6155.889	
28.01638	6149.507	
28.08518	6152.274	
28.1274	6134.414	
28.19831	6118.674	
28.23769	6126.327	
28.30454	6109.007	
28.34395	6115.867	
28.41396	6120.251	
28.4545	6093.125	
28.52453	6107.05	
28.56415	6109.006	
28.63257	6086.461	
28.67279	6086.589	
28.74224	6082.734	
28.78246	6070.318	
28.85148	6064.44	
28.89108	6066.635	
28.96124	6054.995	
29.0012	6065.291	
29.0716	6064.547	
29.11205	6049.436	
29.17964	6057.812	
29.21914	6042.525	
29.28942	6035.287	
29.32929	6014.13	
29.39911	6027.399	
29.43926	6024.397	
29.50788	6018.359	
29.54795	6009.733	
29.61825	5998.501	
29.65847	5993.727	
29.72732	5994.489	
29.76651	5989.833	
29.83647	5978.44	
29.87664	5978.509	
29.9459	5974.613	
29.98644	5975.788	
30.05516	5966.411	
30.0951	5956.309	
30.16352	5951.589	
30.20399	5943.687	
30.27382	5948.093	
30.31376	5924.791	
30.38275	5932.774	
30.42277	5928.779	
30.4932	5918.028	
30.53334	5914.883	
30.60258	5919.351	
30.64276	5891.888	
30.71268	5900.389	
30.75281	5900.114	
30.8224	5886.637	
30.86261	5891.749	
30.93197	5881.159	
30.97281	5869.225	
31.04031	5872.958	
31.07981	5873.096	
31.15036	5852.314	
31.19058	5860.871	
31.25963	5864.015	
31.29957	5840.586	
31.3686	5845.575	
31.40864	5834.861	
31.4777	5828.095	
31.51786	5814.503	
31.58612	5825.422	
31.62693	5798.909	
31.69751	5813.882	
31.73741	5806.572	
31.80724	5803.807	
31.84733	5786.566	
31.91568	5771.979	
31.95691	5781.066	
32.02543	5776.509	
32.06563	5782.842	
32.13483	5751.767	
32.17536	5765.382	
32.24373	5749.055	
32.28487	5757.988	
32.35359	5744.041	
32.39361	5745.026	
32.46404	5738.707	
32.50362	5735.045	
32.57346	5718.6	
32.61344	5719.297	
32.68192	5730.319	
32.72197	5714.228	
32.79144	5703.74	
32.83208	5689.3	
32.90155	5705.288	
32.94142	5701.756	
33.01147	5701.575	
